Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
5.733333	0.7	-1.25	28.13	-18.3	16.14	-6	2.4776	0.1218
5.741633	2.52	0.25	35.33	-17.02	18.28	-4.25	2.5011	0.1223
5.750033	3.69	0.55	44.07	-15.32	19.57	-3.15	2.5249	0.1227
5.758333	5.1	2.11	50.75	-13.59	20.28	-2.03	2.5513	0.123
5.766633	7.09	5.4	55.18	-12.54	21.07	-0.69	2.5861	0.123
5.775033	8.55	8.3	56.85	-11.79	23.59	0.79	2.6182	0.123
5.783333	8.74	9.83	55.63	-11.06	27.88	2.12	2.6201	0.1226
5.791633	6.18	9.14	52.19	-10.93	31.51	1.76	2.6221	0.1222
5.800033	1.51	7.48	49.28	-13.07	31.91	-1.23	2.6466	0.1215
5.808333	-3.85	6.21	48.62	-16.9	30.47	-5.45	2.6887	0.1207
5.816633	-8.45	6.39	50.17	-21.28	30.12	-8.82	2.7251	0.12
5.825033	-12.23	7.43	54.08	-25.88	30.59	-11.45	2.7318	0.12
5.833333	-15.22	7.09	61.08	-28.97	30.29	-13.82	2.7386	0.12
5.841633	-17.73	5.01	71.32	-30	28.7	-16.08	2.7714	0.1203
5.850033	-20.17	1.98	80.76	-29.95	26.93	-17.59	2.8189	0.1207
5.858333	-21.17	-0.57	88	-29.13	26.88	-16.96	2.8606	0.1212
5.866633	-20.25	-2.28	95.55	-27.84	28.05	-14.98	2.884	0.122
5.875033	-18.41	-4.22	103.58	-26.81	28.85	-13.56	2.9074	0.1228
5.883333	-16.39	-7.15	111.08	-26.34	28.6	-13.42	2.9053	0.1237
5.891633	-14.3	-10.82	117.84	-24.37	28.05	-13.09	2.8933	0.1246
5.900033	-12.42	-13.53	123.35	-21.33	28.24	-11.9	2.9089	0.125
5.908333	-10.92	-15.33	127.61	-19.14	29.37	-10.79	2.9462	0.125
5.916633	-9.14	-16.83	134.72	-17.88	30.8	-10.7	2.9835	0.125
5.925033	-6.92	-18.14	146.14	-16.98	32.3	-11.74	2.9851	0.1254
5.933333	-5.7	-18.89	158.29	-14.86	34.99	-12.73	2.9777	0.1258
5.941633	-5.83	-19.35	169.22	-11.3	39.27	-13.04	2.9892	0.126
5.950033	-5.07	-18.51	178.42	-6.08	44.91	-11.36	3.0114	0.126
5.958333	-2.54	-15.62	185.73	-1.49	51.38	-8.55	3.0321	0.126
5.966633	1.23	-11.46	191.72	1.02	58.16	-5.85	3.0413	0.1265
5.975033	5.27	-7.74	197.57	1.49	64.2	-4.2	3.0504	0.1269
5.983333	9.67	-4.42	203.29	1	69.37	-3.08	3.0452	0.127
5.991633	13.82	-0.13	207.65	0.2	73.6	-1.51	3.0344	0.127
6.000033	18.49	4.78	211.38	-2.01	76.28	0.39	3.0255	0.1269
6.008333	23.94	9.5	213.38	-4.95	77.64	2.6	3.0207	0.1265
6.016633	28.27	11.77	212.53	-7.83	78.26	3.79	3.016	0.1261
6.025033	30.62	11.21	209.04	-10.75	78.23	3.44	3.0363	0.1257
6.033333	30.32	8.22	205.9	-13.74	77.36	1.54	3.063	0.1253
6.041633	28.35	4.54	202.41	-15.05	76.42	-0.14	3.0742	0.125
6.050033	24.49	1.5	198.8	-15.72	75.3	-1.75	3.0623	0.125
6.058333	19.21	-0.92	196.68	-17.71	73.9	-4.49	3.0504	0.125
6.066633	12.97	-3.37	195.89	-20.66	72.46	-8.13	3.0435	0.1246
6.075033	6.51	-6.09	195.6	-23.09	71.74	-10.77	3.0373	0.1242
6.083333	-0.51	-7.86	197.44	-26	71.38	-12.37	3.0416	0.1236
6.091633	-7.79	-8.58	201.47	-30.08	70.88	-13.99	3.0574	0.1227
6.100033	-13.95	-7.78	204.13	-34.75	70.59	-15.22	3.071	0.1219
6.108333	-18.8	-5.61	204.67	-40.06	70.39	-16.02	3.0762	0.1215
6.116633	-21.94	-4.46	201.45	-45.78	69.33	-16.83	3.0813	0.1211
6.125033	-23.1	-5.78	194.23	-50.8	67.51	-17.47	3.0852	0.1202
6.133333	-22.35	-9.11	186.7	-53.96	65.24	-17.65	3.0883	0.119
6.141633	-20.63	-13.32	181.8	-56.91	61.71	-19.02	3.0876	0.118
6.150033	-18.3	-17.09	178.11	-59.68	57.94	-20.94	3.0664	0.118
6.158333	-16.08	-19.09	174.06	-61.61	55.53	-21.65	3.0451	0.118
6.166633	-14.02	-19.44	170.03	-62.42	54.53	-20.81	3.0597	0.1173
6.175033	-10.88	-18.87	171.19	-62.34	53.09	-19.9	3.0855	0.1165
6.183333	-6.85	-16.32	178.94	-60.56	52.27	-18.37	3.0896	0.116
6.191633	-2.29	-12.02	189.86	-56.42	52.74	-15.47	3.07	0.116
6.200033	2.31	-6.36	198.07	-51.09	54.48	-11.41	3.0532	0.1159
6.208333	6.71	0.5	202.57	-45.62	57.06	-6.8	3.0687	0.1151
6.216633	10.19	6.78	204.91	-42.72	58.23	-4.31	3.0842	0.1143
6.225033	13.15	11.04	206.63	-42.35	56.88	-4.64	3.081	0.114
6.233333	14.91	13.23	206.3	-42.86	53.44	-6.46	3.063	0.114
6.241633	13.89	14.2	198.45	-42.95	50.12	-7.52	3.0481	0.1141
6.250033	11.26	14.36	185.41	-41.77	47.34	-7.57	3.0485	0.1145
6.258333	8.63	14.4	173.09	-39.08	44.87	-7.11	3.0489	0.1149
6.266633	6.31	14.51	164.19	-35.4	42.19	-6.7	3.041	0.1153
6.275033	5.39	14.49	154.53	-32.32	39.7	-6.08	3.0285	0.1158
6.283333	6.93	14.83	143.8	-27.18	38.67	-3.26	3.0182	0.1166
6.291633	9.55	15.89	131.81	-19.98	38.75	1.24	3.0103	0.1178
6.300033	12.71	18.07	119.42	-12.29	39.44	5.82	3.0023	0.119
6.308333	16.73	21.36	107.41	-5.08	40.59	9.8	2.9888	0.1198
6.316633	20.55	22.84	98.74	-0.47	41.54	12.84	2.9751	0.1206
6.325033	22.9	22.08	90.88	0.66	41.84	14.69	2.9528	0.121
6.333333	24.45	21.21	84.56	-1.07	41.31	15.06	2.9238	0.121
6.341633	24.69	21.71	84.35	-3.16	39.7	13.9	2.895	0.121
6.350033	23.38	23.15	89.69	-5.22	36.89	11.27	2.8713	0.121
6.358333	20.55	21.81	95.44	-5.01	32.49	8.08	2.8475	0.121
6.366633	17.3	17.42	101.76	-2.54	26.76	4.72	2.841	0.121
6.375033	14.58	12.2	109.88	-1.23	21.18	1.32	2.8442	0.121
6.383333	12.34	8.74	114.6	0.06	16.01	-2.03	2.8404	0.121
6.391633	10.23	6.94	116.17	1.07	11.03	-5.49	2.7858	0.121
6.400033	6.2	4.35	114.83	0.07	5.46	-9.5	2.7312	0.121
6.408333	0	-0.23	110.17	-3.05	-0.56	-13.82	2.7147	0.1203
6.416633	-5.18	-5.71	102.91	-2.98	-5.65	-16.43	2.6999	0.1196
6.425033	-7.97	-8.76	98.37	-1.97	-9.08	-17.7	2.6868	0.1187
6.433333	-9.1	-9.33	96.17	-2.19	-10.79	-18.24	2.6808	0.1173
6.441633	-10.22	-9.5	94.52	-2.19	-12.18	-18.69	2.6737	0.116
6.450033	-11.4	-9.43	93.43	-1.75	-13.38	-19.09	2.6424	0.116
6.458333	-12.52	-9.73	93.18	0.05	-14.58	-19.43	2.611	0.116
6.466633	-12.18	-10.05	92.8	4.27	-14.82	-18.99	2.585	0.1158
6.475033	-10.6	-9.92	92.37	9.55	-14.48	-18.21	2.5637	0.1154
6.483333	-10.81	-9.62	91.94	9.53	-15.05	-19.38	2.5432	0.115
6.491633	-12.7	-9.33	91.5	4.92	-16.24	-22.08	2.5281	0.1146
6.500033	-15.09	-9.7	91.39	0.72	-16.96	-24.09	2.513	0.1142
6.508333	-17.29	-10.81	91.94	-1.05	-17.26	-24.86	2.479	0.1142
6.516633	-19.33	-11.88	92.27	-3.05	-17.49	-26.19	2.4323	0.1147
6.525033	-21.02	-11.96	91.44	-7.12	-17.38	-28.77	2.3946	0.1152
6.533333	-22.37	-11.31	90.09	-11.89	-16.82	-31.56	2.3926	0.116
6.541633	-23.29	-10.69	88.7	-15	-15.35	-33.29	2.3906	0.1167
6.550033	-23.74	-10.42	87.24	-15.69	-12.78	-33.71	2.3721	0.1173
6.558333	-23.49	-10.58	84.91	-14.76	-9.84	-33.3	2.3457	0.1178
6.566633	-23	-10.53	81.78	-15.03	-7.66	-33.68	2.3124	0.1184
6.575033	-22.77	-10.24	78.73	-16.64	-6.35	-35.02	2.2727	0.1192
6.583333	-23.06	-10.33	77.19	-17.09	-5.56	-35.58	2.233	0.12
6.591633	-23.8	-11.02	77.39	-15.2	-5.11	-34.47	2.2097	0.1204
6.600033	-24.18	-11.27	76.7	-12.57	-5.21	-32.48	2.1863	0.1208
6.608333	-24.21	-10.82	74.58	-10.45	-5.99	-30.53	2.167	0.1205
6.616633	-23.52	-10.39	73.02	-9.47	-7.42	-29.07	2.1503	0.1197
6.625033	-22.28	-10.11	73.78	-9.85	-9.06	-28.26	2.1328	0.1189
6.633333	-20.58	-9.76	76.87	-11.26	-10.86	-27.94	2.1053	0.1181
6.641633	-18.39	-8.33	81.53	-11.83	-12.56	-27.16	2.0778	0.1173
6.650033	-15.4	-5.84	87.16	-11.48	-14.1	-25.83	2.0523	0.1167
6.658333	-11.67	-3.57	90.93	-10.68	-15.22	-24.19	2.0277	0.1163
6.666633	-8.02	-2.46	94.4	-9.27	-15.82	-22.51	2.0076	0.1159
6.675033	-4.36	-2.35	97.84	-7.17	-15.7	-20.79	2.0111	0.115
6.683333	-0.84	-1.95	100.1	-3.46	-14.22	-18.48	2.0146	0.1141
6.691633	2.37	-0.93	100.23	2.13	-11.39	-15.39	1.9873	0.113
6.700033	4.98	0.38	98.41	9.34	-8.04	-11.75	1.9559	0.1119
6.708333	7.41	0.87	94.56	16.41	-4.49	-8.37	1.9267	0.111
6.716633	9.67	0.57	88.03	22.29	-0.6	-5.59	1.9046	0.111
6.725033	11.79	0.74	81	26.13	3.6	-3.65	1.8825	0.111
6.733333	13.83	1.59	74.33	28.29	7.9	-2.41	1.865	0.1114
6.741633	15.92	3.32	70.14	30.35	11.21	-1.37	1.8483	0.1118
6.750033	17.83	5.39	67.58	32.02	12.89	-0.61	1.8419	0.1126
6.758333	17.97	7.25	64.64	32.8	13.11	-0.16	1.8485	0.1139
6.766633	16.22	8.86	60.48	32.5	12.71	0.06	1.8484	0.1151
6.775033	13.05	10.2	55.36	31.04	11.72	-0.02	1.8134	0.116
6.783333	9.76	11.05	50.92	29.26	9.59	-0.4	1.7784	0.1168
6.791633	6.34	11.37	48	28.51	6.13	-0.61	1.7619	0.1182
6.800033	2.2	11.83	46.7	27.09	1.78	-1.31	1.7511	0.1198
6.808333	-2.96	12.19	44.75	23.06	-2.53	-3.14	1.7402	0.1213
6.816633	-9	12.5	42.64	16.71	-6.64	-5.84	1.7285	0.1226
6.825033	-14	13.41	43.45	9.12	-10.41	-8.87	1.7169	0.1238
6.833333	-17.4	15.02	47.55	0.43	-13.79	-12.25	1.7103	0.124
6.841633	-19.33	16.97	53.27	-9.38	-16.06	-16.13	1.7048	0.124
6.850033	-21.1	19.44	59.63	-20.08	-16.83	-20.18	1.6914	0.1243
6.858333	-22.65	22.4	66.18	-30.55	-16.63	-23.93	1.6613	0.1252
6.866633	-23.41	25.08	72.11	-38.75	-16.02	-26.56	1.6361	0.1259
6.875033	-23.37	27.32	77.07	-44.58	-14.94	-27.99	1.6369	0.1255
6.883333	-23.02	28.9	79.77	-48.88	-13.2	-28.54	1.6377	0.1251
6.891633	-22.66	29.73	79.15	-52.24	-11.11	-28.74	1.6351	0.1247
6.900033	-22.16	30.1	77.6	-56.48	-9.13	-29.24	1.6305	0.1243
6.908333	-21.71	30.49	77.31	-62.25	-7.99	-30.06	1.6218	0.1237
6.916633	-21.47	31.06	77.77	-68.47	-7.68	-30.78	1.5999	0.1225
6.925033	-21.79	32.16	78.35	-73.95	-7.66	-31.01	1.5781	0.1213
6.933333	-22.7	33.82	79.32	-79.34	-7.64	-31.01	1.5693	0.1198
6.941633	-23.75	34.88	80.33	-83	-6.65	-30.76	1.5656	0.1181
6.950033	-24.51	35.2	82.03	-83.98	-4.76	-30.18	1.5596	0.1167
6.958333	-24.73	34.99	87.18	-83.69	-3.67	-29.73	1.5489	0.116
6.966633	-24.45	34.16	95.18	-81.07	-3.97	-28.96	1.5381	0.1152
6.975033	-23.77	32.62	105.21	-75.4	-5.52	-27.61	1.5445	0.1146
6.983333	-22.86	30.95	112.59	-68.25	-7.02	-26.38	1.5552	0.1142
6.991633	-21.47	28.95	117.68	-61.97	-8.32	-26.16	1.5597	0.114
7.000033	-19.83	26.28	120.68	-56.39	-9.43	-26.62	1.5608	0.114
7.008333	-18.39	24.04	122.25	-52.89	-11.43	-27.64	1.5619	0.114
7.016633	-17.03	22.5	122.78	-52.03	-14.7	-29.14	1.5571	0.1144
7.025033	-15.23	21.44	120.58	-53.09	-17.99	-30.48	1.5516	0.1149
7.033333	-13.14	20.74	114.08	-55.3	-20.34	-31.39	1.5497	0.1156
7.041633	-11.62	20.89	102.44	-59	-21.18	-32.42	1.5493	0.1164
7.050033	-10.56	21.29	90.63	-63.79	-21.66	-33.41	1.5538	0.1172
7.058333	-9.91	21.74	79.8	-69.2	-22.14	-34.25	1.5775	0.118
7.066633	-9.44	22.32	70.92	-74.34	-23.11	-35.09	1.6013	0.1188
7.075033	-9.08	23.15	63.9	-79.3	-24.55	-36.07	1.6104	0.1193
7.083333	-8.84	24.61	58.27	-81.41	-24.5	-35.88	1.616	0.1197
7.091633	-9.5	26.77	52.94	-79.63	-22.29	-34.55	1.6205	0.1202
7.100033	-11.09	29.2	47.13	-75.24	-18.59	-32.61	1.6221	0.1211
7.108333	-12.8	30.61	40.26	-70.18	-15.23	-30.48	1.6238	0.1219
7.116633	-14.48	30.83	33.47	-64.08	-12.51	-27.9	1.6132	0.1223
7.125033	-16.42	29.78	30.04	-56.16	-10.92	-24.47	1.6009	0.1227
7.133333	-18.61	27.69	28.8	-47.5	-9.98	-20.38	1.6013	0.1228
7.141633	-18.87	26.21	29.68	-39.13	-8.75	-16	1.6245	0.1224
7.150033	-16.34	25.71	32.86	-34.01	-8.63	-12.83	1.6401	0.122
7.158333	-12.09	25.64	37.77	-32.61	-10.02	-11.23	1.6254	0.122
7.166633	-8.78	25.17	43.68	-33.92	-12.61	-11.01	1.6107	0.122
7.175033	-6.36	25.08	52	-35.65	-15.17	-11.23	1.6026	0.1217
7.183333	-3.88	25.52	62.42	-37.05	-17.33	-11.72	1.5976	0.1213
7.191633	-0.79	26.71	71.4	-38.97	-18.33	-12.86	1.5976	0.121
7.200033	2.69	28.15	78.6	-41.28	-18.54	-14.68	1.6103	0.121
7.208333	3.93	27.34	83.47	-42.73	-19.53	-16.85	1.623	0.121
7.216633	1.92	23.5	86.05	-42.84	-21.75	-19.21	1.6311	0.1207
7.225033	-1.77	18.7	86.58	-41.79	-23.74	-21.41	1.6377	0.1203
7.233333	-4.41	14.29	86.59	-39.32	-25.09	-23.07	1.6399	0.1199
7.241633	-4.6	10.47	87.45	-35.29	-24.93	-23.59	1.6341	0.1194
7.250033	-2.11	7.27	89.64	-30.67	-22.8	-22.79	1.6282	0.119
7.258333	2.65	4.65	92.69	-25.87	-18.85	-20.83	1.6368	0.1178
7.266633	6.41	2.58	90.29	-22.9	-14.55	-19.36	1.646	0.1166
7.275033	9.59	1.96	83.05	-21.96	-9.28	-18.33	1.6551	0.1156
7.283333	12.04	3.49	74.84	-21.67	-2.63	-16.85	1.6642	0.1148
7.291633	13.12	5.99	68.16	-20.95	4.35	-14.62	1.673	0.114
7.300033	13.08	9.39	62.89	-19.76	11.53	-11.62	1.6726	0.1131
7.308333	12.31	13.29	56.6	-17.9	17.75	-8.23	1.6722	0.1123
7.316633	9.69	17.52	48.2	-15.48	22.31	-4.91	1.6867	0.1117
7.325033	4.43	19.76	38.34	-13.75	24.4	-3.21	1.7097	0.1113
7.333333	-0.19	20.08	33.74	-11.08	25.69	-1.78	1.7319	0.1109
7.341633	-3.7	19.92	34.56	-6.78	26.84	0.26	1.7482	0.1105
7.350033	-5.37	20.42	37.12	-1.35	28.28	3.14	1.7644	0.1101
7.358333	-5.11	21.19	39.27	4.44	29.78	6.36	1.7764	0.11
7.366633	-4.21	20.56	41.64	8.49	29.74	8.14	1.7877	0.11
7.375033	-4.55	18.59	45.32	10.33	28.36	8.09	1.7957	0.1102
7.383333	-5.29	15.72	48.52	10.21	26.5	6.65	1.7997	0.1106
7.391633	-4.65	14.69	49.25	9.71	25.85	5.82	1.8037	0.111
7.400033	-2.45	15.96	47.44	9.09	26.57	5.92	1.8247	0.111
7.408333	-1.69	16.01	46.59	7.23	25.6	4.4	1.8472	0.111
7.416633	-2.94	13	46.52	3.25	22.1	0.14	1.8733	0.1114
7.425033	-5.34	7.92	45.31	-1.69	17.34	-5.34	1.9026	0.1122
7.433333	-7.26	3.12	41.19	-4.76	13.81	-9.26	1.932	0.113
7.441633	-8.54	-0.48	35.32	-6.19	11.96	-11.48	1.9699	0.1134
7.450033	-9.9	-1.66	32.04	-7.1	11.62	-12.42	2.0078	0.1138
7.458333	-12.12	-0.82	32.99	-7.72	11.99	-12.48	2.0359	0.1143
7.466633	-15.1	-0.86	38.92	-6.1	12.38	-12.43	2.0574	0.1147
7.475033	-16.25	-1.06	46.55	-0.88	14.88	-10.96	2.0812	0.1152
7.483333	-15.86	-0.51	53.82	4.84	18.75	-8.5	2.11	0.116
7.491633	-15.21	1.15	59.6	5.23	21.6	-7.16	2.1388	0.1168
7.500033	-14.9	3.29	65.17	-0.47	22.6	-7.98	2.1528	0.117
7.508333	-13.85	5.86	72.27	-6.32	23.29	-9.26	2.1598	0.117
7.516633	-12.21	7.23	78.34	-11.45	23	-11	2.1822	0.1172
7.525033	-10.4	7.01	83.46	-16.93	21.42	-13.51	2.2276	0.1176
7.533333	-8.95	7.7	86.99	-25.88	18.94	-16.39	2.273	0.118
7.541633	-7.81	10.38	87.12	-37.76	16.14	-18.9	2.296	0.118
7.550033	-6.5	13.56	82.82	-46.39	14.35	-19.82	2.319	0.118
7.558333	-4.58	15.88	77.15	-47.11	14.65	-18.54	2.3468	0.118
7.566633	-2.55	18.12	73.74	-41.96	17.2	-15.81	2.3796	0.118
7.575033	-1.78	19.91	71.35	-37.45	20.18	-13.69	2.406	0.1179
7.583333	-2.15	20.71	69.91	-32.85	23.26	-11.94	2.4185	0.1175
7.591633	-2.93	19.5	69.19	-25.23	25.89	-9.69	2.431	0.1171
7.600033	-3.66	16.67	69.08	-13.45	28.38	-6.59	2.4662	0.117
7.608333	-3.82	13.24	70.26	-1.49	30.75	-3.52	2.512	0.117
7.616633	-3.41	10.03	75.58	6.73	32.5	-1.43	2.5544	0.1171
7.625033	-2.92	7.93	82.08	11.64	33.18	-0.33	2.5882	0.1175
7.633333	-2.2	6.77	84.16	15.56	32.36	0.54	2.6219	0.1179
7.641633	-1.09	6.04	80.72	19.3	30.01	1.44	2.6293	0.1187
7.650033	-0.41	4.92	78.58	20.32	27	1.15	2.6284	0.1196
7.658333	-0.5	4.8	77.9	16.73	24.18	-0.9	2.6444	0.1205
7.666633	-0.83	4.96	77.48	10.61	21.55	-4.34	2.6718	0.1213
7.675033	-1.79	4.33	77.49	5.48	18.83	-8.51	2.699	0.1221
7.683333	-3.71	2.91	77.75	1.85	15.98	-13.11	2.724	0.1229
7.691633	-6.65	1.14	79.02	-2.23	13.77	-17.44	2.749	0.1237
7.700033	-10.29	-1.58	83.26	-7.03	12.48	-21.51	2.7702	0.1243
7.708333	-13.62	-4.86	92.87	-12.57	12.29	-25.11	2.7897	0.1247
7.716633	-15.65	-7.25	102.02	-17.08	12.71	-27.18	2.8096	0.1251
7.725033	-16.31	-8.96	109.74	-19.82	13.73	-27.82	2.8321	0.1255
7.733333	-15.86	-9.97	114.22	-20.5	15.29	-27.67	2.8546	0.1259
7.741633	-14.57	-9.89	116.35	-20.03	17.46	-26.76	2.882	0.126
7.750033	-12.44	-8.55	120.2	-17.45	20.98	-23.43	2.911	0.126
7.758333	-8.88	-7.28	127.94	-11.24	25.56	-18.36	2.9296	0.126
7.766633	-3.9	-6.27	139.13	-4.1	30.65	-13.24	2.9152	0.126
7.775033	1.59	-5.96	150.38	2.02	35.63	-9.52	2.904	0.126
7.783333	7.08	-6.36	160.07	7.58	40.53	-6.95	2.9286	0.126
7.791633	11.44	-6.83	165.48	13.93	45.76	-4.02	2.9532	0.126
7.800033	14.4	-6.66	169.66	18.72	51.4	-0.45	2.9696	0.126
7.808333	15.79	-6.6	174.6	21.16	56.36	2.42	2.9796	0.126
7.816633	15.6	-7.46	177.96	20.14	59.25	2.13	2.9875	0.126
7.825033	14.32	-8.38	180.1	15.41	60.42	-0.91	2.9843	0.126
7.833333	13.51	-6.39	182.65	8.86	61.41	-3.7	2.9811	0.126
7.841633	13.15	-1.33	185.99	2.61	62.64	-4.93	2.9901	0.126
7.850033	11.45	3.71	187.2	-3.68	63.15	-6	3.006	0.126
7.858333	8.72	7.11	188.54	-12.1	62.16	-8.79	3.0199	0.1259
7.866633	5.68	9.21	190.8	-21.67	60.08	-12.89	3.0278	0.1255
7.875033	3.46	11.14	192.7	-30.4	58.41	-16.6	3.0358	0.1251
7.883333	2.19	13.27	192.92	-37.87	57.74	-19.27	3.0333	0.1247
7.891633	1.39	14.99	191.44	-44.54	57.55	-21.59	3.0267	0.1242
7.900033	-0.5	13.55	187.12	-49.66	56.81	-24.91	3.0281	0.1237
7.908333	-3.3	9.2	179.19	-51.5	56.2	-28.02	3.0396	0.1229
7.916633	-4.87	5.2	170.53	-48.51	57.22	-28.66	3.0511	0.1221
7.925033	-4.43	2.72	162.56	-40.69	60.24	-26.39	3.0378	0.1216
7.933333	-2.37	1.94	157.89	-32.75	63.75	-23.24	3.0224	0.1212
7.941633	0.37	2.43	155.52	-25.92	67.27	-19.71	3.0226	0.1206
7.950033	3.88	3.73	156.38	-19.63	70.35	-15.82	3.0373	0.1198
7.958333	8.13	5.41	160.51	-12.94	73	-11.31	3.052	0.119
7.966633	12.4	7.29	166.93	-6.65	75.28	-6.43	3.0266	0.1181
7.975033	14.97	8.78	174.43	-4.3	76.58	-3.05	3.0011	0.1172
7.983333	15.67	9.64	183.74	-7.52	76.27	-2.28	3.0123	0.1161
7.991633	15.48	10.34	193.96	-14.33	74.59	-3.08	3.0377	0.1148
8.000033	14.3	10.49	201.44	-20.57	72.72	-3.55	3.0555	0.1139
8.008333	12.23	10.09	205.71	-26.83	70.48	-4.13	3.0571	0.1135
8.016633	9.38	9.6	205.11	-34.59	68.07	-5.46	3.0587	0.1131
8.025033	5.72	9.19	199.27	-44.08	65.66	-7.53	3.0387	0.1127
8.033333	1.13	9.19	189.98	-53.36	62.54	-9.76	3.0133	0.1123
8.041633	-2.97	9.93	179.35	-60.46	58.55	-11.48	3.007	0.112
8.050033	-6.15	10.95	167.57	-64.67	53.9	-12.49	3.0297	0.112
8.058333	-8.93	11.29	155.73	-67.16	48.58	-13.6	3.0523	0.112
8.066633	-11.47	11.07	144.2	-68.69	42.56	-15.06	3.0319	0.1116
8.075033	-13.61	11.28	134.06	-69.67	36.21	-16.45	3.0057	0.1112
8.083333	-15.51	11.92	126.03	-69.2	29.77	-17.11	2.9947	0.1112
8.091633	-17.26	12.68	121.88	-67.13	23.99	-17.42	3.0004	0.1116
8.100033	-18.05	13.15	122.16	-64.42	20.11	-17.97	3.0078	0.112
8.108333	-17.69	13.17	125.99	-60.77	17.91	-18.46	3.0218	0.112
8.116633	-16.44	12.88	131.21	-55.74	16.32	-18.34	3.0358	0.112
8.125033	-14.73	12.77	137.62	-50.12	15.11	-17.83	3.0255	0.1125
8.133333	-11.71	13.23	143.01	-44.75	14.25	-17.13	2.9962	0.1134
8.141633	-7.39	13.46	146.13	-38.95	13.55	-16.3	2.972	0.1142
8.150033	-2.44	13.37	148.69	-33.38	13.1	-15.5	2.9613	0.115
8.158333	2.47	13.18	150.79	-28.9	12.27	-14.51	2.9506	0.1158
8.166633	7.26	13.11	150.8	-25.56	10.45	-13.04	2.9477	0.116
8.175033	10.22	13.03	146.82	-22.87	7.73	-11.53	2.9472	0.116
8.183333	11.18	13.29	140.83	-21.99	4.98	-10.77	2.93	0.116
8.191633	10.87	14.08	132.28	-23.1	2.35	-10.84	2.8946	0.116
8.200033	8.96	14.94	122.85	-25.24	-0.02	-11.62	2.8617	0.116
8.208333	5.04	15.34	113.7	-28.08	-2.24	-13.09	2.8573	0.1164
8.216633	-0.76	13.7	105.84	-31.03	-4.93	-15.33	2.8529	0.1168
8.225033	-7.7	10.13	97.42	-33.37	-8.2	-18.18	2.8421	0.1172
8.233333	-14.94	5.98	87.44	-34.42	-11.51	-21.01	2.8263	0.1177
8.241633	-20.43	2.28	77.9	-34.67	-14.33	-23.35	2.8121	0.118
8.250033	-24.24	-0.74	68.9	-34.78	-16.58	-25.4	2.8066	0.118
8.258333	-27.32	-2.51	61.27	-36.63	-18.19	-27.67	2.801	0.118
8.266633	-30.24	-3.2	55.44	-40.1	-19.29	-30.1	2.7761	0.1183
8.275033	-29.64	-2.48	54.23	-41.29	-17.91	-30.51	2.7402	0.1187
8.283333	-24.81	1.32	55.05	-39.96	-13.44	-28.57	2.7085	0.1191
8.291633	-17.25	7.78	56.92	-37.09	-6.84	-24.95	2.6896	0.1195
8.300033	-9.56	15.02	59.76	-34.69	0.14	-21.09	2.6708	0.12
8.308333	-2.15	22.3	64.27	-33.19	7.21	-17.33	2.6536	0.12
8.316633	3.86	28.42	67.64	-30.13	13.73	-13.75	2.6366	0.12
8.325033	8.56	32.56	69.32	-23.25	19.41	-9.75	2.6251	0.1203
8.333333	14.24	35.71	74.01	-13.64	24.65	-4.41	2.6207	0.1211
8.341633	18.35	38.17	79.83	-5.51	27.71	0.45	2.6163	0.1219
8.350033	20.08	39.69	85.26	0.31	28.06	3.97	2.5691	0.122
8.358333	18.71	39.78	86.91	2.6	25.24	4.38	2.5182	0.122
8.366633	16.16	38.99	86.05	2.63	20.5	2.53	2.5018	0.1223
8.375033	13.11	36.39	85.16	3.52	15.56	0.3	2.4962	0.1227
8.383333	10.87	32.73	87.42	4.05	11.34	-1.66	2.4836	0.123
8.391633	9.55	28.65	92.84	3.52	7.37	-3.5	2.4486	0.123
8.400033	6.84	24.3	96.25	1.86	2.15	-6.52	2.4136	0.123
8.408333	2.02	19.37	96.16	-0.58	-4.45	-11	2.38	0.123
8.416633	-3.96	13.7	95.87	-3.08	-9.82	-15.95	2.3467	0.123
8.425033	-8.9	8.14	99.92	-3.46	-12.36	-18.92	2.3121	0.1229
8.433333	-12.71	3.04	106	-1.37	-12.28	-19.57	2.2751	0.1225
8.441633	-15.94	-0.13	108.18	0.64	-11.68	-19.27	2.238	0.122
8.450033	-18.78	-1.27	106.87	1.32	-11.15	-18.73	2.2153	0.1224
8.458333	-21.36	-1.19	105.16	-0.73	-11.01	-18.79	2.1939	0.1228
8.466633	-23.68	-1.06	103.52	-4.38	-10.17	-19.11	2.176	0.123
8.475033	-25.26	-0.5	102.74	-7.67	-8.04	-18.85	2.1635	0.123
8.483333	-26.16	1.09	101.21	-9.88	-6.53	-17.9	2.147	0.1229
8.491633	-26.56	3.63	98.33	-11.54	-5.92	-16.55	2.1181	0.1225
8.500033	-26.9	6.55	95.42	-14.11	-6.15	-15.69	2.0891	0.1221
8.508333	-27.31	9.32	95.95	-18.15	-6.9	-15.82	2.0708	0.1214
8.516633	-27.35	11.37	99.59	-21.99	-8.02	-16.4	2.0566	0.1206
8.525033	-26.79	12.81	103.63	-23.41	-8.71	-16.31	2.0357	0.1197
8.533333	-25.62	13.98	107.39	-22.75	-8.77	-15.54	2.0004	0.119
