Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
7.400033	-0.48	-6.48	238.07	-19.57	29.55	-15.94	3.1836	0.143
7.408333	1.47	-9.17	236.45	-15.86	28.1	-17.11	3.1853	0.1431
7.416733	4.6	-10.18	234.38	-14.77	28.12	-18.17	3.1687	0.1449
7.425033	7.41	-9.97	235.18	-15.12	28.79	-18.83	3.152	0.1468
7.433333	9.78	-8.6	239.72	-16.43	30.06	-18.93	3.1524	0.1512
7.441733	10.61	-7	249.3	-17.88	30.58	-18.33	3.1552	0.156
7.450033	9.43	-6.28	260.34	-19.72	29.71	-17.69	3.1555	0.1614
7.458333	6.93	-6.4	271.09	-22.89	27.82	-17.55	3.1513	0.1681
7.466733	3.29	-7.64	279.15	-28.62	24.63	-18.76	3.1472	0.1747
7.475033	-1.61	-9.93	284.51	-36.84	20.09	-21.3	3.1398	0.1803
7.483333	-6.91	-10.76	287.94	-45.66	16.22	-23.6	3.1322	0.1859
7.491733	-11.54	-9.92	289.57	-54.33	13.59	-25.37	3.1401	0.1905
7.500033	-14.9	-8.49	289.35	-61.43	12.03	-26.14	3.1676	0.1938
7.508333	-15.33	-6.56	285.75	-66.48	12.71	-25.65	3.1934	0.197
7.516733	-13.22	-3.81	279.15	-70.17	15.35	-24.35	3.1796	0.1974
7.525033	-10.67	0.63	272.7	-73.7	18.52	-23.08	3.1657	0.1978
7.533333	-8.57	6.69	268.65	-75.82	21.74	-21.2	3.1558	0.1973
7.541733	-5.96	13.03	265.96	-74.45	26.46	-18.06	3.1497	0.196
7.550033	-2.91	17.01	263.78	-70.62	31.26	-14.96	3.1425	0.194
7.558333	0.54	18.8	262.43	-65.22	35.36	-12.07	3.1321	0.1898
7.566733	3.69	19.8	262.64	-61.52	37.27	-10.25	3.1217	0.1857
7.575033	5.98	21	264.47	-60.84	37.14	-9.94	3.135	0.181
7.583333	8.6	23.32	267.95	-61.26	38.42	-10.28	3.1529	0.1762
7.591733	13.03	25.94	271.73	-60.52	42.45	-9.86	3.1662	0.1715
7.600033	19.04	28.19	275.85	-58.64	48.34	-8.6	3.1699	0.167
7.608333	25.34	30.27	281.4	-57.82	53.24	-7.06	3.1737	0.1624
7.616733	31.74	32.44	288.58	-58.46	56.86	-5.4	3.166	0.1587
7.625033	36.4	34.4	293.21	-60.36	58.59	-4.54	3.1572	0.1551
7.633333	39.42	35.85	294.62	-61.67	60.07	-4.11	3.1542	0.152
7.641733	41	35.89	296.11	-62.9	61.62	-3.98	3.1596	0.1495
7.650033	40.45	32.99	298.48	-65.53	60.24	-4.55	3.165	0.147
7.658333	37.79	27.73	301.65	-69.12	56.12	-5.74	3.1703	0.1466
7.666733	33.42	22.29	305.45	-72.51	51.12	-7.37	3.1755	0.1461
7.675033	27.68	17.7	309.8	-75.65	46.57	-9.59	3.1815	0.1463
7.683333	21.26	13.11	315.84	-77.95	42.18	-11.78	3.1877	0.1467
7.691733	16.22	8.42	327.69	-78.54	39.25	-12.67	3.1865	0.1474
7.700033	12.65	4.18	342.94	-77.94	37.26	-12.39	3.1695	0.1486
7.708333	10.44	2.06	354.64	-76.35	35.09	-11.24	3.1524	0.1498
7.716733	9.53	2.41	361.51	-73.57	32.6	-9.28	3.1427	0.1533
7.725033	9.97	4.17	366.86	-70.31	30.97	-6.94	3.1348	0.1575
7.733333	11.62	5.8	371.22	-67.75	29.43	-4.5	3.1332	0.1616
7.741733	13.81	7.09	373.35	-66.22	27.34	-1.9	3.1411	0.1656
7.750033	15.43	8.78	371.24	-66.55	24.55	0.29	3.149	0.1695
7.758333	16.31	11.09	364.82	-68.95	21.2	1.87	3.1562	0.1719
7.766733	16.4	13.75	358.75	-73.57	18.46	2.52	3.1632	0.1741
7.775033	15.6	15.95	356.7	-79.68	17.11	2.42	3.1665	0.1757
7.783333	14.83	17.69	359.09	-84.92	17.74	2.48	3.1673	0.1769
7.791733	14.39	19.32	362.91	-88.01	19.01	3.43	3.1679	0.178
7.800033	13.91	20.69	367.23	-89.52	20.42	4.97	3.1671	0.1784
7.808333	12.27	20.96	370.87	-92.21	21.21	5.12	3.1663	0.1789
7.816733	9.91	20.27	374.68	-95.84	21.8	3.85	3.1763	0.1787
7.825033	8.8	20.53	380.41	-97.51	23.6	2.99	3.1913	0.1783
7.833333	8.9	21.48	385.81	-96.57	25.97	3	3.2039	0.1778
7.841733	9.67	22.54	388.83	-94.22	28.43	3.28	3.2035	0.1764
7.850033	9.56	23.1	386.82	-94.09	29.84	2.3	3.203	0.175
7.858333	8.15	23.18	379.55	-97.28	29.95	-0.39	3.1994	0.173
7.866733	6.46	23.18	369.72	-101.65	29.21	-3.87	3.1959	0.171
7.875033	6.4	24.2	360.22	-103.84	29.07	-6.16	3.1909	0.1695
7.883333	8.29	26.53	354.84	-103.38	30.17	-7.04	3.1845	0.1683
7.891733	10.45	28.48	354.63	-102.78	31.57	-8.17	3.178	0.1672
7.900033	12.47	29.78	356.5	-102.29	32.93	-9.46	3.1671	0.1674
7.908333	13.94	30.37	354.57	-101.41	33.94	-10.18	3.1552	0.1678
7.916733	15.44	30.87	351.05	-98.83	35.16	-9.69	3.1441	0.1682
7.925033	16.75	30.83	351.26	-93.08	36.53	-7.99	3.1336	0.1687
7.933333	17.09	29.88	354.68	-85.27	37.87	-5.63	3.1329	0.1688
7.941733	16.85	28.18	359.18	-76.97	38.99	-2.93	3.1575	0.168
7.950033	16.59	25.79	357.91	-70.99	38.99	-0.47	3.1821	0.1672
7.958333	16.03	22.48	347.9	-67.65	37.37	1.58	3.1684	0.1667
7.966733	15.03	18.84	335.64	-65.34	34.92	3.2	3.1425	0.1663
7.975033	14.48	15.57	329.74	-63.12	32.55	4.24	3.1317	0.1657
7.983333	14.37	12.86	329.06	-60.86	30.37	4.67	3.1476	0.1649
7.991733	14.91	11.4	326.85	-59.86	28.6	4.44	3.1635	0.1641
8.000033	16.18	11.33	321.43	-60.59	27.24	3.56	3.1597	0.1623
8.008333	18.02	12.54	314.56	-63.24	26.86	2.34	3.1522	0.1602
8.016733	19.56	14.69	309.27	-65.6	27.78	1.19	3.1534	0.1583
8.025033	20.16	16.99	303.78	-67.31	29.4	0.16	3.1657	0.1567
8.033333	20.17	18.84	294.12	-69.62	31.06	-0.77	3.178	0.1551
8.041733	19.78	19.9	281.21	-72.76	32.56	-1.84	3.159	0.1537
8.050033	19.28	19.03	271.22	-76.82	33.41	-3.86	3.1372	0.1523
8.058333	18.69	16.01	265.58	-81.95	33.43	-6.76	3.1531	0.1514
8.066733	17.7	12.86	263.35	-86.22	33.43	-8.81	3.1809	0.1506
8.075033	15.9	9.89	264.28	-87.77	33.13	-9.77	3.1966	0.1495
8.083333	13.22	6.7	266.95	-87.97	31.72	-10.49	3.1741	0.1474
8.091733	10.22	3.32	270.07	-90.39	28.12	-12.85	3.1516	0.1453
8.100033	7.08	0	274.21	-95.14	22.51	-16.86	3.1573	0.1423
8.108333	4.25	-3.67	279.26	-97.17	16.82	-20.37	3.1684	0.1392
8.116733	1.48	-6.79	280.32	-96.08	11.57	-22.41	3.1695	0.1355
8.125033	-1.35	-7.59	275.96	-93.82	7.48	-23.13	3.1491	0.131
8.133333	-4.02	-6.43	265.82	-94.14	4.41	-24.43	3.1286	0.1264
8.141733	-6.48	-3.71	250.07	-97.39	2.22	-26.64	3.127	0.1233
8.150033	-8.69	-2.35	234.93	-99.71	0.68	-28.59	3.127	0.1204
8.158333	-10.57	-1.58	223.45	-97.92	1.46	-28.46	3.1425	0.1194
8.166733	-11.68	-0.58	216.31	-92.56	4.69	-26.51	3.1722	0.1202
8.175033	-12.27	1.89	212.49	-89.06	8.63	-24.83	3.202	0.121
8.183333	-12.4	5.83	211.78	-87.99	13.07	-23.64	3.1703	0.1264
8.191733	-12.02	8.7	214.5	-88.94	16.78	-23.51	3.1387	0.1318
8.200033	-11	8.86	221.97	-90.09	19.07	-24.28	3.1384	0.1369
8.208333	-9.37	6.73	233.94	-90.88	20.02	-25.45	3.159	0.1416
8.216733	-7.13	5.71	245.56	-93.53	20.65	-27.21	3.1783	0.1462
8.225033	-4.13	6.37	255.9	-96.86	21.29	-28.8	3.1818	0.1488
8.233333	-0.55	8.69	262.88	-98.61	22.35	-28.83	3.1853	0.1515
8.241733	3.31	12.14	266.03	-98.41	23.76	-27.12	3.1717	0.15
8.250033	6.75	15.76	265.91	-96.66	24.79	-24.5	3.1538	0.1475
8.258333	9.63	19.96	263.74	-92.03	25.77	-20.5	3.15	0.1446
8.266733	11.91	23.95	260.02	-85.02	26.56	-15.39	3.1674	0.1412
8.275033	13.56	26.44	255.55	-76.76	26.95	-9.98	3.1848	0.1378
8.283333	14.64	27.47	250.35	-67.29	27.02	-4.38	3.1743	0.1357
8.291733	15.57	28.16	244.94	-56.61	27.33	0.8	3.155	0.1339
8.300033	16.12	27.7	240.71	-46.46	27.38	4.44	3.146	0.1336
8.308333	16.62	25.47	238.22	-36.47	27.22	6.6	3.1481	0.1348
8.316733	18.02	22.01	237.46	-25.78	27.65	8.21	3.1492	0.1365
8.325033	20.23	17.89	238.57	-14.99	28.81	9.52	3.1397	0.1424
8.333333	21.55	15.14	242.54	-7.59	30.26	10.59	3.1302	0.1484
8.341733	22.02	14.63	248.85	-3.02	32.16	11.72	3.1335	0.1566
8.350033	22.53	14.71	255.25	-0.01	33.47	12.21	3.1468	0.1666
8.358333	23.03	12.84	260.91	1.06	32.73	11.56	3.1601	0.176
8.366733	23.75	10.22	266.63	-0.01	30.75	10.07	3.1732	0.1824
8.375033	25.09	11.31	274.38	-4.25	30.08	8.69	3.1863	0.1887
8.383333	26.77	16.56	283.73	-11.95	30.66	7.36	3.1894	0.191
8.391733	26.59	22.26	291.38	-20.3	31.26	5.99	3.1869	0.191
8.400033	26.15	27.02	295.7	-25.21	32.39	4.77	3.1848	0.1903
8.408333	25.62	29.81	294.92	-27.32	33.16	3.4	3.1839	0.1872
8.416733	24.14	31.31	289.89	-28.49	33.88	2.31	3.183	0.1841
8.425033	21.29	32.54	282.01	-29.5	35.11	1.9	3.1742	0.19
8.433333	18.75	35.82	273.54	-29.97	37.12	2.62	3.165	0.1962
8.441733	15.81	37.34	261.92	-29.26	37.31	3.48	3.1588	0.205
8.450033	12.21	35.97	249.6	-27.75	36.15	4.07	3.1548	0.2157
8.458333	10.33	34.59	240.94	-27.7	35.26	4.31	3.1514	0.2255
8.466733	10.22	33.41	235.45	-29.1	34.69	4.22	3.161	0.2121
8.475033	11.24	34.09	230.39	-30.6	35.26	4.35	3.1705	0.1988
8.483333	13.27	37.41	227.16	-31.69	37.67	4.94	3.1809	0.1836
8.491733	15.17	41.61	226.81	-32.22	40.48	5.7	3.1916	0.1673
8.500033	14.63	42.49	226.78	-32.29	42.05	5.75	3.1982	0.152
8.508333	12.54	40.7	227.9	-31.86	42.91	5.15	3.1744	0.1432
8.516733	10.36	38.2	228.8	-30.49	43.24	4.33	3.1507	0.1345
8.525033	8.24	35.58	228.12	-27.99	42.78	3.53	3.1431	0.1311
8.533333	5.79	33.38	225.99	-25.83	41.8	2.65	3.1417	0.1297
8.541733	3.42	31.13	226.84	-25.08	40.4	1.46	3.1418	0.1303
8.550033	1.18	28.42	230.24	-24.54	38.75	0.43	3.1437	0.1334
8.558333	0.2	26.51	234.62	-23.27	38.36	0.26	3.1456	0.1364
8.566733	0.98	26.26	239.44	-21.51	39.69	1.03	3.1506	0.1416
8.575033	3.42	28.58	243.42	-20.56	41.5	2.44	3.1563	0.1473
8.583333	6.34	32.65	245.5	-20.5	43.13	4.47	3.1536	0.1528
8.591733	8.3	36.48	246.76	-21.66	44.53	6.55	3.1432	0.1582
8.600033	8.79	38.16	248.39	-22.89	45.37	8.36	3.1343	0.1633
8.608333	8.9	38.62	249.9	-23.13	45.71	10.33	3.1367	0.1657
8.616733	9.85	39.65	250.95	-22.66	45.55	12.51	3.139	0.168
8.625033	11.57	41.63	251.92	-22.59	44.75	14.45	3.1569	0.169
8.633333	13.66	43.36	252.36	-21.96	43.08	16.08	3.1852	0.169
8.641733	15.15	42.79	252.51	-19.13	41.1	17.61	3.1903	0.1682
8.650033	15.38	39.8	252.9	-15.76	38.76	18.5	3.166	0.1664
8.658333	15.15	36.24	252.97	-13.07	36.1	18.8	3.1418	0.1646
8.666733	15.44	33.43	252	-10.8	33.15	18.88	3.1428	0.1634
8.675033	16.66	33.48	250.56	-10.65	30.8	19.09	3.1558	0.1624
8.683333	17.55	35	249.42	-13.53	28.9	18.9	3.163	0.1616
8.691733	17.71	35.75	249.22	-17.19	26.93	18.6	3.165	0.1608
8.700033	17.18	35.22	250.88	-20.93	24.89	18.47	3.167	0.16
8.708333	16.12	34.08	254.34	-25.4	22.96	18.41	3.1612	0.1575
8.716733	15.35	34.92	255.45	-32.18	21.26	17.29	3.1553	0.155
8.725033	15.49	37.88	253.7	-39.72	19.85	15.6	3.1504	0.1519
8.733333	16.03	41.31	250.8	-46.8	18.67	13.9	3.146	0.1483
8.741733	15.29	41.27	247.58	-51.88	16.69	11.7	3.1439	0.1447
8.750033	13.67	38.1	244.1	-54.77	13.96	9.03	3.1681	0.1405
8.758333	13.55	35.89	240.09	-56.77	11.28	5.72	3.1923	0.1363
8.766733	15.22	36.13	235.12	-59.37	9	1.6	3.1795	0.1337
8.775033	16.55	35.43	225.97	-61.56	8.02	-2.21	3.1493	0.1317
8.783333	17.4	31.34	216.22	-60.08	8.24	-4.04	3.1249	0.1298
8.791733	17.84	25.1	206.33	-55.79	9.38	-4.03	3.1304	0.1284
8.800033	18.44	19.72	195.11	-50.84	11.19	-2.95	3.136	0.127
8.808333	19.44	15.96	181.75	-45.8	13.69	-1.06	3.1308	0.1262
8.816733	21.15	13.72	169.27	-41.03	16.71	1.07	3.1257	0.1254
8.825033	21.59	11.18	157.42	-37.49	19.98	3.29	3.1247	0.1246
8.833333	20.94	7.88	146.65	-34.5	23.1	5.81	3.1283	0.1238
8.841733	21.42	6.63	140.81	-32.29	24.87	7.79	3.1319	0.123
8.850033	22.97	7.5	139.86	-30.91	25.33	9.23	3.1316	0.1226
8.858333	24.14	10.34	142.17	-30.72	25.74	9.62	3.1312	0.1222
8.866733	24.85	13.81	147.25	-30.82	26.41	9.14	3.1363	0.1218
8.875033	25.97	16.51	154.65	-29.85	26.69	8.49	3.1459	0.1214
8.883333	27.3	17.43	161.02	-26.89	26.31	8.57	3.1555	0.121
8.891733	28.65	16.92	165.94	-22.49	25.52	9.17	3.1684	0.121
8.900033	29.54	16.08	168.38	-18.31	25.14	9.63	3.1813	0.121
8.908333	29.85	15.29	168.02	-14.86	25.45	9.78	3.1894	0.1207
8.916733	28.62	16.81	167.47	-14.29	26.73	9.41	3.1946	0.1203
8.925033	27.22	19.6	168	-15.45	28	9.14	3.1972	0.1201
8.933333	26.03	22.24	169.16	-16.84	28.89	9.32	3.1952	0.1206
8.941733	24.7	24.26	170.87	-17.86	29.56	9.7	3.1931	0.121
8.950033	22.7	26.44	173.36	-19.32	30.34	9.87	3.1953	0.1218
8.958333	19.35	28.22	176.63	-22.47	30.23	9.4	3.1977	0.1226
8.966733	14.94	28.96	181.25	-26.33	28.8	8.72	3.1983	0.1239
8.975033	10.13	29.27	188.03	-30.11	26.87	7.97	3.1966	0.126
8.983333	6.54	27.42	195.16	-30.87	24.85	7.49	3.1942	0.1281
8.991733	4.15	23.31	202.25	-28.66	22.66	7.37	3.1731	0.1301
9.000033	2.06	18.3	207.61	-25.91	20.03	7.68	3.1521	0.132
9.008333	-0.22	14.23	211.79	-24.56	17.44	8.01	3.1483	0.1347
9.016733	-1.9	12.32	214.23	-25.52	15.35	7.57	3.1604	0.1381
9.025033	-2	13	215.14	-27.2	14.61	6.91	3.1695	0.1413
9.033333	-0.68	15.74	214.67	-29.36	15	6.02	3.1568	0.1435
9.041733	0.73	17.82	212.56	-31.85	14.87	4.77	3.144	0.1456
9.050033	1.62	18.64	208.04	-35.41	13.48	3.05	3.1528	0.1476
9.058333	3.11	20.33	200.89	-41.95	11.34	1.08	3.1657	0.1495
9.066733	5.96	23.48	193.11	-51.05	9.2	-1.52	3.1716	0.1511
9.075033	8.8	26.65	183.59	-61.26	7.36	-4.73	3.1495	0.1515
9.083333	8.81	26.41	171.28	-69.4	5.86	-7.72	3.1274	0.1519
9.091733	6.31	22.8	156.95	-75.32	4.62	-10.3	3.1263	0.1523
9.100033	4.74	18.31	145.27	-79.59	4.02	-12.22	3.1305	0.1527
9.108333	4.78	15.04	135.71	-83.15	4.89	-13.47	3.143	0.1535
9.116733	5.73	13.18	127.34	-85.43	7.11	-13.22	3.168	0.1548
9.125033	6.3	10.69	120.33	-84.17	10.21	-11.42	3.1902	0.1562
9.133333	6.02	6.92	114.53	-79.17	13.89	-8.56	3.1919	0.1579
9.141733	5.48	2.77	109.93	-73.15	17.11	-6.4	3.1935	0.1595
9.150033	6.73	0.44	108.17	-68.27	19.42	-4.94	3.1931	0.1611
9.158333	9.86	-0.14	111.99	-62.95	21.09	-3.38	3.192	0.1627
9.166733	11.72	-0.87	117.41	-56.44	22.06	-1.78	3.1855	0.1643
9.175033	12.5	-1.38	123.66	-49.37	22.2	0.07	3.158	0.166
9.183333	13.36	-0.85	129.69	-43.89	21.31	1.89	3.1305	0.1677
9.191733	14.56	0.63	135.86	-40.22	19.42	3.36	3.1291	0.169
9.200033	14.39	1.76	144.88	-38.67	16.41	3.39	3.1343	0.1701
9.208333	13.37	2.88	158.21	-38.07	12.95	3.5	3.1372	0.171
9.216733	12.64	4.36	173.2	-37.25	9.56	4.34	3.1343	0.171
9.225033	12.41	6.24	184.71	-36.97	6.28	5.51	3.1314	0.171
9.233333	12.35	8.25	191.94	-37.92	2.81	6.54	3.1275	0.171
9.241733	11.42	9.23	195.86	-40.74	-1.54	6.2	3.1236	0.171
9.250033	9.15	8.19	198.43	-43.83	-6.45	3.95	3.1253	0.1707
9.258333	5.97	6.24	200.78	-46.11	-10.35	1.12	3.1307	0.1703
9.266733	4.14	5.68	201.34	-46.11	-11.69	0.27	3.1398	0.1698
9.275033	3.7	5.99	198.92	-45.33	-11.33	0.68	3.1636	0.1691
9.283333	3.21	5.69	194.89	-47.35	-11.14	0.3	3.1875	0.1683
9.291733	1.9	4.54	190.99	-52.95	-11.47	-1.28	3.197	0.1667
9.300033	1.25	4.61	188.4	-59.11	-9.92	-3.01	3.1951	0.1644
9.308333	2.27	6.97	187.1	-64.22	-5.38	-3.73	3.1862	0.1619
9.316733	4.26	10.88	186.71	-68.83	0.88	-3.53	3.1668	0.1591
9.325033	6.04	14.5	185.72	-74.61	5.92	-3.84	3.1473	0.1563
9.333333	7.25	16.94	183.24	-82.41	8.5	-5.7	3.1413	0.1542
9.341733	9.15	18.27	179	-87.31	9.84	-7.07	3.1372	0.1521
9.350033	12.1	19.57	174.24	-86.76	11.31	-6.53	3.1453	0.1504
9.358333	15.33	21.33	171.42	-82.6	13.11	-4.77	3.1667	0.1492
9.366733	16.97	22.05	171.25	-78.99	13.21	-3.19	3.1881	0.148
9.375033	16.83	21.46	173.3	-76.38	11.33	-1.91	3.1702	0.148
9.383333	15.22	20.13	171.35	-76.12	9.07	-1.54	3.1506	0.148
9.391733	12.89	18.82	165.79	-77.61	7.81	-2	3.1373	0.1482
9.400033	11.47	17.24	161.06	-76.92	7.46	-1.75	3.129	0.1486
9.408333	10.14	16.02	158.89	-76.88	7.68	-1.69	3.1224	0.1491
9.416733	8.48	14.85	158.65	-78.24	8.36	-2.43	3.1566	0.1504
9.425033	6.57	12.63	156.68	-80.29	9.09	-4.25	3.1909	0.1518
9.433333	5.03	8.98	151.04	-81.58	9.72	-6.59	3.195	0.153
9.441733	4.5	7.08	145.01	-82.79	10.49	-8.23	3.195	0.1542
9.450033	5.4	7.21	145.31	-82.04	11.1	-8.44	3.1839	0.1553
9.458333	7.55	8.25	149.9	-78.95	11.53	-7.38	3.1531	0.1561
9.466733	9.1	9.04	151.78	-76.98	11.84	-6.82	3.1222	0.157
9.475033	9.75	9.54	150.34	-76.66	11.96	-6.99	3.121	0.1574
9.483333	7.8	7.85	146.5	-77.24	9.82	-8.48	3.121	0.1578
9.491733	3.94	4.58	141.44	-77.61	5.63	-10.31	3.1296	0.1576
9.500033	0.27	3.03	137.69	-78.39	1.73	-11.36	3.1492	0.1568
9.508333	-1.92	3.06	134.56	-79.42	0.01	-11.78	3.1682	0.156
9.516733	-2.94	3.95	131.62	-80.33	0.07	-11.73	3.1734	0.1556
9.525033	-4.67	2.44	128.69	-78.98	-1	-11.85	3.1785	0.1552
9.533333	-6.88	-0.04	128.36	-75.87	-3.17	-11.91	3.1819	0.1546
9.541733	-8.74	-0.94	130.47	-73.59	-5.11	-12.06	3.1835	0.1537
9.550033	-7.89	2.95	134.7	-73.26	-4.14	-11.25	3.1824	0.153
9.558333	-4.33	11.21	141.01	-74.3	-0.29	-9.33	3.1603	0.1525
9.566733	-0.18	18.92	146.59	-73.68	3.99	-6.91	3.1382	0.1521
9.575033	2.62	23.01	149.12	-70.85	6.53	-5.02	3.15	0.152
9.583333	2.3	22.55	144.23	-67.88	6.23	-5.23	3.175	0.152
9.591733	0.43	21.53	132.96	-67.72	5.63	-7.17	3.191	0.1519
9.600033	-1.63	21.06	120.13	-69.91	5.87	-9.84	3.171	0.1515
9.608333	-3.34	19.7	110.34	-71.44	6.77	-12.15	3.151	0.1511
9.616733	-4.98	16.48	103.64	-71.31	7.84	-14.01	3.1561	0.1514
9.625033	-7.25	11.62	96.98	-69.24	8.36	-15.48	3.1675	0.1518
9.633333	-10.21	6.73	90.19	-67.49	8.34	-17.09	3.1657	0.1524
9.641733	-14.04	1.84	82.01	-67.19	7.05	-19.47	3.1517	0.1532
9.650033	-16.79	-1.48	76.28	-67.33	5.55	-21.35	3.1377	0.1539
9.658333	-17.6	-2.63	74.87	-67.29	4.67	-22.05	3.131	0.1552
9.666733	-16.43	-1.78	75.79	-66.76	5.06	-21.46	3.1253	0.1565
9.675033	-14.53	0.04	74.57	-66.14	5.68	-20.51	3.14	0.158
9.683333	-13	1.89	73.41	-65.08	5.85	-19.74	3.1683	0.1597
9.691733	-11.62	3.55	76.45	-64.24	6.03	-19.46	3.1858	0.1614
9.700033	-10.41	5.01	82.28	-64.06	6.14	-19.61	3.16	0.1634
9.708333	-9.42	6.17	87.34	-64.25	6.43	-19.34	3.1343	0.1654
9.716733	-8.54	7.01	92.48	-64.07	7.38	-18.21	3.1376	0.1671
9.725033	-7.05	8.36	100.01	-62.6	9.44	-16.56	3.1547	0.1688
9.733333	-6.24	9.46	107.52	-60.45	10.92	-15.5	3.1707	0.1703
9.741733	-6.07	9.96	114.07	-57.67	11.75	-14.91	3.1841	0.1716
9.750033	-5.46	10.44	116.45	-54.68	12.53	-14.12	3.1974	0.1729
9.758333	-3.9	11.32	113.62	-51.66	13.58	-12.87	3.1759	0.1741
9.766733	-1.93	12.78	108.5	-48.6	14.33	-11.48	3.1497	0.1753
9.775033	0.64	14.87	105.92	-44.7	15.22	-10.15	3.1354	0.1764
9.783333	3.49	17.04	105.2	-40.18	16.57	-9.02	3.1342	0.1772
9.791733	5.31	17.77	102.82	-36.33	17.75	-8.1	3.133	0.178
9.800033	6.51	17.11	99.67	-33.34	18.49	-7.23	3.1378	0.178
9.808333	8.5	15.92	100.1	-31.31	18.51	-6.17	3.1428	0.178
9.816733	11.26	14.57	105.13	-30.19	17.88	-5.03	3.1568	0.178
9.825033	13.24	12.84	111.67	-29.3	16.36	-4	3.1778	0.178
9.833333	14.2	10.5	116.94	-27.94	14.58	-2.93	3.19	0.1779
9.841733	14.89	8.32	121.86	-26.36	13.62	-1.89	3.1794	0.1775
9.850033	16.9	8.31	128.78	-24.84	15.02	-0.89	3.1688	0.1771
9.858333	20.49	10.91	138.23	-23.19	18.53	0.15	3.1731	0.1773
9.866733	23.67	13.38	146.31	-21.24	21.44	1.52	3.1859	0.1777
9.875033	24.93	15.11	149.54	-18.87	23.99	2.86	3.1844	0.1781
9.883333	24.39	16.18	148.83	-16.73	25.85	3.72	3.1577	0.1786
9.891733	23.76	16.92	148.46	-16.33	26.8	3.68	3.1311	0.179
9.900033	23.91	17.51	150.09	-18.01	27.07	2.86	3.1551	0.1798
9.908333	24.06	18.64	150.56	-20.11	27.86	2.1	3.1813	0.1806
9.916733	22.94	18.88	148.16	-22.14	27.28	1.52	3.1823	0.1815
9.925033	20.75	17.39	144.8	-24.15	24.73	1.32	3.151	0.1828
9.933333	19.12	15.91	144.82	-26.29	22.49	1.29	3.122	0.1841
