Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
8.6167	17.03	6.18	343	-51.33	5.62	-27.71	1.9758	0.2062
8.625	13.76	8.14	344.51	-51.29	4.19	-26.94	1.9566	0.2087
8.6334	9.41	7.8	341.97	-51.31	3.07	-27	1.9388	0.2112
8.6417	4.45	5.16	336.51	-51.58	2.26	-27.74	1.9364	0.2131
8.65	1.18	3.39	333.36	-52.61	2.53	-28.09	1.934	0.2151
8.6584	0.33	4.64	334.48	-53.55	4.79	-27.69	1.9377	0.2165
8.6667	0.68	8.32	338.72	-54.69	8.92	-27.56	1.946	0.2173
8.675	1.48	10.12	338.45	-55.79	12.19	-27.72	1.953	0.2181
8.6834	2.47	9.84	333.1	-56.57	14.36	-28.26	1.953	0.219
8.6917	3.45	8.92	326.58	-57.83	15.65	-29.25	1.953	0.2199
8.7	4.46	8.69	322.43	-60.42	16.44	-30.7	1.942	0.2193
8.7084	5.3	8.74	321.46	-64.29	17.08	-32.6	1.9295	0.2184
8.7167	4.38	7.86	320.3	-68.13	17.71	-35.66	1.9241	0.218
8.725	1.38	6.85	318.93	-72.18	18.25	-39.59	1.9265	0.218
8.7334	-2.73	6.56	317.83	-76.31	18.57	-43.13	1.9289	0.218
8.7417	-7.74	6.99	317.18	-80.44	18.64	-46.14	1.923	0.22
8.75	-11.79	7.42	319.92	-83.87	18.88	-49.05	1.9168	0.2221
8.7584	-14.61	8.11	326.67	-86.91	19.54	-51.8	1.924	0.2237
8.7667	-16.28	8.51	334.72	-88.52	20.32	-53.75	1.9419	0.2249
8.775	-16.99	8.53	341.08	-87.92	20.7	-54.73	1.9589	0.226
8.7834	-17.08	8.03	344	-86.28	20.81	-54.93	1.9568	0.2264
8.7917	-16.91	5.99	340.52	-85.49	20.93	-55.01	1.9548	0.2268
8.8	-16.21	1.78	330.64	-85.36	21.1	-55.2	1.952	0.2273
8.8084	-15.25	-3.96	321.17	-83.54	20.48	-55.42	1.949	0.2277
8.8167	-15.68	-10.07	312.43	-80.1	18.59	-55.15	1.944	0.2281
8.825	-17.35	-16.36	303.01	-75.91	15.82	-54.47	1.9357	0.2285
8.8334	-19.87	-21.93	292.65	-73.86	13.33	-54.16	1.9273	0.2289
8.8417	-23.19	-26.48	282.86	-74.51	11.3	-54.56	1.9217	0.2284
8.85	-25.19	-28.45	279.84	-74.9	9.92	-55.14	1.9171	0.2276
8.8584	-25.09	-27.48	286.97	-72.74	8.97	-55.52	1.9111	0.2263
8.8667	-24.4	-25.6	299.06	-68.67	7.74	-55.24	1.9019	0.2243
8.875	-23.8	-24.58	306.27	-65.41	6.68	-54.09	1.8927	0.2222
8.8834	-22.98	-23.88	307.31	-63.95	6.33	-52.15	1.9001	0.2204
8.8917	-21.29	-21.29	308.02	-63.59	7.01	-49.5	1.9088	0.2186
8.9	-19.04	-17.19	311.36	-62.5	7.89	-45.99	1.9128	0.2169
8.9084	-16.36	-13.31	316.8	-60.06	8.2	-42.26	1.9141	0.2153
8.9167	-15.09	-11.77	319.64	-57.83	7.3	-38.91	1.9159	0.2137
8.925	-15.83	-12.62	318.84	-56.68	5.16	-36.25	1.9194	0.2125
8.9334	-18.06	-13.69	318.25	-57.51	2.44	-35.37	1.923	0.2113
8.9417	-20.93	-13.81	320.78	-59.96	-0.44	-36.54	1.9276	0.211
8.95	-23.36	-13.9	325.02	-62.32	-2.42	-38.91	1.9326	0.211
8.9584	-25.82	-16.38	326.53	-64.02	-3.9	-42.11	1.9314	0.2114
8.9667	-27.43	-20.42	326.65	-64.34	-4.99	-45.62	1.9171	0.2126
8.975	-26.78	-23.04	327.89	-62.84	-5.12	-48.02	1.9029	0.2138
8.9834	-24.24	-23.81	329.92	-60.29	-4.2	-49.31	1.9063	0.215
8.9917	-22.7	-24.74	329.33	-59.77	-3.79	-51.12	1.9142	0.2162
9	-21.16	-25.95	327.47	-59.76	-3.86	-52.8	1.9285	0.2179
9.0084	-19.27	-26.64	324.15	-59.49	-3.18	-53.4	1.9522	0.2201
9.0167	-17.98	-25.79	319.19	-59.76	-1.72	-52.67	1.9715	0.2222
9.025	-17.24	-23.54	314.17	-60.61	-0.09	-51.11	1.959	0.2241
9.0334	-16.41	-21.49	313.96	-61.22	0.68	-50.35	1.9465	0.226
9.0417	-16.77	-20.88	316.58	-62.65	0.76	-51.19	1.9419	0.2272
9.05	-18.39	-20.09	317.97	-65.84	1.8	-52.6	1.9458	0.2276
9.0584	-18.06	-16.85	321.04	-67.36	5.71	-52.48	1.9535	0.2282
9.0667	-16.16	-11.78	325.22	-66.81	12.16	-50.84	1.976	0.229
9.075	-13.94	-7.28	329.29	-64.01	19.02	-48.66	1.9985	0.2298
9.0834	-11.79	-4.24	333.43	-59.79	24.95	-46.99	2.0173	0.2297
9.0917	-8.99	-3.56	337.35	-55.16	30.18	-46.13	2.0351	0.2293
9.1	-6.88	-4.63	334.99	-51.72	35.85	-45.01	2.0459	0.229
9.1084	-5.98	-6.63	327.42	-49.9	41.56	-43.53	2.0384	0.229
9.1167	-6.08	-10.37	319.96	-48.56	45.65	-42.38	2.0309	0.229
9.125	-7.05	-16.19	313.75	-47.32	47.74	-41.75	2.0562	0.2286
9.1334	-9.93	-22.46	309.53	-45.51	48.43	-41.69	2.0861	0.2282
9.1417	-13.84	-27.53	308.74	-44.05	48.62	-42.16	2.0973	0.2275
9.15	-16.92	-31.62	310.49	-42.38	48.46	-42.63	2.0962	0.2268
9.1584	-19.39	-33.74	313.1	-39.6	48.11	-42.28	2.095	0.226
9.1667	-21.56	-33.59	316.32	-36.25	47.6	-41.2	2.1194	0.2256
9.175	-23.89	-31.22	318.72	-35.2	47.45	-40.5	2.1449	0.2251
9.1834	-26.03	-27.17	319.57	-36.15	47.92	-40.25	2.1506	0.2242
9.1917	-27.6	-21.77	319.55	-37.76	48.93	-40.31	2.147	0.223
9.2	-27.1	-16.17	318.7	-40.66	50.22	-40.56	2.1493	0.2219
9.2084	-24.53	-10.5	317.71	-44.7	51.92	-40.9	2.1827	0.2215
9.2167	-22.05	-4.89	319.75	-49.88	54.36	-41.46	2.216	0.2211
9.225	-20.53	0.76	325.22	-56.45	57.45	-42.51	2.2358	0.221
9.2334	-19.7	5.36	331.64	-63.32	60.05	-43.46	2.2512	0.221
9.2417	-18.59	7.95	338.89	-67.07	61.83	-43.23	2.2669	0.221
9.25	-17.72	8.7	345.24	-67.83	63.04	-42.59	2.2831	0.221
9.2584	-17.86	8.1	348.64	-67.04	63.97	-42.29	2.2994	0.221
9.2667	-18.94	6.45	349.7	-65.33	64.63	-42.19	2.3005	0.2221
9.275	-19.86	4.97	351.95	-64.03	64.79	-41.32	2.2988	0.2234
9.2834	-20.34	3.98	353.14	-63.74	63.98	-40.05	2.3192	0.224
9.2917	-21.32	1.97	348.63	-63.92	61.95	-39.3	2.3572	0.224
9.3	-23.38	-0.96	338.38	-64.78	59.69	-39.99	2.3921	0.2239
9.3084	-26.36	-4.26	323.58	-66.34	57.56	-42.07	2.4116	0.2235
9.3167	-28.27	-5.37	311.09	-67.98	56.35	-43.87	2.431	0.2231
9.325	-28.72	-4.42	302.27	-69.61	55.88	-44.81	2.4352	0.2217
9.3334	-28.45	-3.67	296.13	-72.18	54.31	-45.33	2.4308	0.2197
9.3417	-28.57	-4.6	288.39	-74.79	51.4	-46.58	2.4309	0.2177
9.35	-28.32	-6.5	277.18	-76.73	48.41	-48.13	2.4634	0.2155
9.3584	-25.8	-6.96	264.77	-77.58	47.26	-48.51	2.4958	0.2134
9.3667	-20.48	-5.13	253.76	-77.64	48.06	-47.21	2.5171	0.2106
9.375	-14.73	-1.27	249.48	-76.34	49.49	-44.8	2.5363	0.2076
9.3834	-10.2	1.9	247.29	-74.09	50.4	-42.18	2.5618	0.205
9.3917	-6.21	3.91	245.25	-71.02	50.89	-39.28	2.5956	0.2026
9.4	-1.6	6.36	241.74	-66.03	52.92	-35.72	2.6293	0.2002
9.4084	3.74	9.64	236.78	-58.9	56.84	-31.46	2.6293	0.1992
9.4167	7.47	14.15	231.05	-54.19	61.7	-28.82	2.6264	0.1984
9.425	8.61	18.98	226.93	-52.81	65.88	-28.36	2.6479	0.1972
9.4334	7.81	22.76	225.22	-53.14	68.76	-29.4	2.692	0.1956
9.4417	7.64	24.44	220.44	-54.73	71.12	-31.06	2.736	0.194
9.45	7.91	24.38	212.41	-57.67	73.06	-33.22	2.7306	0.1932
9.4584	7.16	23.82	203.78	-61.89	74.41	-35.83	2.7252	0.1923
9.4667	4.76	23.18	196.36	-67.29	75.07	-38.98	2.7354	0.1909
9.475	2	22.26	192.64	-69.58	76.13	-40.64	2.756	0.1892
9.4834	0.54	19.96	194.04	-64.52	77.31	-38.73	2.7745	0.1871
9.4917	-0.13	16.96	200.18	-54.91	78.28	-34.16	2.7887	0.1842
9.5	-1.46	15.71	209.74	-46.56	79.12	-28.94	2.8029	0.1812
9.5084	-3.87	17.13	222.17	-40.54	80.25	-23.52	2.8398	0.1792
9.5167	-5.8	19.22	234.77	-34.43	80.9	-17.5	2.8787	0.1772
9.525	-6.44	21.22	246.83	-28.17	81.1	-11.04	2.8973	0.1752
9.5334	-5.9	22.73	256.94	-21.32	80.22	-4.64	2.8857	0.1731
9.5417	-5.59	23.55	261.03	-17.73	76.43	-0.86	2.874	0.171
9.55	-5.68	23.74	259.06	-17.97	69.91	0.16	2.901	0.1714
9.5584	-6.33	23.02	253.42	-21.58	64.04	-0.33	2.928	0.1718
9.5667	-6.74	20.35	244.64	-24.39	59.32	-0.98	2.9408	0.1726
9.575	-6.69	16.09	233.41	-25.41	54.51	-1.96	2.9383	0.1738
9.5834	-7.32	11.96	222.27	-26.84	50.08	-3.8	2.9363	0.175
9.5917	-8.32	8.04	211.1	-28.11	46.01	-6.07	2.9398	0.1755
9.6	-9.11	4.83	201.13	-28.86	42.99	-7.63	2.9433	0.1759
9.6084	-9.6	2.77	193.9	-29.55	41.73	-7.94	2.9533	0.1773
9.6167	-9.84	0.75	191.65	-31.4	42.41	-8.22	2.965	0.179
9.625	-9.18	-1.8	192.67	-32.28	42.07	-8.97	2.971	0.1806
9.6334	-7.3	-4.11	195.97	-31.66	41.23	-9.45	2.9687	0.1822
9.6417	-4.11	-5.68	199.79	-29.96	41.69	-8.66	2.9663	0.1838
9.65	0.34	-6.6	203.95	-27.42	43.76	-6.56	2.9957	0.1866
9.6584	5.56	-6.51	208.9	-23.78	46.35	-3.39	3.0294	0.1895
9.6667	11.06	-5.52	214.85	-19.81	49.38	0.23	3.0346	0.1925
9.675	15.81	-4.39	221.58	-17.48	52.21	3.24	3.0088	0.1957
9.6834	19.13	-2.69	226.52	-16.92	53.85	5.99	2.983	0.1989
9.6917	21.12	-0.25	229.29	-17.78	54.31	8.7	3.0068	0.2026
9.7	23.6	2.23	229.71	-16.67	54.42	11.96	3.0326	0.2063
9.7084	26.26	3.92	228.84	-14.16	53.6	14.97	3.0496	0.2098
9.7167	28	4.55	227.88	-11.68	52.01	16.82	3.0595	0.213
9.725	28.4	3.52	227.15	-10.86	50.84	16.79	3.0691	0.216
9.7334	27.72	1.4	227.14	-11.49	50.28	15.36	3.0725	0.2173
9.7417	27.43	0.03	228.9	-11.19	51.27	14.39	3.0758	0.2185
9.75	28.34	0	232.61	-8.42	54.33	14.7	3.0641	0.2187
9.7584	29.15	-0.26	233.29	-5.35	57.96	14.74	3.0439	0.2183
9.7667	27.68	-0.94	231.91	-5.96	60.76	13.08	3.0378	0.218
9.775	24.59	-1.46	229.69	-9.23	62.73	10.52	3.0565	0.218
9.7834	21.84	-0.84	226.96	-12.4	63.75	8.96	3.0753	0.218
9.7917	20.02	1.07	223.07	-14.66	63.73	8.92	3.0722	0.2176
9.8	18.53	3.44	217.72	-17.38	63	9.36	3.0682	0.2172
9.8084	16.88	5.2	210.07	-21.06	61.32	9.38	3.0704	0.2167
9.8167	15.01	6.07	200.39	-25.36	58.59	8.78	3.0803	0.2159
9.825	14.07	7.4	193.93	-27.99	56.16	8.84	3.0902	0.2151
9.8334	14.1	9.25	190.91	-28.85	54.09	9.63	3.0845	0.2154
9.8417	15.18	12.06	191.02	-28.11	53.58	11.19	3.0774	0.2158
9.85	16.43	15.12	192.74	-27.06	54.63	12.53	3.0682	0.2158
9.8584	17.17	17.66	196.09	-26.27	55.84	13.22	3.0571	0.2154
9.8667	17.66	19.79	200.92	-24.74	56.46	13.76	3.046	0.215
9.875	17.91	21.47	206.55	-22.94	56.64	13.99	3.0691	0.2141
9.8834	17.94	22.84	211.38	-22.41	56.87	13.66	3.0923	0.2131
9.8917	17.82	24.15	215.14	-23.47	57.24	12.99	3.0853	0.2123
9.9	16.81	24.96	219.67	-25.69	56.8	11.22	3.0726	0.2115
9.9084	14.1	24.22	224.23	-29.93	54.25	7.46	3.064	0.2107
9.9167	10.23	22.22	227.6	-35.8	50.6	2.39	3.064	0.2099
9.925	6.67	20.17	227.9	-42.22	48.76	-2.55	3.064	0.2091
9.9334	3.54	18.2	225.13	-49.07	49.01	-7.27	3.0512	0.2083
9.9417	1.08	16.01	224.35	-53.36	48.88	-11	3.0373	0.2075
9.95	-0.65	13.69	226.9	-53.88	47.99	-13.28	3.038	0.2063
9.9584	-1.85	12.01	228.25	-52.69	47.48	-14.71	3.0605	0.2047
9.9667	-1.84	11.69	224.82	-51.02	48.76	-14.77	3.083	0.203
9.975	-1.06	12.23	217.41	-48.63	51.42	-13.67	3.0839	0.2004
9.9834	-1.07	12.15	209.32	-45.3	53.4	-12.62	3.0848	0.1977
9.9917	-2.65	11.03	202.38	-41.58	53.2	-12.66	3.0703	0.1925
10	-4.06	11.14	201	-37.53	51.18	-12.28	3.0499	0.1863
10.0084	-5.09	13.44	201.9	-35.56	49.68	-11.65	3.0389	0.1797
10.0167	-5.61	17.24	202.23	-35.26	48.9	-10.76	3.048	0.1726
10.025	-5.06	19.97	199.24	-33.46	48.13	-8.93	3.0572	0.1654
10.0334	-3.37	21.34	194.72	-29.35	46.92	-5.94	3.0327	0.1592
10.0417	-1.87	22.29	191.86	-24.75	44.19	-2.74	2.9997	0.1533
10.05	0.47	23.98	188.59	-20.22	40.96	1.25	2.9729	0.1479
10.0584	3.66	26.86	186.17	-16.3	37.78	5.7	2.962	0.1439
10.0667	5.97	28.92	180.98	-13.29	34.63	8.93	2.951	0.14
10.075	6.95	29.51	171.88	-11.3	31.41	10.46	2.9477	0.1388
10.0834	6.4	28.35	161.1	-12.25	27.72	9.35	2.9443	0.1375
10.0917	3.97	27.22	155.92	-17.26	23.1	5.54	2.9394	0.1372
10.1	-0.16	26.37	157.84	-24.68	17.43	0.02	2.9335	0.1376
10.1084	-4.05	25.53	163.42	-32.22	12.25	-5.54	2.9252	0.1383
10.1167	-7.44	24.77	172.36	-39.63	7.96	-10.99	2.8898	0.142
10.125	-8.96	24.06	181.99	-45.09	6.06	-15.25	2.8543	0.1458
10.1334	-8.59	23.11	191.48	-48.26	6.21	-18.11	2.8295	0.1497
10.1417	-8.43	22.01	199	-49.6	6.52	-19.76	2.8097	0.1537
10.15	-9.08	21.75	204.54	-47.79	6.62	-19.35	2.7909	0.1573
10.1584	-9.88	21.58	207.61	-44.15	6.21	-17.68	2.7775	0.1594
10.1667	-10.33	20.46	206.16	-41.76	5.08	-16.56	2.7642	0.1615
10.175	-10.54	18.26	199.46	-41.39	3.28	-16.46	2.7533	0.1617
10.1834	-9.8	16.44	191.99	-40.49	2.8	-15.98	2.7432	0.1612
10.1917	-9.33	14.9	185.99	-39.82	2.03	-15.61	2.7447	0.1603
10.2	-10.29	14.05	180.29	-41.1	0.06	-16.17	2.7587	0.1588
10.2084	-11.54	14.23	175.85	-45.1	-1.94	-18.06	2.7728	0.1572
10.2167	-12.15	15.22	173.12	-51.24	-3.36	-21.03	2.7437	0.1548
10.225	-11.48	16.57	171.87	-56.13	-3.87	-23.53	2.7064	0.1522
10.2334	-10.23	19.1	172.62	-58.31	-3.16	-24.72	2.701	0.1491
10.2417	-8.54	22.85	175.81	-57.66	-0.29	-24.41	2.7205	0.1458
10.25	-7.45	26.34	177.45	-56.89	2.86	-24.08	2.7342	0.1426
10.2584	-7.12	29.25	176.51	-56.77	5.76	-24.15	2.7167	0.1398
10.2667	-6.35	31.12	173.33	-56.37	9	-24.16	2.6993	0.137
10.275	-4.2	31.6	168.84	-54.34	13.28	-23.46	2.6762	0.1363
10.2834	-1.89	30.74	163.4	-51.98	17.36	-22.89	2.6499	0.1367
10.2917	-1.12	29.64	157.84	-51.74	20.75	-23.51	2.6307	0.1371
10.3	-1.67	28.03	152.72	-53.19	23.56	-25.08	2.6334	0.1375
10.3084	-2.98	25.28	148.87	-55.59	25.14	-27.32	2.6362	0.1379
10.3167	-4.94	21.48	146.05	-58.98	25.03	-30.27	2.6157	0.138
10.325	-6.62	19.38	144.72	-62.3	24.32	-32.58	2.5861	0.138
10.3334	-8.06	19.04	145.7	-64.76	23.36	-33.87	2.5649	0.139
10.3417	-9.84	19.32	147.93	-66.72	21.89	-35.07	2.5614	0.1421
10.35	-11.28	19.79	150.61	-67.46	21.02	-36.02	2.5567	0.1451
10.3584	-11.93	20.53	153.96	-66.49	21.21	-36.36	2.5251	0.1489
10.3667	-11.29	21.95	159.75	-63.33	22.21	-35.47	2.4934	0.1526
10.375	-9.79	24.62	166.76	-58.85	23.73	-33.83	2.4899	0.1568
10.3834	-7.81	28.37	174.5	-54.91	25.43	-31.38	2.5022	0.1612
10.3917	-6.42	30.4	182.56	-53	26.14	-29.32	2.5101	0.1655
10.4	-5.48	30.6	191.01	-52.56	25.97	-27.75	2.4855	0.1697
10.4084	-3.83	29.66	201.17	-50.88	25.5	-26.16	2.4609	0.1738
10.4167	-1.17	28.21	213.62	-47.74	24.86	-24.02	2.4329	0.1764
10.425	0.62	26.69	227.5	-44.47	24.19	-21.69	2.4035	0.1784
10.4334	0.41	25.08	240.33	-42.29	23.65	-20.07	2.3773	0.1798
10.4417	-0.97	22.93	251.11	-41.72	23.05	-19.44	2.3635	0.179
10.45	-2.39	19.89	259.44	-41.43	22.51	-20.19	2.3498	0.1782
10.4584	-3.71	15.97	265.49	-40.72	22.16	-22.34	2.3561	0.1766
10.4667	-5.38	11.47	267.94	-38.85	21.64	-24.02	2.3675	0.1748
10.475	-8	6.86	266.35	-37.98	20.56	-24.59	2.3661	0.1742
10.4834	-10.48	3.41	262.77	-38.51	19.74	-24.51	2.3528	0.1746
10.4917	-10.28	1.5	259.14	-39.47	19.58	-23.88	2.3396	0.175
10.5	-6.95	1.03	255.6	-40.56	20.07	-22.62	2.3218	0.1773
10.5084	-4.04	0.44	252.29	-40.94	20.73	-21.43	2.3034	0.1799
10.5167	-2.43	0.07	250.08	-40.11	21.72	-20.08	2.284	0.1821
10.525	-0.83	0.59	249.22	-37.73	23.14	-17.92	2.2639	0.184
10.5334	1.38	1.99	251.04	-35.05	25.3	-16.54	2.2438	0.1859
10.5417	3.95	4.2	255.97	-32.83	28.16	-16.4	2.2168	0.1869
10.55	4.98	5.89	262.58	-32.27	30.73	-17.52	2.1895	0.1878
10.5584	3.74	6.22	269.51	-33.09	32.47	-19.57	2.1919	0.1902
10.5667	1.56	6.53	276.4	-34.94	33.93	-21.75	2.2019	0.193
10.575	1.32	9.01	284.02	-38.1	35.86	-22.96	2.2032	0.1958
10.5834	2.29	12.03	290.4	-41.97	38.01	-23.62	2.1823	0.1987
10.5917	1.67	11.86	291.67	-45.83	39.81	-25.23	2.1615	0.2016
10.6	-0.89	8.35	287.78	-49.76	41.23	-27.96	2.1559	0.2041
10.6084	-2.14	4.85	287.05	-51.75	43.77	-29.88	2.1523	0.2065
10.6167	-1.18	1.6	289.22	-50.19	47.65	-30.38	2.1428	0.2084
10.625	-0.01	-1.66	289.97	-46.01	51.35	-29.78	2.1228	0.2097
10.6334	-0.89	-6.37	287.64	-39.98	53.58	-29.01	2.1028	0.2109
10.6417	-3.38	-12.32	283.62	-32.39	54.69	-28.01	2.0991	0.2114
10.65	-5.09	-16.75	283.38	-24.38	56.02	-25.78	2.096	0.2119
10.6584	-4.5	-16.61	290.55	-17.04	58.06	-21.49	2.093	0.2117
10.6667	-2.12	-13.19	302.11	-11.63	59.81	-16.73	2.0901	0.2113
10.675	-1.05	-10.25	308.52	-9.93	59.51	-13.75	2.0853	0.2108
10.6834	-1.52	-7.79	309.93	-11.16	57.36	-12.07	2.0758	0.21
10.6917	-1.76	-5.38	311.52	-12.91	55.3	-10.43	2.0663	0.2092
10.7	-0.83	-2.91	315.33	-14.73	54.06	-8.69	2.0596	0.2071
10.7084	0.89	0.93	318.69	-19.12	53.47	-8.23	2.0537	0.2046
10.7167	1.88	5.42	317.9	-26.01	52.48	-9.79	2.0477	0.203
10.725	2.16	8.82	313.3	-33.57	50.82	-12.55	2.0414	0.203
10.7334	2.25	10.19	308.32	-38.16	49.16	-13.87	2.035	0.203
10.7417	2.48	10.26	304.54	-39.55	47.91	-13.5	2.0155	0.2034
10.75	3.88	10.58	304.68	-39.32	47.49	-13.4	1.9934	0.2038
10.7584	6.65	10.94	307.86	-38.97	47.49	-14.55	1.9756	0.204
10.7667	9.28	11.93	312.4	-40.78	47.43	-16.89	1.9633	0.204
10.775	10.12	12.42	318.07	-44.12	46.65	-19.19	1.9523	0.2039
10.7834	9.62	12.23	324.48	-48	45.28	-21.37	1.9482	0.2031
10.7917	9.3	13.62	329.24	-52.73	44.06	-24.75	1.944	0.2024
10.8	9.13	18.82	331.94	-60.68	43.36	-30.37	1.9498	0.2022
10.8084	8.65	25.28	335.39	-70.38	42.04	-37.31	1.9647	0.2027
10.8167	6.91	30.9	337	-80.84	39.28	-44.02	1.9748	0.203
10.825	3.24	35.51	336.13	-91.96	35.44	-50.26	1.9698	0.203
10.8334	-2.18	38.15	333.09	-101.27	31.74	-55.57	1.9648	0.203
10.8417	-7.97	38.26	329.42	-106.7	28.61	-59.98	1.9413	0.204
10.85	-12.76	36.5	327.52	-110.06	25.42	-64.08	1.9143	0.2052
10.8584	-17.95	32.43	329.6	-113.01	21.63	-67.46	1.9	0.2067
10.8667	-23.15	26.45	335.19	-114.53	17.38	-69.6	1.9125	0.2087
10.875	-27.5	21.39	340.19	-114.43	13.89	-70.39	1.925	0.2108
10.8834	-30.93	17.68	343.95	-112.95	11.33	-69.95	1.915	0.2125
10.8917	-33.68	13.68	344.41	-110.31	9.78	-68.41	1.9031	0.214
10.9	-34.39	9.78	342.97	-106.7	8.47	-66.3	1.8878	0.2158
10.9084	-33.14	7.16	341.69	-104.36	6.54	-64.39	1.8674	0.2179
10.9167	-31.79	5.47	339.64	-102.79	4.13	-62.24	1.847	0.22
10.925	-30.62	4.5	335.97	-102.18	1.72	-60.11	1.8602	0.2239
10.9334	-30.22	3.52	329.66	-104.2	0.11	-59.18	1.8733	0.2279
10.9417	-31.16	1.93	321.39	-110.36	-0.91	-60.22	1.8758	0.2314
10.95	-32.88	-1.43	313.45	-115.54	-1.58	-61.92	1.8741	0.2347
10.9584	-34.44	-4.84	308.72	-119.18	-2.35	-64.28	1.8697	0.2381
10.9667	-35.51	-7.7	306.97	-121.91	-3.13	-67.23	1.8593	0.2414
10.975	-35.1	-9.6	305.46	-123.06	-2.84	-69.78	1.8488	0.2447
10.9834	-33.18	-11	303.38	-121.77	-1.14	-71.66	1.849	0.2464
10.9917	-30.38	-11.79	302.87	-116.88	1.95	-72.22	1.8502	0.2479
11	-26.47	-11.63	305.39	-107.73	5.51	-70.8	1.8521	0.2489
11.0084	-21.65	-11.55	310.05	-95.18	8.68	-68.14	1.8561	0.2484
11.0167	-16.61	-11.09	313.96	-84.94	11.12	-66.02	1.86	0.248
11.025	-11.45	-10.09	316.82	-77.5	12.91	-64.55	1.8488	0.2472
11.0334	-7.12	-8.65	317.74	-72.93	14.57	-63.63	1.8375	0.2463
11.0417	-4.52	-8.35	317.36	-69.66	15.87	-63.44	1.8413	0.245
11.05	-3.39	-8.78	319	-65.99	17.03	-63	1.8552	0.2435
11.0584	-2.89	-9.69	322.78	-61.99	17.68	-62.14	1.8679	0.2419
11.0667	-3.03	-11.33	328.2	-57.9	17.85	-61.15	1.8671	0.2407
11.075	-3.64	-13.99	333.51	-54.19	18.36	-60.74	1.8663	0.2394
11.0834	-4.59	-16.97	339.31	-50.26	19.81	-60.43	1.8649	0.2385
11.0917	-6.7	-19.91	342.14	-48.02	20.26	-59.79	1.8633	0.2377
11.1	-9.46	-23.27	342.66	-47.05	18.84	-58.95	1.8596	0.2369
11.1084	-11.96	-25.87	342.4	-47.14	16.43	-57.65	1.8447	0.236
11.1167	-12.81	-26.07	340.77	-49.62	14.38	-56.43	1.8298	0.2351
11.125	-12.13	-24.05	336.19	-55.28	12.58	-55.75	1.8357	0.234
11.1334	-10.5	-21.02	334.31	-60.9	11.8	-55.78	1.8444	0.2328
11.1417	-7.9	-15.74	337.99	-65.03	12.07	-55.08	1.8517	0.2314
11.15	-5.54	-9.07	343.21	-68.77	12.06	-54.02	1.8562	0.2297
11.1584	-4.06	-2.54	348.4	-71.52	11.97	-53.53	1.8608	0.2281
11.1667	-3.02	3.88	354.55	-72.93	12.35	-53.55	1.8667	0.2261
11.175	-1.59	9.38	362.76	-72.67	14.06	-53.76	1.8727	0.2241
11.1834	-1.39	11.86	370.33	-71.14	15.54	-54.61	1.8814	0.2224
11.1917	-2.86	11.69	378.07	-69.15	16.21	-56.16	1.8937	0.2211
11.2	-5.53	10.43	381.12	-69.96	15.16	-57.99	1.9033	0.2199
11.2084	-9.5	8.15	378.62	-73.73	12.38	-59.91	1.8992	0.219
11.2167	-13.93	5.77	372.6	-79.48	9.32	-61.01	1.895	0.2182
11.225	-17.32	4.39	368.17	-85.84	7.69	-60.8	1.8985	0.2168
11.2334	-18.9	3.67	367.74	-91.26	7.22	-60.42	1.9045	0.2152
11.2417	-20.23	3.17	369.25	-95.95	6.22	-60.65	1.9159	0.214
11.25	-21.38	2.67	371.98	-99.34	5.33	-61.05	1.9446	0.214
11.2584	-22.1	1.37	373.61	-99.38	6.43	-60.6	1.9734	0.214
11.2667	-22.27	-0.86	373.88	-95.81	9.71	-59.3	1.9667	0.215
11.275	-21.72	-2.79	375.28	-89.67	14.8	-56.57	1.9532	0.2162
11.2834	-20.1	-4.39	379.99	-80.94	21.52	-52.89	1.9523	0.2174
11.2917	-17.88	-5.92	388.81	-72.14	28.5	-49.76	1.9781	0.2186
11.3	-16.42	-7.25	399.3	-66.33	34.88	-46.99	2.0039	0.2199
11.3084	-15.69	-8.21	409.38	-63.08	40.68	-44.17	2.0032	0.2216
11.3167	-14.88	-8.15	414.97	-60.54	45.4	-41.15	2.0001	0.2234
11.325	-13.8	-6.62	417.58	-59.93	47.71	-38.85	2.0137	0.2248
11.3334	-12.61	-4.46	418.73	-60.91	48.46	-37.06	2.0366	0.226
11.3417	-11.4	-3.25	417.16	-62.26	48.31	-36.43	2.0547	0.2272
11.35	-10.06	-2.74	413.23	-64.08	47.35	-36.91	2.0574	0.228
11.3584	-7.81	-1.92	407.25	-64.22	47.04	-36.78	2.0602	0.2288
11.3667	-4.41	-0.61	398.75	-61.29	48.16	-35.18	2.0781	0.2293
11.375	-0.16	1.12	388.93	-56.52	51.39	-32.36	2.1018	0.2297
11.3834	4.19	2.89	382.51	-52.46	56.77	-28.95	2.1163	0.2301
11.3917	8.32	4.29	379.34	-48.59	63.63	-25.16	2.1112	0.2305
11.4	11.93	5.63	377.68	-44.48	70.1	-21.54	2.106	0.2309
11.4084	15.05	7.04	376.82	-40.3	75.76	-18.23	2.1367	0.2313
11.4167	17.34	6.96	375.41	-36.03	79.86	-15.77	2.1762	0.2317
11.425	18.53	4.62	372.35	-31.29	82.33	-14.4	2.2044	0.2322
