Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
7.683333	-24.22	14.98	17.91	-26.5	-19.67	-8.72	1.8417	0.1079
7.691633	-25.78	16.21	12.05	-33.27	-21.19	-11.84	1.8344	0.1083
7.699933	-24.98	19.06	6.75	-39.55	-21.98	-14.68	1.8264	0.1088
7.708333	-22.53	24.69	1.06	-46.17	-21.78	-16.68	1.8084	0.109
7.716633	-19.32	31.86	0	-53.79	-21.44	-17.61	1.7774	0.109
7.724933	-15.32	38.19	0	-60.18	-21.55	-17.58	1.7465	0.109
7.733333	-10.34	43.71	0	-64.73	-21.79	-16.76	1.7406	0.1094
7.741633	-4.66	49.14	0	-67.67	-21.35	-15.41	1.7368	0.1098
7.749933	1.24	54.29	0	-69.69	-20.37	-13.46	1.7279	0.11
7.758333	6.27	57.29	0	-69.77	-19.67	-11.53	1.7143	0.11
7.766633	8.59	57	0	-69.35	-20.33	-10.28	1.7042	0.1103
7.774933	8.47	54.04	0	-68.79	-22.03	-9.54	1.705	0.1115
7.783333	7.65	51.1	0	-67.93	-23.01	-9.11	1.7059	0.1128
7.791633	6.96	49.31	0	-66.18	-22.49	-9.18	1.685	0.1137
7.799933	6.39	49.23	0	-63.52	-20.89	-9.23	1.66	0.1145
7.808333	5.85	50.04	0	-60.25	-19.12	-8.88	1.641	0.1151
7.816633	4.8	50.66	0	-56.39	-17.77	-8.38	1.6348	0.1155
7.824933	3.51	51.26	0	-52.97	-16.86	-7.44	1.6285	0.116
7.833333	2.19	52.2	0	-50.17	-16.25	-5.96	1.6408	0.1171
7.841633	1.34	54.55	0	-49.68	-16.04	-5.22	1.6547	0.1183
7.849933	0.09	56.85	0	-51	-17.11	-5.66	1.6567	0.1192
7.858333	-0.93	58.52	0	-52.93	-19.21	-6.44	1.6408	0.1196
7.866633	-1.49	58.47	0	-55.08	-22.12	-7.64	1.625	0.12
7.874933	-1.71	56.69	0	-57.57	-25.84	-9.35	1.6276	0.1213
7.883333	-2.15	55.01	0	-61.42	-30.03	-11.97	1.6303	0.1226
7.891633	-1.98	55.09	0	-66.61	-33.83	-15.15	1.6321	0.1235
7.899933	-0.71	55.91	0	-70.36	-35.75	-17.23	1.6336	0.1243
7.908333	0.86	55.44	0	-70.1	-35.7	-16.73	1.6348	0.125
7.916633	2.88	54.51	0	-67.66	-34.31	-14.26	1.6326	0.1245
7.924933	4.92	54.93	0	-67.04	-32.75	-11.6	1.6304	0.1241
7.933333	6.72	56.94	0	-68.71	-31.11	-9.08	1.6197	0.1233
7.941633	6.84	57.29	0	-69.57	-29.01	-7.89	1.6068	0.1225
7.949933	6.18	54.83	0	-68.15	-26.19	-7.58	1.6057	0.122
7.958333	5.32	51.02	0	-65.26	-23.46	-6.37	1.6223	0.122
7.966633	3.99	47.45	0	-63.97	-22.63	-5.21	1.639	0.122
7.974933	2.07	44.37	0	-64.98	-24.07	-4.53	1.6381	0.122
7.983333	0.77	42.16	0	-65.25	-24.26	-4.86	1.6349	0.122
7.991633	-0.04	39.64	5.45	-61.95	-22.13	-5.33	1.6241	0.1228
7.999933	-1.84	35.78	16.46	-55.91	-19.86	-6.04	1.6103	0.1239
8.008333	-3.46	33.49	28.57	-50.35	-18.34	-5.8	1.5966	0.125
8.016633	-4.65	33.39	41.48	-46.23	-17.62	-4.57	1.5973	0.1254
8.024933	-5.93	34.43	52.08	-44.2	-16.94	-4.56	1.5987	0.1259
8.033333	-7.51	36.04	59.54	-43.94	-15.97	-6.45	1.5984	0.126
8.041633	-8.65	37.05	65.13	-41.34	-14.38	-8.48	1.5976	0.126
8.049933	-10.62	36.09	70.08	-37.03	-15.02	-9.25	1.6019	0.126
8.058333	-13.68	33.64	73.22	-32.47	-17.79	-9.18	1.6194	0.126
8.066633	-16.73	31.72	72.86	-29.32	-20.1	-8.94	1.6369	0.126
8.074933	-19.43	30.56	69.12	-27.38	-21.41	-8.5	1.6341	0.126
8.083333	-19.89	30.78	65.56	-25.32	-22.06	-7.16	1.6286	0.126
8.091633	-18.12	31.99	63.32	-21.68	-22.05	-4.48	1.621	0.1259
8.099933	-14.81	33.86	63.07	-16.71	-20.8	-0.83	1.6097	0.1254
8.108333	-11.6	37.19	64.44	-14.86	-17.94	1.56	1.5985	0.125
8.116633	-8.39	42.2	66.12	-16.04	-13.89	2.93	1.6079	0.1246
8.124933	-4.47	48.54	66.42	-17.18	-9.79	4.99	1.6182	0.1242
8.133333	0.54	55.23	67.53	-15.78	-6.05	8.54	1.6226	0.1236
8.141633	5.07	59.77	69.52	-13.96	-3.2	11.35	1.6193	0.1227
8.149933	6.75	60.61	69.23	-13.15	-1.04	12.15	1.6199	0.1216
8.158333	6.52	58.76	68.26	-12.5	0.97	11.76	1.6302	0.12
8.166633	6.9	56.36	68.99	-10.21	3.21	12	1.6405	0.1184
8.174933	8.77	53.83	70.56	-5.96	4.97	13.36	1.6392	0.1164
8.183333	9.83	50.26	68.87	-1.6	4.86	14.29	1.6342	0.1143
8.191633	9.17	45.33	65.85	0.96	3.47	13.36	1.6289	0.1121
8.199933	7.08	39.28	62.6	1.08	1.1	10.31	1.6229	0.1098
8.208333	5.47	34.92	60.45	0.03	-1.34	7.06	1.617	0.1074
8.216633	4.85	33.03	59.36	-1.52	-3.69	4.33	1.616	0.1049
8.224933	3.98	30.93	57.37	-2.7	-5.88	2.22	1.616	0.1024
8.233333	1.01	26.61	51.37	-4.91	-8.8	-0.66	1.6244	0.1007
8.241633	-3.36	21.65	41.8	-7.51	-11.93	-4	1.6434	0.0999
8.249933	-6.79	17.35	33.99	-9.1	-13.34	-6.64	1.6625	0.0991
8.258333	-9.17	13.74	29.52	-10.01	-13.18	-8.68	1.6636	0.0981
8.266633	-11.68	10.21	29.13	-11.37	-13.21	-10.79	1.6631	0.0972
8.274933	-14.68	6.42	31.43	-12.36	-13.81	-12.66	1.6853	0.0967
8.283333	-17.18	2.74	34.85	-11.85	-13.61	-13.62	1.7147	0.0963
8.291633	-18.57	0.95	39.01	-11.16	-12.65	-14.37	1.741	0.0961
8.299933	-19.09	1.18	44.25	-10.49	-11.19	-14.94	1.7577	0.0965
8.308333	-19.96	1.86	50.8	-10.57	-10.12	-15.58	1.7743	0.0969
8.316633	-21.41	2.5	58.53	-11.6	-9.61	-16.37	1.7898	0.0973
8.324933	-23.5	2.3	63.49	-13.96	-10.46	-18.15	1.8048	0.0977
8.333333	-25.36	1.55	63.54	-15.93	-11.33	-20.09	1.8203	0.0984
8.341633	-26.66	0.45	60.34	-17.05	-11.75	-21.61	1.837	0.0996
8.349933	-28.07	-1.16	57.02	-17.95	-12.69	-22.86	1.8537	0.1009
8.358333	-29.98	-3.43	54.18	-19.09	-14.69	-24.07	1.8646	0.1018
8.366633	-31.73	-6.04	50.79	-20.29	-17.07	-25.24	1.875	0.1026
8.374933	-32.78	-8.98	46.17	-21.46	-19.46	-26.44	1.8847	0.103
8.383333	-33.52	-11.85	40.24	-22.4	-21.85	-27.66	1.8939	0.103
8.391633	-34.01	-13.24	36.29	-22	-22.98	-27.81	1.903	0.103
8.399933	-33.87	-13.35	35.1	-20.24	-22.64	-26.88	1.9415	0.1042
8.408333	-32	-13.38	36.98	-17.93	-20.89	-25.82	1.98	0.1054
8.416633	-28.71	-13.51	40.38	-15.53	-18.16	-25.15	2.0025	0.1064
8.424933	-26.03	-13.81	43.25	-12.6	-15.06	-24.56	2.0078	0.1073
8.433333	-24.9	-14.59	45.81	-9.15	-12.23	-24.03	2.0171	0.1081
8.441633	-25.1	-15.66	48	-5.69	-9.92	-23.86	2.0425	0.1085
8.449933	-25.75	-16.98	49.73	-3.78	-8.71	-24.82	2.0679	0.1089
8.458333	-26.43	-19	51.09	-3.61	-8.61	-26.9	2.0927	0.1093
8.466633	-27.31	-21.33	50.8	-4.62	-8.84	-29.18	2.1173	0.1097
8.474933	-29.82	-22.92	46.81	-6.44	-9.64	-31.17	2.1465	0.1101
8.483333	-33.45	-24.24	39.31	-8.66	-11.26	-32.78	2.1878	0.1105
8.491633	-35.25	-26.07	30.78	-10.96	-13.48	-34.11	2.229	0.1109
8.499933	-34.74	-28.37	21.72	-13.47	-16.13	-35.25	2.2389	0.1113
8.508333	-32.21	-27.86	14.29	-17.93	-17.44	-36.12	2.2444	0.1117
8.516633	-28.18	-24.84	8.74	-23.08	-16.75	-35.97	2.2625	0.112
8.524933	-23.6	-20.61	3.49	-28.02	-15.08	-34.67	2.303	0.112
8.533333	-19.1	-15.92	0	-32.79	-13.79	-33.01	2.3434	0.112
8.541633	-14.36	-10.87	0	-37.22	-12.67	-31.07	2.3547	0.1124
8.549933	-9.03	-5.23	0	-41.09	-10.55	-28.89	2.3648	0.1129
8.558333	-4.03	1.85	0	-45.12	-7.05	-26.66	2.3878	0.1133
8.566633	-0.41	10.52	4.29	-48	-2.16	-24.68	2.417	0.1137
8.574933	1.59	17.35	13.34	-47.05	2.55	-22.84	2.4488	0.1142
8.583333	1.94	21.85	23.29	-43.14	6.7	-21	2.4873	0.115
8.591633	1.51	24.63	33.53	-38.87	10.76	-19.07	2.5258	0.1158
8.599933	0.73	26.31	44.81	-34.68	15.19	-17.11	2.5397	0.1163
8.608333	0.65	27.73	56.98	-29.2	20.1	-15.12	2.546	0.1167
8.616633	0.67	29.27	67.88	-22.78	24.66	-13.17	2.5653	0.1174
8.624933	0.77	31.26	76.82	-15.54	28.88	-10.77	2.6077	0.1186
8.633333	2.01	33.93	81.91	-8.99	32.77	-6.96	2.6502	0.1198
8.641633	4.65	36.95	83.03	-3.92	36.22	-2	2.6643	0.1203
8.649933	8.3	39.22	82.43	-1.42	38.85	2.32	2.6731	0.1208
8.658333	13.04	41.39	82.35	0.24	41.26	5.78	2.6869	0.121
8.666633	18.23	43.17	82.96	1.63	43.02	8.76	2.7071	0.121
8.674933	21.93	43.53	83.7	1.68	43.31	11.58	2.7236	0.121
8.683333	23.81	42.22	83.62	0.04	42.02	14.07	2.7214	0.121
8.691633	23.6	38.48	80.82	-3.24	39.17	15.24	2.7191	0.121
8.699933	21.33	31.9	76.19	-7.98	34.75	14.44	2.7237	0.1208
8.708333	17.27	23.64	73.84	-13.39	29.55	11.81	2.7347	0.1203
8.716633	11.88	15.33	73.58	-17.35	24.39	9	2.7484	0.12
8.724933	5.36	7.48	74.57	-20.23	19.06	5.75	2.7709	0.12
8.733333	-1.23	1.41	74.8	-23.34	13.58	1.16	2.7934	0.12
8.741633	-7.23	-2.71	74.19	-27.04	8.54	-4.84	2.8147	0.1203
8.749933	-12.08	-5.3	74.16	-30.39	5.04	-10.6	2.8357	0.1207
8.758333	-15.52	-5.94	77.26	-33.28	3.07	-15.61	2.8555	0.121
8.766633	-17	-4.93	84.13	-35.37	2.85	-19.7	2.8726	0.121
8.774933	-15.89	-3.56	91.41	-36.5	4	-22.39	2.8896	0.1211
8.783333	-13.13	-2.05	97.21	-37.46	5.88	-23.96	2.9055	0.1218
8.791633	-11.69	-1.02	99.07	-40.15	6.96	-25.21	2.9214	0.1226
8.799933	-11.99	-1.54	98.79	-43.8	7.65	-25.6	2.9238	0.1234
8.808333	-11.02	-2.44	100.35	-46.09	9.73	-24.01	2.9057	0.1243
8.816633	-8.08	-2.76	104.76	-46.95	12.89	-21.41	2.8982	0.1252
8.824933	-4.25	-2.84	110.98	-47.23	16.53	-18.27	2.924	0.126
8.833333	-2.41	-3.11	116.17	-49.12	19.21	-15.79	2.9498	0.1268
8.841633	-3.37	-3.13	119.38	-53.15	20.61	-14.24	2.9699	0.1267
8.849933	-4.1	-3.01	125.41	-56.4	22.45	-13.13	2.9878	0.1263
8.858333	-1.26	-2.65	138.51	-56.09	26.73	-11.37	2.9999	0.126
8.866633	4.12	-2.11	154.62	-52.17	32.71	-8.68	2.9995	0.126
8.874933	7.47	-2.53	163.53	-47.09	37.3	-6.06	2.9991	0.126
8.883333	7.58	-4.34	163.64	-41.82	39.71	-4.02	3.0137	0.1253
8.891633	7.33	-6.71	163.37	-35.84	41.35	-2.31	3.032	0.1245
8.899933	9.29	-8.85	165.94	-27.35	43.58	0.08	3.0341	0.1237
8.908333	12.59	-10.85	170.19	-18.49	45.87	2.38	3.0119	0.1229
8.916633	14.73	-12.57	171.95	-12.32	46.85	4.13	2.9897	0.1221
8.924933	15.02	-13.98	169.48	-9.13	46.45	5.3	3.0184	0.1212
8.933333	13.89	-15.01	163.59	-8.02	46.35	5.65	3.054	0.1203
8.941633	12.84	-15.56	160.42	-9.05	47.64	4.77	3.066	0.12
8.949933	12.97	-15.61	164.58	-13.15	48.62	2.64	3.0688	0.12
8.958333	12.76	-15.66	169.86	-20.24	48.02	-0.55	3.0676	0.1198
8.966633	11.62	-15.73	173.77	-29.4	46.45	-4.54	3.0505	0.119
8.974933	9.55	-15.65	173.57	-36.24	46.27	-7.99	3.0334	0.1182
8.983333	6.88	-15.38	169.72	-39.92	47.68	-10.6	3.0417	0.1177
8.991633	4.57	-16.15	166.11	-39.97	48.96	-11.62	3.0564	0.1173
8.999933	3.45	-18.36	166.99	-37.11	48.69	-10.86	3.0676	0.1169
9.008333	3.36	-20.22	171.68	-33.61	46.99	-9.01	3.0695	0.1165
9.016633	2.96	-18.55	174.39	-32.58	45.74	-7.31	3.0715	0.1161
9.024933	1.94	-13.85	173.93	-33.34	45.38	-5.73	3.0581	0.1157
9.033333	0.32	-11.76	171.55	-31.69	45.42	-3.97	3.0397	0.1153
9.041633	-0.99	-12.38	171.12	-29.88	44.01	-2.64	3.0351	0.1147
9.049933	-1.22	-12.96	174.24	-29.45	41.38	-0.95	3.0548	0.1138
9.058333	-0.81	-10.99	178.57	-31.84	39.11	0.67	3.0727	0.1129
9.066633	-0.14	-6.37	182.84	-37.22	37.56	1.66	3.0685	0.1121
9.074933	0.2	-2.5	186.13	-43.02	36.13	0.99	3.0643	0.1113
9.083333	0.46	-2.56	189.6	-45.2	34.63	-0.08	3.049	0.1107
9.091633	0.61	-5.27	192.9	-43.76	33.23	-0.04	3.0283	0.1103
9.099933	0.93	-4.77	196.17	-43.64	31.77	1.11	3.0121	0.11
9.108333	1.6	-1.19	199.47	-44.92	30.17	2.89	3.0187	0.11
9.116633	2.35	2.32	201.38	-46.36	27.91	3.03	3.0254	0.11
9.124933	2.82	4.45	201.15	-47.23	24.88	1.17	3.043	0.11
9.133333	3.62	5	197.1	-48.48	21.17	-1.33	3.064	0.11
9.141633	5.57	5.46	190.45	-50.57	17.27	-2.55	3.0749	0.1099
9.149933	7.53	5.62	183.03	-53.24	13.36	-2.96	3.0537	0.1095
9.158333	8.66	4.53	176.67	-56.74	9.42	-4.48	3.0324	0.1091
9.166633	8.99	1.92	171.49	-61.21	5.36	-7.61	3.0272	0.1094
9.174933	9.47	-1.64	164.95	-63.62	2.91	-10.16	3.025	0.1098
9.183333	9.65	-5.69	156.63	-63.44	2.49	-10.5	3.0153	0.11
9.191633	10.19	-9.34	149.31	-61.98	3.23	-8.7	2.9998	0.11
9.199933	10.97	-11.59	146.52	-59.09	4.66	-5.82	2.9842	0.11
9.208333	11.64	-12.55	147.82	-54.54	6.72	-2.37	2.9895	0.11
9.216633	12.57	-12.69	148.8	-48.4	9.06	1.2	2.9965	0.11
9.224933	14.64	-11.84	148.03	-40.85	11.53	5.26	2.9798	0.1105
9.233333	17.04	-9.32	144.57	-33.55	13.28	9.23	2.9498	0.1114
9.241633	18.33	-5.29	140.57	-30.04	12.37	11.18	2.9301	0.1123
9.249933	18.85	-0.28	136.85	-29.46	9.32	11.35	2.9432	0.1135
9.258333	18.86	3.76	131.93	-28.04	6.45	10.63	2.9563	0.1147
9.266633	18.01	6.35	124.26	-25.05	4.25	9.08	2.9441	0.1156
9.274933	15.68	7.94	113.97	-24.15	1.25	5.78	2.922	0.1164
9.283333	12.43	9.29	103.46	-26.43	-2.73	1.37	2.8971	0.1171
9.291633	9.24	9.98	92.35	-29.03	-7.13	-2.75	2.8661	0.1175
9.299933	7.47	9.08	81.35	-28.72	-10.76	-5.22	2.8352	0.1179
9.308333	7.29	6.48	71.54	-25.14	-13.05	-5.86	2.8234	0.118
9.316633	7.29	3.81	67.71	-21.61	-12.75	-5.49	2.8165	0.118
9.324933	6.55	2.13	68.58	-20.58	-11.31	-4.94	2.8018	0.1183
9.333333	5.19	1.83	69.99	-22.91	-10.33	-5.23	2.7828	0.1187
9.341633	4.16	2.81	71.01	-25.37	-8.93	-5.57	2.7633	0.119
9.349933	3.72	4.91	72.04	-26.91	-6.73	-5.6	2.7403	0.1195
9.358333	3.18	8.12	74.42	-29.91	-4.29	-6.44	2.7174	0.1199
9.366633	2	12.68	78.35	-35.96	-1.95	-8.88	2.7153	0.12
9.374933	0.55	18.1	83.3	-43.46	0.25	-11.85	2.7212	0.12
9.383333	-0.09	23.17	83.92	-49.89	0.46	-14.67	2.7197	0.1202
9.391633	0.01	27.84	80.19	-55.25	-1.15	-17.41	2.688	0.121
9.399933	0.59	31.6	76.19	-58.6	-2.49	-19.19	2.6563	0.1218
9.408333	1.58	34.3	73.54	-59.59	-2.95	-19.6	2.644	0.1217
9.416633	3.1	36.25	73.18	-58.01	-2.68	-18.35	2.6364	0.1213
9.424933	4.9	37.92	74.35	-54.3	-1.71	-15.65	2.6195	0.1209
9.433333	6.98	37.92	77.26	-48.63	-0.69	-12.25	2.5782	0.1205
9.441633	9.07	35.67	81.88	-42.43	-0.29	-9.64	2.537	0.1201
9.449933	10.81	31.42	87.08	-36.12	-0.44	-7.95	2.5212	0.1192
9.458333	11.09	25.95	88.68	-30.03	-0.89	-6.71	2.5089	0.1184
9.466633	10.05	19.36	86.75	-24.23	-2.1	-5.77	2.495	0.1175
9.474933	7.29	12.77	82.77	-19.1	-4.09	-5.23	2.48	0.1167
9.483333	2.47	6.47	76.26	-15.19	-6.68	-5.52	2.4665	0.1158
9.491633	-3.84	0.26	67.8	-12.46	-9.94	-6.62	2.459	0.1146
9.499933	-10.08	-4.97	59.1	-10.52	-13.38	-7.67	2.4514	0.1134
9.508333	-16.25	-8.3	50	-9.24	-16.57	-8.15	2.4303	0.1127
9.516633	-21.02	-9.95	39.95	-8.49	-19.13	-7.97	2.4028	0.1123
9.524933	-22.89	-10.64	32.66	-7.92	-21.33	-7.44	2.372	0.1119
9.533333	-22.05	-9.09	29.91	-8.21	-22.48	-6.71	2.3327	0.1115
9.541633	-18.25	-5.52	31.37	-9.44	-22.1	-5.72	2.2934	0.1111
9.549933	-11.36	-0.53	36.36	-11.33	-20.27	-4.39	2.2822	0.111
9.558333	-2.64	5.18	44.41	-13.08	-17.72	-2.44	2.2799	0.111
9.566633	6.38	12.1	53.6	-14.92	-14.27	-0.03	2.2576	0.1108
9.574933	14.67	18.97	60.28	-16.82	-11.23	2.25	2.2219	0.1104
9.583333	20.74	25.24	64.34	-18.85	-9.69	3.88	2.1892	0.11
9.591633	24.24	30.93	66.41	-21	-9.73	4.82	2.1912	0.11
9.599933	25.26	35.27	67.69	-21.71	-10.3	5.78	2.1933	0.11
9.608333	23.92	37.4	67.02	-20.5	-11.85	6.85	2.1657	0.11
9.616633	20.62	38.12	64.87	-18.69	-14.47	7.77	2.124	0.11
9.624933	16.12	38.52	61.13	-17.53	-17.41	8.14	2.0833	0.11
9.633333	10.45	38.01	56.15	-16.66	-20.88	7.88	2.0653	0.11
9.641633	4.62	36.75	54.24	-15.38	-23.97	7.52	2.0473	0.11
9.649933	-0.89	35.34	57.1	-13.72	-26.07	7.33	2.0272	0.1097
9.658333	-6.13	34.09	62.2	-13.24	-27.77	6.82	2.0063	0.1093
9.666633	-11.02	32.52	66.12	-15.11	-30.92	5.32	1.9929	0.1093
9.674933	-15.37	30.98	70.62	-19.37	-35.19	2.76	1.9925	0.1101
9.683333	-19.18	29.45	78.97	-24.91	-39.69	-0.78	1.9921	0.1109
9.691633	-22.55	27.66	90.85	-31.27	-44.38	-5.18	1.9767	0.111
9.699933	-25.6	25.11	102.16	-37.18	-49.15	-9.69	1.9584	0.111
9.708333	-28.34	22.88	112.28	-43.35	-53.59	-14.22	1.9352	0.1113
9.716633	-30.04	21.39	118.85	-49.6	-57.13	-18.61	1.9014	0.1122
9.724933	-30.23	20.52	122.96	-54.33	-58.92	-22.32	1.8683	0.1131
9.733333	-28.97	20.32	125.13	-57.46	-58.82	-25.17	1.8495	0.1147
9.741633	-27.05	21.14	124.05	-60.6	-56.87	-26.34	1.8308	0.1164
9.749933	-24.8	22.29	115.96	-63.64	-53.79	-25.7	1.8154	0.1173
9.758333	-22.57	23.18	101.51	-66.27	-50.51	-24.03	1.8019	0.1177
9.766633	-20.37	24.65	84.64	-69.98	-47.3	-22.33	1.789	0.118
9.774933	-18.15	26.63	65.64	-74.42	-44.1	-20.58	1.7802	0.1185
9.783333	-16.31	28.41	48.05	-78.35	-41.31	-18.78	1.7715	0.1189
9.791633	-15.25	29.77	33.21	-81.86	-39.24	-17.03	1.7493	0.119
9.799933	-15.33	30.48	24.49	-82.95	-37.93	-14.88	1.7219	0.119
9.808333	-16.05	29.78	22.28	-79.55	-37.67	-12.97	1.6977	0.1189
9.816633	-17.04	28.44	24.44	-73.59	-38.3	-11.46	1.686	0.1185
9.824933	-17.59	27.81	28.48	-67.29	-38.75	-9.73	1.6743	0.1181
9.833333	-17.66	27.8	34.18	-60.57	-38.66	-7.51	1.6639	0.1173
9.841633	-18.06	26.15	41.14	-52.14	-38.25	-4.99	1.6538	0.1164
9.849933	-19.08	23.14	48.14	-43.4	-37.71	-2.3	1.6507	0.1162
9.858333	-20.48	20.52	57.23	-35.87	-37.46	0.25	1.6541	0.1166
9.866633	-21.64	19.59	66.31	-32.33	-37.82	1.91	1.657	0.1169
9.874933	-22.58	20.1	73.91	-33.18	-38.81	2.56	1.6566	0.1161
9.883333	-24.18	20.23	79.73	-36.32	-40.69	2.39	1.6562	0.1153
9.891633	-26.78	19.25	85.75	-39.94	-43.59	1.54	1.6413	0.115
9.899933	-30.01	17.5	91.94	-43.49	-47.19	0.15	1.6167	0.115
9.908333	-33.02	17.35	98.37	-48.29	-51.16	-1.57	1.5965	0.1149
9.916633	-35.83	18.97	105.1	-54.55	-55.51	-3.7	1.5941	0.1145
9.924933	-38.75	21.1	110.18	-61.35	-59.78	-6.07	1.5918	0.1141
9.933333	-41.94	22.58	112.26	-67.69	-63.67	-8.49	1.5955	0.1137
9.941633	-44.37	23.32	112.23	-73.34	-66.52	-11.86	1.6022	0.1133
9.949933	-45.57	24.41	112.53	-78.44	-68.23	-16.23	1.6047	0.113
9.958333	-45.74	25.02	112.38	-81.21	-69.41	-20.44	1.5963	0.113
9.966633	-45.34	24.59	111.31	-81.21	-70.76	-23.85	1.588	0.113
9.974933	-44.37	23.33	109.39	-79.04	-72.26	-26.51	1.6076	0.1134
9.983333	-41.53	23.32	107.1	-77.49	-71.93	-28.55	1.6272	0.1138
9.991633	-36.78	24.09	104.36	-75.95	-69.81	-29.8	1.6276	0.1142
9.999933	-31.16	24.41	101.74	-73.35	-67.54	-30.34	1.6153	0.1146
10.008333	-26.06	24.08	99.25	-69.46	-66.53	-29.31	1.6052	0.115
10.016633	-21.68	23.04	96.75	-64.72	-66.61	-27.01	1.6197	0.1154
10.024933	-18.86	22	94.3	-63.24	-66.33	-26.17	1.6343	0.1159
10.033333	-17.45	21.49	92.42	-66.24	-65.27	-27.57	1.6339	0.1163
10.041633	-17.11	21.54	88.63	-72.37	-64.42	-29.89	1.6263	0.1167
10.049933	-18.96	19.92	81.63	-78.3	-66	-32.52	1.6227	0.117
10.058333	-22.8	16.59	72.8	-83.76	-69.56	-35.88	1.6393	0.117
10.066633	-27.39	12.69	63.02	-89.52	-72.97	-40.32	1.656	0.117
10.074933	-32.22	8.79	52.02	-96.08	-75.46	-45.79	1.661	0.117
10.083333	-36.17	5.93	41.94	-101.29	-76.65	-50.75	1.6623	0.117
10.091633	-37.99	4.42	33.88	-102.52	-77.33	-53.36	1.6645	0.117
10.099933	-38.12	3.32	26.22	-101.2	-77.98	-54.2	1.6675	0.117
10.108333	-37.4	1.68	20.13	-99.55	-78.19	-55.03	1.6705	0.117
10.116633	-36.03	-0.34	16.36	-97.75	-77.64	-56.08	1.6618	0.1166
10.124933	-34.59	-1.52	13.47	-95.25	-76.48	-55.99	1.6508	0.1162
10.133333	-33.29	-1.78	9.97	-92.34	-75.17	-54.32	1.649	0.1158
10.141633	-30.99	-1.24	7.96	-88.07	-72.6	-50.71	1.6544	0.1154
10.149933	-27.97	-0.96	6.61	-83.61	-68.64	-46.18	1.6601	0.1149
10.158333	-24.75	-0.8	4.9	-80.1	-63.97	-41.45	1.6668	0.1141
10.166633	-21.28	0.53	3.73	-76.95	-58.7	-36.45	1.6736	0.1133
10.174933	-17.2	3.76	4.38	-73.04	-52.43	-30.72	1.6659	0.1124
10.183333	-13.09	7.37	6.64	-66.75	-45.26	-24.03	1.6502	0.1115
10.191633	-8.83	9.66	10.51	-58.19	-37.53	-17.17	1.6453	0.1108
10.199933	-4.26	11.85	16.44	-49.99	-30.34	-11.43	1.6522	0.1105
10.208333	-0.41	15	22.71	-45.14	-25.71	-8.2	1.6591	0.1101
10.216633	2.11	19.15	28.17	-44.02	-24.2	-7.6	1.6837	0.109
10.224933	4.4	23	34.53	-42.13	-23.75	-7.31	1.7151	0.1076
10.233333	6.86	26.2	42.49	-38.59	-23.73	-6.81	1.7346	0.1066
10.241633	8.32	28.2	49.56	-34.95	-23.75	-6.77	1.7445	0.1058
10.249933	8.8	29.98	54.57	-33.85	-23.54	-7.98	1.7536	0.105
10.258333	8.59	32.03	57.59	-36.04	-23.24	-10.67	1.7427	0.1046
10.266633	7.75	32.91	58.02	-39.28	-22.95	-14.06	1.7319	0.1042
10.274933	6.19	31.64	55.51	-41.52	-21.79	-17.13	1.7364	0.1037
10.283333	4.52	28.93	51.18	-41.74	-19.04	-18.92	1.7495	0.1033
10.291633	2.25	26.01	44.48	-43.19	-15.92	-20.89	1.7644	0.1029
10.299933	-0.46	23.07	35.5	-45.77	-12.42	-23.04	1.7927	0.1021
10.308333	-1.83	21.45	27.09	-47.57	-8.92	-24.73	1.8211	0.1012
10.316633	-1.21	21.45	20.65	-47.71	-5.64	-25.57	1.8461	0.1007
10.324933	0.99	20.31	18.07	-45.97	-2.41	-25.69	1.87	0.1003
10.333333	4.49	18.02	19.64	-41.97	1.99	-24.6	1.8887	0.1001
10.341633	8.88	16.54	22.1	-37.13	7.08	-22.57	1.8874	0.1005
10.349933	13.1	17.03	21.24	-33.91	11.67	-20.91	1.8861	0.101
10.358333	16.89	19.22	16.6	-32.77	15.44	-20.03	1.9178	0.101
10.366633	20.64	21.68	15.4	-32.04	17.87	-19.04	1.9524	0.101
10.374933	23.73	23.62	17.29	-32.09	18.91	-17.94	1.968	0.1012
10.383333	25.43	23.66	20.31	-32.75	18.68	-17.21	1.966	0.1016
10.391633	25.64	23.67	21.31	-34.1	17.22	-17	1.964	0.102
10.399933	24.45	24.05	19.86	-36.1	14.67	-17.19	1.9861	0.1024
10.408333	23.11	24.52	16.17	-36.83	13.07	-16.28	2.0082	0.1028
10.416633	22.01	23.24	13.26	-34.99	12.84	-14.02	2.0353	0.1032
10.424933	21.06	21.41	14.12	-31.52	13.75	-11.39	2.0659	0.1036
10.433333	19.69	20.83	12.84	-28.63	16.2	-9.76	2.0948	0.104
10.441633	17.87	20.7	9.19	-26.2	19.81	-8.88	2.1048	0.1044
10.449933	16.3	21.23	4.76	-24.22	23.87	-7.9	2.1148	0.1049
10.458333	15.45	23.35	0.84	-22.78	28.31	-6.49	2.1338	0.1056
10.466633	15.13	27.42	0	-22.17	32.89	-5.07	2.1571	0.1065
10.474933	14.49	31.94	0	-22.98	35.97	-4.94	2.1895	0.1073
10.483333	13.32	35.67	0	-24.78	37.48	-6.08	2.2357	0.1081
