Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C2C1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C1C0Jnt.Pos[0]
  3.358333333333333e+00,  4.660831693543070e-01,  4.688048655302971e-01,  1.050160915882254e+00,  1.581047173259068e+00, -1.851054224160120e-01,  1.152602949407310e-01,  7.493266565683165e-04, -2.248201832054128e-15, -1.284634019351950e-03,  2.400968767954494e-03,  5.313318126284908e-03, -4.116183685222336e-03,  4.239840462518006e-03,  1.171145012232845e-02, -7.268716849888101e-03,  6.100306290436382e-03,  1.835236964568393e-02, -1.045827066246590e-02,  7.869211390009501e-03,  2.490363234928532e-02, -1.349085417986147e-02,  9.629879356423217e-03,  3.089530264795246e-02, -1.650931608369784e-02,  1.054555518600082e-02,  3.738816503775782e-02, -1.807913654989230e-02, -5.444863310222202e-16,  4.163336342344336e-17, -2.636779683484746e-16,  2.320192649118979e-16,  1.387778780781445e-17, -2.081668171172168e-16,  4.551480720094147e-16,  4.163336342344336e-17, -1.526556658859590e-16, -1.016981637791403e-16, -4.163336342344335e-17, -2.636779683484746e-16,  9.324138683375334e-18,  4.163336342344335e-17, -1.665334536937734e-16, -9.996344030316348e-17,  4.163336342344336e-17, -2.081668171172168e-16,  2.081668171172168e-16, -6.245004513516505e-16
  3.366666666666667e+00,  4.660130930369559e-01,  4.687875661966597e-01,  1.050157110980383e+00,  1.580999560587908e+00, -1.849870806893484e-01,  1.152979192465279e-01,  7.473069309568227e-04, -1.970646049777942e-15, -1.283244841913185e-03,  2.394497227049609e-03,  5.301127519456946e-03, -4.111732526819537e-03,  4.228412450064195e-03,  1.168457996691257e-02, -7.260856605409461e-03,  6.083863601880104e-03,  1.831026290232807e-02, -1.044696129852588e-02,  7.848000816981312e-03,  2.484649472203635e-02, -1.347626544098611e-02,  9.603923101188851e-03,  3.082441803715896e-02, -1.649146324071609e-02,  1.051713082969442e-02,  3.730238353377986e-02, -1.805958613457316e-02,  1.062518129035794e-17,  2.775557561562891e-17, -1.942890293094023e-16, -4.345482307321902e-16,  2.775557561562891e-17, -2.359223927328458e-16,  1.170938346284344e-17,  0.000000000000000e+00, -2.498001805406602e-16,  6.761084747619606e-16,  2.775557561562891e-17, -1.249000902703301e-16, -3.209238430557093e-16,  2.775557561562891e-17, -2.636779683484747e-16,  8.890457814381135e-18,  0.000000000000000e+00, -1.804112415015879e-16,  1.942890293094023e-16, -5.828670879282071e-16
  3.375000000000000e+00,  4.659421847484984e-01,  4.687741514224991e-01,  1.050153328975872e+00,  1.580958927988453e+00, -1.848681132549466e-01,  1.153352895397011e-01,  7.452545580062702e-04, -1.665334689474723e-15, -1.281750826025284e-03,  2.387921078571506e-03,  5.290391231938245e-03, -4.106945448374830e-03,  4.216799712418324e-03,  1.166091537676600e-02, -7.252403163965899e-03,  6.067155129678253e-03,  1.827317942407862e-02, -1.043479843945845e-02,  7.826447391054980e-03,  2.479617351957672e-02, -1.346057571910108e-02,  9.577547282684213e-03,  3.076198984364169e-02, -1.647226307930221e-02,  1.048824701513040e-02,  3.722683562189039e-02, -1.803856028842497e-02,  4.527628272299467e-16, -1.387778780781446e-17, -1.387778780781446e-16,  1.216474837528736e-16,  2.775557561562891e-17, -1.665334536937735e-16, -6.544244313122504e-16,  1.387778780781445e-17, -2.914335439641035e-16,  9.757819552369540e-18, -1.387778780781446e-17, -2.359223927328458e-16,  7.877812985279675e-16,  1.387778780781446e-17, -1.110223024625157e-16,  1.170938346284345e-17,  2.775557561562891e-17, -2.359223927328458e-16,  1.942890293094024e-16, -5.967448757360216e-16
  3.383333333333333e+00,  4.658702538540042e-01,  4.687651387426831e-01,  1.050149578856596e+00,  1.580925919445655e+00, -1.847498354465291e-01,  1.153740316808619e-01,  7.432247007716642e-04, -1.401656696571287e-15, -1.280234950376494e-03,  2.381417074238423e-03,  5.281100057767015e-03, -4.102088327575542e-03,  4.205314373203108e-03,  1.164043606039578e-02, -7.243826035612503e-03,  6.050629959055128e-03,  1.824108741325194e-02, -1.042245761896957e-02,  7.805130418644374e-03,  2.475262559337402e-02, -1.344465643234237e-02,  9.551460822125078e-03,  3.070796453757961e-02, -1.645278198985989e-02,  1.045968007267557e-02,  3.716145652260525e-02, -1.801722680165987e-02, -4.330303476907104e-16,  5.551115123125781e-17, -2.498001805406602e-16,  1.062518129035794e-17,  2.775557561562891e-17, -1.804112415015879e-16,  4.540638698369292e-16,  0.000000000000000e+00, -1.804112415015879e-16, -5.453536927602086e-16,  1.387778780781445e-17, -2.498001805406602e-16,  1.214306433183765e-17,  5.551115123125781e-17, -2.081668171172168e-16,  6.776263578034403e-16,  1.387778780781446e-17, -1.387778780781446e-16,  1.942890293094024e-16, -6.106226635438361e-16
  3.391666666666667e+00,  4.657971588963924e-01,  4.687609984257990e-01,  1.050145869089942e+00,  1.580900705751743e+00, -1.846341860217598e-01,  1.154152249160046e-01,  7.412909646895092e-04, -1.165734281977199e-15, -1.278784570963819e-03,  2.375221058258767e-03,  5.273268329157619e-03, -4.097441067743990e-03,  4.194372906737111e-03,  1.162317360842090e-02, -7.235619498094386e-03,  6.034887315601111e-03,  1.821403637377085e-02, -1.041065000665798e-02,  7.784822882713638e-03,  2.471591811881246e-02, -1.342942496807369e-02,  9.526609650724809e-03,  3.066242545636762e-02, -1.643414261723933e-02,  1.043246587925276e-02,  3.710634708725120e-02, -1.799681506799959e-02,  1.194790794079026e-16,  1.387778780781445e-17, -1.804112415015879e-16, -4.343313902976931e-16,  0.000000000000000e+00, -2.636779683484747e-16,  4.555817528784089e-16,  4.163336342344336e-17, -1.526556658859590e-16,  1.225148454908620e-16,  4.163336342344336e-17, -1.942890293094023e-16, -4.347650711666873e-16,  4.163336342344337e-17, -2.220446049250313e-16, -2.109857427656792e-16,  2.775557561562891e-17, -2.081668171172169e-16,  2.359223927328457e-16, -6.661338147750938e-16
  3.400000000000000e+00,  4.657228407354745e-01,  4.687621599090965e-01,  1.050142210417621e+00,  1.580883235127939e+00, -1.845237131335433e-01,  1.154592741509970e-01,  7.395298172548015e-04, -1.151856492620858e-15, -1.277480272790636e-03,  2.369578045356162e-03,  5.266961514582001e-03, -4.093261876799414e-03,  4.184407981432704e-03,  1.160927232440563e-02, -7.228239517519952e-03,  6.020549725056816e-03,  1.819225243581761e-02, -1.040003164912312e-02,  7.766327822721813e-03,  2.468635794797906e-02, -1.341572760664982e-02,  9.503976481072427e-03,  3.062575327893464e-02, -1.641738058970243e-02,  1.040768059059267e-02,  3.706196799707773e-02, -1.797845919043601e-02,  4.527628272299467e-16,  0.000000000000000e+00, -1.387778780781446e-16, -4.334640285597047e-16,  2.775557561562891e-17, -2.498001805406602e-16,  9.324138683375338e-18,  1.387778780781446e-17, -1.665334536937735e-16,  1.009609063018502e-15,  2.775557561562891e-17, -4.163336342344336e-17, -4.336808689942018e-16,  0.000000000000000e+00, -2.636779683484747e-16, -5.440526501532261e-16,  5.551115123125783e-17, -2.498001805406602e-16,  2.220446049250313e-16, -6.106226635438360e-16
  3.408333333333334e+00,  4.656473435602370e-01,  4.687689996821935e-01,  1.050138618101107e+00,  1.580873456501175e+00, -1.844215851515239e-01,  1.155058901017469e-01,  7.380066744439517e-04, -9.714452345361534e-16, -1.276384856296052e-03,  2.364697639342632e-03,  5.262294297524096e-03, -4.089751977921477e-03,  4.175789734013103e-03,  1.159898499010917e-02, -7.222041431363654e-03,  6.008149742222542e-03,  1.817613171979064e-02, -1.039111380792114e-02,  7.750332218317594e-03,  2.466448260474471e-02, -1.340422386008052e-02,  9.484401998574027e-03,  3.059861485429412e-02, -1.640330297936527e-02,  1.038624483031116e-02,  3.702912624404892e-02, -1.796304298310859e-02, -1.019150042136374e-16,  4.163336342344336e-17, -1.665334536937735e-16, -3.211406834902064e-16,  4.163336342344336e-17, -2.498001805406602e-16,  2.309350627394124e-16,  1.387778780781446e-17, -1.665334536937735e-16, -4.364997946426641e-16, -4.163336342344337e-17, -3.053113317719180e-16,  3.434752482434078e-16,  5.551115123125783e-17, -1.110223024625157e-16,  9.107298248878237e-18,  2.775557561562891e-17, -1.804112415015879e-16,  2.081668171172169e-16, -5.412337245047637e-16
  3.416666666666667e+00,  4.655708209845205e-01,  4.687818131370494e-01,  1.050135111263971e+00,  1.580871384305374e+00, -1.843315250611634e-01,  1.155540575415936e-01,  7.367705283406243e-04, -7.216450312498250e-16, -1.275536809938712e-03,  2.360736819101829e-03,  5.259405897585889e-03, -4.087034694610991e-03,  4.168795371506974e-03,  1.159261846903710e-02, -7.217243015040471e-03,  5.998086214129909e-03,  1.816615509461931e-02, -1.038420981954277e-02,  7.737350570164826e-03,  2.465094461427354e-02, -1.339531792300192e-02,  9.468515818957421e-03,  3.058181970140186e-02, -1.639240441591734e-02,  1.036884808237620e-02,  3.700880147315023e-02, -1.795110810853366e-02, -9.913944665207451e-16,  1.387778780781445e-17, -2.498001805406602e-16,  7.806255641895632e-18,  4.163336342344337e-17, -1.387778780781446e-16,  9.107298248878237e-18,  2.775557561562891e-17, -1.942890293094024e-16, -1.032160468206200e-16,  0.000000000000000e+00, -1.804112415015879e-16,  1.183948772354171e-16,  1.387778780781445e-17, -1.249000902703301e-16,  7.866970963554820e-16,  2.775557561562891e-17, -8.326672684688674e-17,  2.220446049250313e-16, -5.828670879282071e-16
  3.425000000000000e+00,  4.654935152865704e-01,  4.688007648770136e-01,  1.050131722731103e+00,  1.580877019466530e+00, -1.842574901558652e-01,  1.156020605292794e-01,  7.358538522767722e-04, -4.024558827646115e-16, -1.274948674084030e-03,  2.357799634651102e-03,  5.258438674000147e-03, -4.085150208311329e-03,  4.163608634532387e-03,  1.159048654497056e-02, -7.213915224453925e-03,  5.990623507813830e-03,  1.816281427361654e-02, -1.037942177574089e-02,  7.727723903771259e-03,  2.464641121724457e-02, -1.338914149070105e-02,  9.456735269245798e-03,  3.057619559519480e-02, -1.638484606032592e-02,  1.035594735615462e-02,  3.700199542197006e-02, -1.794283105198373e-02,  5.637851296924623e-16, -1.387778780781446e-17, -1.387778780781446e-16, -5.468715758016884e-16,  4.163336342344337e-17, -1.942890293094024e-16,  7.806255641895632e-18,  0.000000000000000e+00, -1.526556658859590e-16, -4.364997946426640e-16,  6.938893903907227e-17, -1.249000902703301e-16,  4.503775824504784e-16,  1.387778780781445e-17, -6.938893903907227e-17,  7.589415207398531e-18,  0.000000000000000e+00, -1.526556658859590e-16,  1.804112415015879e-16, -4.302114220422482e-16
  3.433333333333333e+00,  4.654157016435136e-01,  4.688258317654544e-01,  1.050128518181473e+00,  1.580890226566593e+00, -1.842030855573730e-01,  1.156476397051682e-01,  7.352720746181976e-04, -1.942890468379290e-16, -1.274608361431266e-03,  2.355935521075538e-03,  5.259528792289112e-03, -4.084059789275295e-03,  4.160316819878987e-03,  1.159288934970786e-02, -7.211989667232794e-03,  5.985887226385093e-03,  1.816657957682387e-02, -1.037665127318733e-02,  7.721614243371458e-03,  2.465152062428761e-02, -1.338556762584719e-02,  9.449258625189676e-03,  3.058253429609975e-02, -1.638047257413160e-02,  1.034775978084143e-02,  3.700966624488659e-02, -1.793804170433852e-02, -5.512083844916304e-16,  0.000000000000000e+00, -1.387778780781445e-16,  8.239936510889832e-18,  5.551115123125781e-17, -1.249000902703301e-16,  6.938893903907227e-18,  2.775557561562891e-17, -1.110223024625156e-16, -4.380176776841437e-16,  0.000000000000000e+00, -1.804112415015879e-16,  2.305013818704182e-16,  5.551115123125781e-17, -9.714451465470117e-17, -2.157562323246153e-16,  2.775557561562891e-17, -1.387778780781445e-16,  1.665334536937735e-16, -3.747002708109902e-16
  3.441666666666667e+00,  4.653376222477401e-01,  4.688567715185292e-01,  1.050125603440036e+00,  1.580910638227679e+00, -1.841710403478589e-01,  1.156882695357666e-01,  7.350218182996043e-04,  1.665334687134869e-16, -1.274484845550122e-03,  2.355133657693497e-03,  5.262790577255836e-03, -4.083664023596083e-03,  4.158900819444636e-03,  1.160007887441447e-02, -7.211290789612012e-03,  5.983849876998340e-03,  1.817784588574393e-02, -1.037564572413850e-02,  7.718986124020093e-03,  2.466680867812848e-02, -1.338427049785894e-02,  9.446042486871238e-03,  3.060150056751142e-02, -1.637888522497855e-02,  1.034423782974839e-02,  3.703261840993814e-02, -1.793630341900059e-02,  2.263814136149733e-16,  0.000000000000000e+00, -6.938893903907227e-17, -8.799384831892352e-16,  2.775557561562891e-17, -2.359223927328457e-16,  7.801918833205688e-16, -1.387778780781445e-17,  1.387778780781445e-17,  6.722053469410127e-18,  2.775557561562891e-17, -9.714451465470120e-17, -3.272122156561252e-16,  2.775557561562891e-17, -1.387778780781446e-16, -4.399692415946177e-16,  0.000000000000000e+00, -1.249000902703301e-16,  1.526556658859590e-16, -3.053113317719180e-16
  3.450000000000000e+00,  4.652594749386074e-01,  4.688931288472497e-01,  1.050123205324128e+00,  1.580937411389626e+00, -1.841642527938549e-01,  1.157225258767728e-01,  7.350839374974013e-04, -3.379241636020350e-14, -1.274567465595598e-03,  2.355332697922611e-03,  5.268302726319236e-03, -4.083928752153740e-03,  4.159252302022580e-03,  1.161222858154492e-02, -7.211758270441450e-03,  5.984355592090462e-03,  1.819688502389164e-02, -1.037631833818827e-02,  7.719638481251333e-03,  2.469264423539810e-02, -1.338513814972680e-02,  9.446840803386572e-03,  3.063355201079315e-02, -1.637994700643801e-02,  1.034511205578134e-02,  3.707140568648318e-02, -1.793746616197082e-02,  1.420304845956011e-16, -6.938893903907227e-17, -7.494005416219805e-16,  1.140147004585756e-15, -8.326672684688673e-17, -6.383782391594649e-16,  3.627740469136498e-16, -1.110223024625157e-16, -7.771561172376096e-16,  4.763984345901306e-16, -4.163336342344337e-17, -7.355227538141662e-16,  1.139496483282265e-15, -9.714451465470120e-17, -6.245004513516506e-16,  1.428978463335895e-16, -4.163336342344337e-17, -7.494005416219807e-16, -7.216449660063516e-16, -2.026157019940910e-15
  3.458333333333333e+00,  4.651813413377915e-01,  4.689343444639520e-01,  1.050121256775324e+00,  1.580970059763018e+00, -1.841811603560486e-01,  1.157461336199222e-01,  7.354233311942217e-04, -2.148281746518770e-14, -1.274756294465512e-03,  2.356420172463522e-03,  5.275980631919384e-03, -4.084533791650768e-03,  4.161172659597008e-03,  1.162915198161964e-02, -7.212826702059791e-03,  5.987118613358230e-03,  1.822340475376626e-02, -1.037785560360819e-02,  7.723202695472309e-03,  2.472863073825026e-02, -1.338712117582018e-02,  9.451202479701755e-03,  3.067819665865979e-02, -1.638237371746097e-02,  1.034988847059280e-02,  3.712543271711156e-02, -1.794012362152506e-02,  6.932388690872313e-16, -5.551115123125781e-17, -5.967448757360215e-16,  1.250518785744781e-15, -1.110223024625157e-16, -6.106226635438361e-16,  3.608224830031758e-16, -6.938893903907227e-17, -6.661338147750938e-16,  1.027389978647264e-15, -1.110223024625156e-16, -6.383782391594649e-16,  4.720616259001886e-16, -5.551115123125783e-17, -6.522560269672795e-16,  5.839512901006927e-16, -1.110223024625157e-16, -7.216449660063518e-16, -7.216449660063516e-16, -1.859623566247137e-15
  3.466666666666667e+00,  4.651033238058645e-01,  4.689797659535959e-01,  1.050119954279789e+00,  1.581007493685739e+00, -1.842232754427693e-01,  1.157585180057931e-01,  7.360022421168855e-04, -9.950374756827525e-15, -1.275051273813787e-03,  2.358275100534201e-03,  5.285673003546595e-03, -4.085478955152415e-03,  4.164448253681730e-03,  1.165051560489323e-02, -7.214495754367607e-03,  5.991831556543546e-03,  1.825688251331313e-02, -1.038025704545171e-02,  7.729282250241197e-03,  2.477405908519101e-02, -1.339021896347266e-02,  9.458642282250504e-03,  3.073455480384236e-02, -1.638616460829604e-02,  1.035803570126955e-02,  3.719363491785802e-02, -1.794427497658222e-02,  6.930220286527345e-16, -6.938893903907230e-17, -6.106226635438362e-16,  3.584372382237078e-16, -6.938893903907228e-17, -6.245004513516506e-16,  9.146329527087713e-16, -9.714451465470117e-17, -6.245004513516505e-16,  6.904199434387692e-16, -8.326672684688674e-17, -5.551115123125783e-16,  4.696763811207204e-16, -8.326672684688673e-17, -6.106226635438360e-16,  9.131150696672918e-16, -1.110223024625157e-16, -5.828670879282072e-16, -7.216449660063518e-16, -1.804112415015879e-15
  3.475000000000000e+00,  4.650254571518684e-01,  4.690287608485236e-01,  1.050119324351804e+00,  1.581049037507140e+00, -1.842899204263742e-01,  1.157584979953473e-01,  7.367724289080641e-04, -1.068589757799279e-15, -1.275421585797006e-03,  2.360742908702891e-03,  5.297054136726959e-03, -4.086665497098938e-03,  4.168806125005086e-03,  1.167560154372385e-02, -7.216591053826206e-03,  5.998101686304803e-03,  1.829619330893681e-02, -1.038327177409122e-02,  7.737370528795660e-03,  2.482740269260191e-02, -1.339410787262108e-02,  9.468540243154014e-03,  3.080073257550994e-02, -1.639092362721621e-02,  1.036887482907570e-02,  3.727372040778406e-02, -1.794948651606740e-02,  1.579682565311380e-15, -1.110223024625157e-16, -4.718447854656915e-16,  3.562688338787368e-16, -1.110223024625157e-16, -6.106226635438361e-16,  1.132991270247352e-15, -6.938893903907227e-17, -4.579669976578770e-16, -7.552552333534022e-16, -8.326672684688673e-17, -6.938893903907226e-16,  1.245097774882353e-15, -1.110223024625156e-16, -5.134781488891348e-16,  1.021318446481345e-15, -9.714451465470117e-17, -4.718447854656914e-16, -7.771561172376094e-16, -1.554312234475219e-15
  3.483333333333333e+00,  4.649477190414640e-01,  4.690807151853707e-01,  1.050119324912249e+00,  1.581094218547527e+00, -1.843793697214564e-01,  1.157454864371683e-01,  7.376764610220395e-04,  5.384582156718583e-15, -1.275834150420750e-03,  2.363639579821297e-03,  5.309642760835207e-03, -4.087987423618570e-03,  4.173921320005775e-03,  1.170334899640645e-02, -7.218925427194175e-03,  6.005461457631243e-03,  1.833967481660351e-02, -1.038663048361493e-02,  7.746864412155607e-03,  2.488640583507002e-02, -1.339844050674948e-02,  9.480158300779810e-03,  3.087393153372566e-02, -1.639622565074163e-02,  1.038159761235123e-02,  3.736230263536721e-02, -1.795529269280738e-02,  7.990570011218166e-16, -1.110223024625156e-16, -5.412337245047637e-16,  3.536667486647714e-16, -1.249000902703301e-16, -5.689893001203926e-16,  7.975391180803371e-16, -9.714451465470120e-17, -4.718447854656915e-16,  4.670742959067553e-16, -8.326672684688674e-17, -5.689893001203927e-16,  2.419939248987646e-16, -1.249000902703301e-16, -5.689893001203927e-16,  5.772292366312826e-16, -8.326672684688674e-17, -5.134781488891349e-16, -8.465450562766815e-16, -1.540434446667404e-15
  3.491666666666667e+00,  4.648700134757642e-01,  4.691350155927588e-01,  1.050119880643695e+00,  1.581142554843801e+00, -1.844890200058822e-01,  1.157198077426468e-01,  7.386542787665778e-04,  9.936496970663010e-15, -1.276260633425111e-03,  2.366772672531715e-03,  5.322800973358474e-03, -4.089353946970797e-03,  4.179454008914714e-03,  1.173235191811492e-02, -7.221338553545702e-03,  6.013421921539099e-03,  1.838512370076291e-02, -1.039010250337399e-02,  7.757133170855504e-03,  2.494807865027486e-02, -1.340291930766857e-02,  9.492724605397442e-03,  3.095044247254024e-02, -1.640170654461251e-02,  1.039535880852913e-02,  3.745489287927049e-02, -1.796129474812910e-02,  1.301042606982605e-16, -1.249000902703301e-16, -5.689893001203924e-16,  1.020884765612351e-15, -5.551115123125781e-17, -4.024558464266191e-16,  3.545341104027599e-16, -9.714451465470117e-17, -5.689893001203926e-16,  5.754945131553057e-16, -8.326672684688673e-17, -4.857225732735059e-16, -2.027458062547893e-16, -1.110223024625156e-16, -5.828670879282071e-16,  6.847820921418444e-16, -1.110223024625156e-16, -4.857225732735059e-16, -8.743006318923106e-16, -1.401656568589260e-15
  3.500000000000000e+00,  4.647921496857632e-01,  4.691910388023502e-01,  1.050120903626700e+00,  1.581193415676695e+00, -1.846155293245748e-01,  1.156827961234061e-01,  7.396520914826304e-04,  1.282307709758217e-14, -1.276682400052373e-03,  2.369969832489517e-03,  5.335781610012120e-03, -4.090705358255686e-03,  4.185099833367807e-03,  1.176096343263117e-02, -7.223724993687566e-03,  6.021545165503555e-03,  1.842995923223077e-02, -1.039353612686413e-02,  7.767611910928799e-03,  2.500891916370051e-02, -1.340734857855733e-02,  9.505547872901383e-03,  3.102592086256834e-02, -1.640712682653798e-02,  1.040940140140931e-02,  3.754623357708981e-02, -1.796723042810326e-02,  2.404760418572848e-16, -1.249000902703301e-16, -5.273559366969493e-16,  3.538835890992685e-16, -8.326672684688673e-17, -5.273559366969493e-16,  9.070435375013728e-16, -9.714451465470117e-17, -4.440892098500625e-16,  1.462805571117443e-15, -1.387778780781446e-16, -4.302114220422482e-16,  1.799775606325938e-17, -8.326672684688675e-17, -4.996003610813205e-16, -9.194034422677078e-17, -1.526556658859590e-16, -6.106226635438361e-16, -9.020562075079397e-16, -1.443289932012703e-15
  3.508333333333333e+00,  4.647138407756384e-01,  4.692481555758550e-01,  1.050122295515034e+00,  1.581246042775728e+00, -1.847550077875439e-01,  1.156366263621917e-01,  7.406296203409347e-04,  1.454392294335497e-14, -1.277090545551946e-03,  2.373101999551670e-03,  5.347903430112267e-03, -4.092013125153204e-03,  4.190630887681403e-03,  1.178768197048431e-02, -7.226034362755799e-03,  6.029503277548483e-03,  1.847182838403769e-02, -1.039685886006033e-02,  7.777877635793524e-03,  2.506573438612080e-02, -1.341163480430730e-02,  9.518110464890315e-03,  3.109640549979258e-02, -1.641237205821332e-02,  1.042315853193218e-02,  3.763153105027656e-02, -1.797297441283756e-02,  6.836978899693589e-16, -1.249000902703301e-16, -4.579669976578770e-16,  5.739766301138259e-16, -1.110223024625156e-16, -4.996003610813203e-16, -9.194034422677075e-17, -9.714451465470117e-17, -5.689893001203926e-16,  9.068266970668757e-16, -1.387778780781445e-16, -4.579669976578770e-16,  9.085614205428525e-16, -9.714451465470117e-17, -4.718447854656914e-16,  2.396086801192965e-16, -1.249000902703301e-16, -5.273559366969494e-16, -9.436895709313829e-16, -1.443289932012704e-15
  3.516666666666667e+00,  4.646347282976843e-01,  4.693057364562712e-01,  1.050123940977777e+00,  1.581299676406777e+00, -1.849032758248482e-01,  1.155839862653961e-01,  7.415635264825599e-04,  1.534883471083171e-14, -1.277483781818113e-03,  2.376094392080219e-03,  5.358770223946776e-03, -4.093273120355600e-03,  4.195915115908431e-03,  1.181163421858083e-02, -7.228259372390209e-03,  6.037106254830175e-03,  1.850936263524576e-02, -1.040006021642902e-02,  7.787685247507122e-03,  2.511666727438714e-02, -1.341576445760622e-02,  9.530112444874077e-03,  3.115959254719448e-02, -1.641742568570739e-02,  1.043630174356206e-02,  3.770799729446418e-02, -1.797850857433846e-02,  7.958043946043603e-16, -1.110223024625157e-16, -4.579669976578771e-16,  9.074772183703670e-16, -1.387778780781445e-16, -4.579669976578770e-16,  1.756407519426517e-17, -1.110223024625156e-16, -5.273559366969493e-16,  7.958043946043601e-16, -1.110223024625156e-16, -4.579669976578770e-16,  6.841315708383533e-16, -1.249000902703301e-16, -4.718447854656915e-16,  5.752776727208086e-16, -9.714451465470117e-17, -5.273559366969493e-16, -9.298117831235684e-16, -1.387778780781445e-15
