Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.HipFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.HipAbduction.Pos[0],Main.HumanModel.BodyModel.Interface.Left.HipExternalRotation.Pos[0],Main.HumanModel.BodyModel.Interface.Left.KneeFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.AnklePlantarFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.SubTalarEversion.Pos[0]
  2.958333333333333e+00,  4.800885714921852e-02,  2.650344333176036e-02,  2.546510426845104e-01,  2.284376952398674e-01, -1.280485087190502e-01,  6.533234480822459e-02
  2.966666666666667e+00,  4.802730087489840e-02,  2.663521404592162e-02,  2.545125950053601e-01,  2.285029940400679e-01, -1.280695793030484e-01,  6.543164331480504e-02
  2.975000000000000e+00,  4.803139995077498e-02,  2.677641044990242e-02,  2.543916266518786e-01,  2.285664154730733e-01, -1.280983602206193e-01,  6.552585018587055e-02
  2.983333333333333e+00,  4.802049070976050e-02,  2.692414906598328e-02,  2.542915940712620e-01,  2.286259848071187e-01, -1.281333951919200e-01,  6.561068874221349e-02
  2.991666666666667e+00,  4.799220499542517e-02,  2.707539944168191e-02,  2.542146104576782e-01,  2.286793105486863e-01, -1.281728843802600e-01,  6.568241482426174e-02
  3.000000000000000e+00,  4.795156466442536e-02,  2.722664708151323e-02,  2.541607918162421e-01,  2.287259014117539e-01, -1.282146965231878e-01,  6.573780602981866e-02
  3.008333333333334e+00,  4.789788938622732e-02,  2.737451956820114e-02,  2.541289379855648e-01,  2.287644400516632e-01, -1.282567932277016e-01,  6.577508399009226e-02
  3.016666666666667e+00,  4.783325603902815e-02,  2.751557556201223e-02,  2.541161427407778e-01,  2.287947841979062e-01, -1.282970869087847e-01,  6.579341833109065e-02
  3.025000000000000e+00,  4.776094464863472e-02,  2.764651448450750e-02,  2.541182866267993e-01,  2.288177775884568e-01, -1.283336339346961e-01,  6.579281892633962e-02
  3.033333333333333e+00,  4.768543729645103e-02,  2.776431469604090e-02,  2.541306680723271e-01,  2.288353344227080e-01, -1.283647560523522e-01,  6.577388951614561e-02
  3.041666666666667e+00,  4.761196194255035e-02,  2.786638414137466e-02,  2.541486249082262e-01,  2.288501061100047e-01, -1.283890272701308e-01,  6.573775190848530e-02
  3.050000000000000e+00,  4.754594326562640e-02,  2.795055797518931e-02,  2.541677147643136e-01,  2.288648306760736e-01, -1.284051017897892e-01,  6.568629630016101e-02
  3.058333333333334e+00,  4.749263135982099e-02,  2.801497119071117e-02,  2.541836235030359e-01,  2.288818625903556e-01, -1.284117040939327e-01,  6.562254817892842e-02
  3.066666666666667e+00,  4.745660412950640e-02,  2.805802381712330e-02,  2.541924661670369e-01,  2.289029818282875e-01, -1.284079199078962e-01,  6.555067940832382e-02
  3.075000000000000e+00,  4.744269484557839e-02,  2.807849244839811e-02,  2.541912753904400e-01,  2.289295237793197e-01, -1.283935670695632e-01,  6.547595540254338e-02
  3.083333333333333e+00,  4.744880466086114e-02,  2.807557125876303e-02,  2.541792085352771e-01,  2.289606059315064e-01, -1.283683759348789e-01,  6.540225632241452e-02
  3.091666666666667e+00,  4.747646447547702e-02,  2.804896287908676e-02,  2.541565313039459e-01,  2.289952956999616e-01, -1.283328784899564e-01,  6.533429535081509e-02
  3.100000000000000e+00,  4.752333063669469e-02,  2.799895409796838e-02,  2.541254155056308e-01,  2.290310686650818e-01, -1.282877272698793e-01,  6.527537106152458e-02
  3.108333333333333e+00,  4.758525476320715e-02,  2.792650854979128e-02,  2.540894843237291e-01,  2.290646413932831e-01, -1.282339747182647e-01,  6.522739066602858e-02
  3.116666666666667e+00,  4.765709079611384e-02,  2.783324700449219e-02,  2.540531617081173e-01,  2.290926216107107e-01, -1.281730019795987e-01,  6.519074796554093e-02
  3.125000000000000e+00,  4.773362775797927e-02,  2.772130395018801e-02,  2.540206557943001e-01,  2.291121054780615e-01, -1.281062010695095e-01,  6.516464653100144e-02
  3.133333333333333e+00,  4.781218953774799e-02,  2.759307423304258e-02,  2.539948721332445e-01,  2.291214827892275e-01, -1.280347142459754e-01,  6.514767824474359e-02
  3.141666666666667e+00,  4.788563828905366e-02,  2.745161515232386e-02,  2.539783291001831e-01,  2.291183553033727e-01, -1.279591789691697e-01,  6.513786291533236e-02
  3.150000000000000e+00,  4.795308322362345e-02,  2.729985044387728e-02,  2.539715400899454e-01,  2.291024353193093e-01, -1.278799278841172e-01,  6.513304003470310e-02
  3.158333333333334e+00,  4.801103673390614e-02,  2.714108995233944e-02,  2.539746098410082e-01,  2.290731114492673e-01, -1.277969893572065e-01,  6.513048352721122e-02
  3.166666666666667e+00,  4.806269810992547e-02,  2.697839636271016e-02,  2.539862440690229e-01,  2.290318918178627e-01, -1.277103826217380e-01,  6.512734156051943e-02
  3.175000000000000e+00,  4.810636465526294e-02,  2.681525683941111e-02,  2.540055008196791e-01,  2.289796833950306e-01, -1.276202167150555e-01,  6.511993718153730e-02
  3.183333333333334e+00,  4.814273655135241e-02,  2.665510928170867e-02,  2.540310047690406e-01,  2.289185419799047e-01, -1.275268469818512e-01,  6.510461374671227e-02
  3.191666666666667e+00,  4.817318557240498e-02,  2.650142928557608e-02,  2.540613399384011e-01,  2.288511341724505e-01, -1.274308507907266e-01,  6.507803162010259e-02
  3.200000000000000e+00,  4.819966709180889e-02,  2.635763887116305e-02,  2.540950500291779e-01,  2.287807183746574e-01, -1.273330341922959e-01,  6.503751594794398e-02
  3.208333333333333e+00,  4.822469253295456e-02,  2.622695556820775e-02,  2.541305101981075e-01,  2.287112192160959e-01, -1.272345469822436e-01,  6.498143445726634e-02
  3.216666666666667e+00,  4.825119367866253e-02,  2.611223768642268e-02,  2.541658330716551e-01,  2.286471253362559e-01, -1.271369330986376e-01,  6.490950330050559e-02
  3.225000000000000e+00,  4.828234730504205e-02,  2.601589224013345e-02,  2.541988133389801e-01,  2.285931711027711e-01, -1.270420268300841e-01,  6.482288778620322e-02
  3.233333333333333e+00,  4.832139843802274e-02,  2.593984378874770e-02,  2.542269486059208e-01,  2.285538908576898e-01, -1.269517197242437e-01,  6.472401123434006e-02
  3.241666666666667e+00,  4.837139394822581e-02,  2.588547859842993e-02,  2.542476535181556e-01,  2.285331066389860e-01, -1.268676457307442e-01,  6.461607461662740e-02
  3.250000000000000e+00,  4.843490519140470e-02,  2.585355700440406e-02,  2.542585165043410e-01,  2.285334591943802e-01, -1.267909180553048e-01,  6.450259675906442e-02
  3.258333333333334e+00,  4.851386829222093e-02,  2.584414991432049e-02,  2.542574315659926e-01,  2.285559900267958e-01, -1.267219745044505e-01,  6.438726295552145e-02
  3.266666666666667e+00,  4.860946426789752e-02,  2.585657385321594e-02,  2.542427466169737e-01,  2.285998326301501e-01, -1.266604655873358e-01,  6.427383831687308e-02
  3.275000000000000e+00,  4.872387453295968e-02,  2.588935683574722e-02,  2.542134348353806e-01,  2.286629979820507e-01, -1.266053723240190e-01,  6.416541287956953e-02
  3.283333333333333e+00,  4.885274764040085e-02,  2.594050137370152e-02,  2.541698947043874e-01,  2.287403053909826e-01, -1.265550288475449e-01,  6.406550055973810e-02
  3.291666666666667e+00,  4.899558697746856e-02,  2.600755288057299e-02,  2.541136086919638e-01,  2.288276410738858e-01, -1.265078268927386e-01,  6.397518989507518e-02
  3.300000000000000e+00,  4.914925196892896e-02,  2.608785209018838e-02,  2.540472920961355e-01,  2.289200698450796e-01, -1.264622439287772e-01,  6.389490251895573e-02
  3.308333333333334e+00,  4.931015694375591e-02,  2.617859000371725e-02,  2.539741913522774e-01,  2.290128688674499e-01, -1.264169048044063e-01,  6.382422059029583e-02
  3.316666666666667e+00,  4.947514578619072e-02,  2.627692175467855e-02,  2.538973629435403e-01,  2.291020585587696e-01, -1.263705845465680e-01,  6.376209908227093e-02
  3.325000000000000e+00,  4.964208843214452e-02,  2.638006020275263e-02,  2.538193021128080e-01,  2.291848772616920e-01, -1.263222629521284e-01,  6.370684309216344e-02
  3.333333333333333e+00,  4.980999209730681e-02,  2.648533655134844e-02,  2.537420131337934e-01,  2.292600278725209e-01, -1.262712232319277e-01,  6.365595471135357e-02
  3.341666666666667e+00,  4.997874078559406e-02,  2.659023373850711e-02,  2.536671112070730e-01,  2.293275174525436e-01, -1.262170971870924e-01,  6.360633944508501e-02
  3.350000000000000e+00,  5.014859428666733e-02,  2.669230682160983e-02,  2.535957221489244e-01,  2.293880509826983e-01, -1.261597724388665e-01,  6.355503699074398e-02
  3.358333333333333e+00,  5.031954760803029e-02,  2.678901994987326e-02,  2.535285356459361e-01,  2.294421872103207e-01, -1.260991405985260e-01,  6.349972854729209e-02
  3.366666666666667e+00,  5.049073547680561e-02,  2.687776758141780e-02,  2.534662381036849e-01,  2.294896188930370e-01, -1.260347997866832e-01,  6.343845193801401e-02
  3.375000000000000e+00,  5.066027535162354e-02,  2.695620631814788e-02,  2.534099044663208e-01,  2.295291205548290e-01, -1.259660454349497e-01,  6.336913420674968e-02
  3.383333333333333e+00,  5.082574321023421e-02,  2.702260520073740e-02,  2.533609255864974e-01,  2.295593350589388e-01, -1.258922961137032e-01,  6.328975108715172e-02
  3.391666666666667e+00,  5.098471896276168e-02,  2.707584778570915e-02,  2.533206573156498e-01,  2.295795121775912e-01, -1.258134759260120e-01,  6.319898405799679e-02
  3.400000000000000e+00,  5.113485370981430e-02,  2.711509913700660e-02,  2.532901698305532e-01,  2.295894221204220e-01, -1.257298986979619e-01,  6.309678056278638e-02
  3.408333333333334e+00,  5.127368076855837e-02,  2.713947461896149e-02,  2.532701999566525e-01,  2.295888702778298e-01, -1.256419170689143e-01,  6.298457155785654e-02
  3.416666666666667e+00,  5.139858669354224e-02,  2.714798194256152e-02,  2.532612329446940e-01,  2.295774567268947e-01, -1.255497567275014e-01,  6.286521751643602e-02
  3.425000000000000e+00,  5.150709366261526e-02,  2.713975185723716e-02,  2.532635222814953e-01,  2.295546408270812e-01, -1.254534926012015e-01,  6.274275139827659e-02
  3.433333333333333e+00,  5.159736164592535e-02,  2.711437977444620e-02,  2.532768784191128e-01,  2.295199214162471e-01, -1.253529755464735e-01,  6.262197064466693e-02
  3.441666666666667e+00,  5.166853977028849e-02,  2.707214951505321e-02,  2.533003590685886e-01,  2.294729544215869e-01, -1.252477941168764e-01,  6.250805078517907e-02
  3.450000000000000e+00,  5.171883933086981e-02,  2.701412521183211e-02,  2.533322971387596e-01,  2.294130768528877e-01, -1.251375187879413e-01,  6.240658297583809e-02
  3.458333333333333e+00,  5.175247931426792e-02,  2.694159371390659e-02,  2.533704694754001e-01,  2.293411337945613e-01, -1.250217609572805e-01,  6.232200407466726e-02
  3.466666666666667e+00,  5.176817173723301e-02,  2.685616207887187e-02,  2.534129605065913e-01,  2.292565409088249e-01, -1.249007217747796e-01,  6.225937651554424e-02
  3.475000000000000e+00,  5.176700897854285e-02,  2.675909510906305e-02,  2.534580029822456e-01,  2.291594052477693e-01, -1.247750674385333e-01,  6.222293541135283e-02
  3.483333333333333e+00,  5.175055963890614e-02,  2.665140536223576e-02,  2.535041438039707e-01,  2.290499793876978e-01, -1.246459231478384e-01,  6.221613262216873e-02
  3.491666666666667e+00,  5.172050103211872e-02,  2.653411062096445e-02,  2.535503933129252e-01,  2.289285257641307e-01, -1.245146524333213e-01,  6.224103544126157e-02
  3.500000000000000e+00,  5.167850044953001e-02,  2.640843662656778e-02,  2.535961562300441e-01,  2.287952664219307e-01, -1.243825239017253e-01,  6.229775153403274e-02
  3.508333333333333e+00,  5.162628461241522e-02,  2.627584512959524e-02,  2.536409255868813e-01,  2.286504446443216e-01, -1.242504452315554e-01,  6.238432293586606e-02
  3.516666666666667e+00,  5.156578918943191e-02,  2.613793986391832e-02,  2.536840263002650e-01,  2.284945689952619e-01, -1.241189302115242e-01,  6.249712250337441e-02
  3.525000000000000e+00,  5.149934794125952e-02,  2.599639316642754e-02,  2.537245483010736e-01,  2.283288023812554e-01, -1.239883013553506e-01,  6.263137006335590e-02
  3.533333333333333e+00,  5.142975599651348e-02,  2.585294682155470e-02,  2.537614093382141e-01,  2.281551655173974e-01, -1.238589339432365e-01,  6.278155525260641e-02
  3.541666666666667e+00,  5.136012801755631e-02,  2.570941090498380e-02,  2.537934595271158e-01,  2.279764032154521e-01, -1.237313410904197e-01,  6.294177202473777e-02
  3.550000000000000e+00,  5.129378837129339e-02,  2.556768568877166e-02,  2.538196363394671e-01,  2.277958973040390e-01, -1.236061771704489e-01,  6.310586518645571e-02
  3.558333333333334e+00,  5.123429190212443e-02,  2.542987637538374e-02,  2.538392932466580e-01,  2.276177832252162e-01, -1.234842774434191e-01,  6.326736712135991e-02
  3.566666666666666e+00,  5.118537647975908e-02,  2.529838182566824e-02,  2.538525402041940e-01,  2.274468796772720e-01, -1.233665981020156e-01,  6.341952106972305e-02
  3.575000000000000e+00,  5.115075991427981e-02,  2.517576924568687e-02,  2.538601134739603e-01,  2.272882993817421e-01, -1.232540187591625e-01,  6.355579397145304e-02
  3.583333333333333e+00,  5.113383902123236e-02,  2.506442217306470e-02,  2.538627714328119e-01,  2.271470116167075e-01, -1.231472477169794e-01,  6.367090526671486e-02
  3.591666666666667e+00,  5.113733631374643e-02,  2.496617767186793e-02,  2.538608519118705e-01,  2.270274162377079e-01, -1.230468527587894e-01,  6.376167425041541e-02
  3.600000000000000e+00,  5.116298352619011e-02,  2.488222530009132e-02,  2.538543215506351e-01,  2.269328574313059e-01, -1.229531486051627e-01,  6.382686054079825e-02
  3.608333333333333e+00,  5.121137412433697e-02,  2.481330316449726e-02,  2.538429764425238e-01,  2.268653110916268e-01, -1.228659610121680e-01,  6.386610481576530e-02
  3.616666666666667e+00,  5.128423143134406e-02,  2.475981096929170e-02,  2.538262312265887e-01,  2.268260068660590e-01, -1.227847277726335e-01,  6.387936400526797e-02
  3.625000000000000e+00,  5.137581812274356e-02,  2.472230031710865e-02,  2.538044030900815e-01,  2.268136056583734e-01, -1.227081627593686e-01,  6.386482758908105e-02
  3.633333333333333e+00,  5.148573923608134e-02,  2.470061728444906e-02,  2.537774023113076e-01,  2.268274274656535e-01, -1.226353930961951e-01,  6.382208022452168e-02
  3.641666666666667e+00,  5.161123364268983e-02,  2.469422690293821e-02,  2.537460900288652e-01,  2.268659478831311e-01, -1.225656381662447e-01,  6.375031014381700e-02
  3.650000000000000e+00,  5.174908994589416e-02,  2.470202179821324e-02,  2.537120595861306e-01,  2.269273045355484e-01, -1.224984789687891e-01,  6.364919602486969e-02
  3.658333333333334e+00,  5.189537256509880e-02,  2.472239952530786e-02,  2.536777007730264e-01,  2.270091913080740e-01, -1.224340955672676e-01,  6.351940555559320e-02
  3.666666666666667e+00,  5.204551728248019e-02,  2.475355735488916e-02,  2.536460735922919e-01,  2.271089408797902e-01, -1.223733976356128e-01,  6.336292207173359e-02
  3.675000000000000e+00,  5.219513512503773e-02,  2.479378307955149e-02,  2.536203664313439e-01,  2.272239303025594e-01, -1.223178441681329e-01,  6.318318212170575e-02
  3.683333333333333e+00,  5.234054786280225e-02,  2.484143518147608e-02,  2.536033873657416e-01,  2.273517960381390e-01, -1.222691280443863e-01,  6.298528128836114e-02
  3.691666666666667e+00,  5.247746356926340e-02,  2.489477860900480e-02,  2.535971941611261e-01,  2.274897120473830e-01, -1.222289884775209e-01,  6.277709231365486e-02
  3.700000000000000e+00,  5.260649053021112e-02,  2.495186747998157e-02,  2.536025891767285e-01,  2.276369912743762e-01, -1.221990240488196e-01,  6.256579989084859e-02
  3.708333333333333e+00,  5.272465253350132e-02,  2.501099379427663e-02,  2.536185309310131e-01,  2.277911730287183e-01, -1.221805361775258e-01,  6.236266538388922e-02
  3.716666666666667e+00,  5.283091864327151e-02,  2.507059632462427e-02,  2.536420299464281e-01,  2.279505673930108e-01, -1.221742273393983e-01,  6.217903890952602e-02
  3.725000000000000e+00,  5.292421894537463e-02,  2.512915309508768e-02,  2.536687062394503e-01,  2.281131304577973e-01, -1.221799066397352e-01,  6.202628843553028e-02
  3.733333333333333e+00,  5.300341108036116e-02,  2.518514557749785e-02,  2.536934817458473e-01,  2.282761159160953e-01, -1.221963124331345e-01,  6.191485829931797e-02
  3.741666666666667e+00,  5.306803445161854e-02,  2.523734228609187e-02,  2.537116365270988e-01,  2.284366224089922e-01, -1.222213904570040e-01,  6.185278181957178e-02
  3.750000000000000e+00,  5.311902359200196e-02,  2.528520767548659e-02,  2.537205850824893e-01,  2.285930256063335e-01, -1.222531520555446e-01,  6.184345554367692e-02
  3.758333333333333e+00,  5.315860153629096e-02,  2.532910520105847e-02,  2.537215480806531e-01,  2.287460398091826e-01, -1.222905796773193e-01,  6.188392783457394e-02
  3.766666666666667e+00,  5.318753321341128e-02,  2.537020761337305e-02,  2.537199810838267e-01,  2.288977161166600e-01, -1.223337806502737e-01,  6.196529464826826e-02
  3.775000000000000e+00,  5.321136261568201e-02,  2.540961441764500e-02,  2.537219592407925e-01,  2.290514328637795e-01, -1.223833239033799e-01,  6.207585220940243e-02
  3.783333333333333e+00,  5.323018690568079e-02,  2.544845567850484e-02,  2.537337784030650e-01,  2.292081797237999e-01, -1.224392259528386e-01,  6.220313382996477e-02
  3.791666666666667e+00,  5.324591907498822e-02,  2.548741805115284e-02,  2.537589631636527e-01,  2.293680163302091e-01, -1.225005676627416e-01,  6.233607229287690e-02
  3.800000000000000e+00,  5.326115500356569e-02,  2.552690027760263e-02,  2.537985913841130e-01,  2.295302798478174e-01, -1.225655758935672e-01,  6.246510477076538e-02
  3.808333333333334e+00,  5.327891574894986e-02,  2.556706739814008e-02,  2.538518980120696e-01,  2.296940015085135e-01, -1.226319430388284e-01,  6.258220971668176e-02
  3.816666666666667e+00,  5.330224644481962e-02,  2.560787585007196e-02,  2.539169096336202e-01,  2.298581960442761e-01, -1.226972056741408e-01,  6.268106531569075e-02
  3.825000000000000e+00,  5.333378024611820e-02,  2.564912999084634e-02,  2.539910242954044e-01,  2.300219776638047e-01, -1.227590918607389e-01,  6.275728291398397e-02
  3.833333333333333e+00,  5.337651746797013e-02,  2.569043086194056e-02,  2.540709413559855e-01,  2.301848000288846e-01, -1.228156929536209e-01,  6.280867961220657e-02
  3.841666666666667e+00,  5.342817288891231e-02,  2.573196053693882e-02,  2.541554341987465e-01,  2.303449733711535e-01, -1.228655922359472e-01,  6.283406344639568e-02
