---- AnyBody Output File ---------------------------------
Study: Main.Studies.InverseDynamicStudy
Operation: Main.Studies.InverseDynamicStudy.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.InverseDynamicStudy.OutputFile.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\Results.txt"
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.Digits = 15
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.Width = 22
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.Style = ScientificNumber
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.FormatStr = "%22.15e"
Main.Studies.InverseDynamicStudy.OutputFile.Search = 
Main.Studies.InverseDynamicStudy.OutputFile.SepSign = " "
Main.Studies.InverseDynamicStudy.OutputFile.LineSepSign = ""
Main.Studies.InverseDynamicStudy.OutputFile.Header.TitleSectionOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.ConstSectionOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.VarSectionOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.ColumnNamesOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.LinePrefix = ""
Main.Studies.InverseDynamicStudy.OutputFile.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.InverseDynamicStudy.t
col1  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[0]
col2  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[1]
col3  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[2]
col4  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[0]
col5  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[1]
col6  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[2]
col7  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[0]
col8  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[1]
col9  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[2]
col10  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[0]
col11  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[1]
col12  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[2]
----------------------------------------------------------
Main.Studies.InverseDynamicStudy.t Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[2] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[2] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[2] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[2]
6.291666666666731e+000 2.936735454429611e+001 9.830557069673406e+000 2.271633513173322e+002 -7.754366543933765e-001 5.078898908496790e+000 -1.253266431443599e-001 5.085688251135421e+001 3.492827912110975e+001 1.078947481239655e+002 1.217910888307886e+000 3.292113026145414e+000 -2.559903912806084e-001
6.300000000000065e+000 2.782103778205349e+001 1.292437819891880e+001 2.261270718751348e+002 -5.530066754011538e-001 4.817260036898734e+000 -2.063019959838498e-001 4.960005779024761e+001 4.300162231544249e+001 1.078227431788021e+002 7.884481853096594e-001 3.472831553914574e+000 -2.967906850827408e-001
6.308333333333398e+000 2.597422251841386e+001 1.570891644567748e+001 2.232356039955708e+002 -3.393007747796928e-001 4.275985635542567e+000 -2.431290863830110e-001 4.716131149394528e+001 5.151806604698287e+001 9.660661892073800e+001 6.607083637716382e-001 3.705436071340777e+000 -2.348834909809925e-001
6.316666666666732e+000 2.444542909752440e+001 1.785616033576709e+001 2.205913249412784e+002 -1.695392381297546e-001 3.731730701442512e+000 -2.603072940544819e-001 4.802780247293285e+001 5.688221580571178e+001 8.032258155338580e+001 8.517109006072687e-001 3.948081437067061e+000 -3.086838391399462e-002
6.325000000000066e+000 2.267682629915768e+001 1.972152359133937e+001 2.195526208168463e+002 -3.049999687887074e-002 3.052881646840453e+000 -2.569984026198982e-001 5.428407707783145e+001 5.747020975801669e+001 6.336060394155935e+001 1.356209897686535e+000 4.209671615582469e+000 3.194509942996934e-001
6.333333333333400e+000 2.057479653594303e+001 2.145791839311887e+001 2.236685041160534e+002 6.949786936047597e-002 2.108579646198446e+000 -2.311875491656799e-001 6.638948666918779e+001 5.481459843341603e+001 5.600955805625996e+001 2.183724148263073e+000 4.509876543649495e+000 7.563037263565657e-001
6.341666666666733e+000 1.827946737484393e+001 2.343262359462067e+001 2.366600848772476e+002 1.311459297443209e-001 8.808081307542126e-001 -1.966913826217550e-001 8.325907347181672e+001 5.306663032397508e+001 6.389110198046317e+001 3.309041438080537e+000 4.902573644033684e+000 1.187197891501317e+000
6.350000000000067e+000 1.664218555103477e+001 2.555119530536739e+001 2.616426947808623e+002 1.242092857209037e-001 -4.787044518386266e-001 -1.681513255306133e-001 9.722931434197704e+001 5.123564051345180e+001 8.200922185694257e+001 4.423455199426660e+000 5.345506942457009e+000 1.519165293503839e+000
6.358333333333401e+000 1.711885404724680e+001 2.408996136193775e+001 3.035111145723735e+002 -2.303837687255224e-001 -1.973857285487599e+000 -1.123919110052258e-001 1.018200375753899e+002 4.504735501464168e+001 1.102778829407817e+002 5.186617988000265e+000 5.592725722726567e+000 1.715412516490741e+000
6.366666666666735e+000 1.775390723213516e+001 2.224875676061851e+001 3.578499763310374e+002 -6.870203920697050e-001 -3.713790168310416e+000 -7.490595579403281e-002 9.894578126921751e+001 3.650874220467429e+001 1.524061483830486e+002 5.543494583067815e+000 5.598165335119257e+000 1.807928632695950e+000
6.375000000000068e+000 1.956703888742921e+001 2.068854300760813e+001 4.246258037412498e+002 -1.195715616149983e+000 -5.456087003533434e+000 -4.927949586886826e-002 9.491131029049456e+001 3.332941635587691e+001 2.114042448294280e+002 5.546192786283368e+000 5.537402920137131e+000 1.860153411645929e+000
6.383333333333402e+000 2.477599454867418e+001 1.916027449506262e+001 5.006839992149940e+002 -1.761788745839738e+000 -6.660834750418514e+000 -1.480309735552865e-002 9.145242397614646e+001 3.752855718366332e+001 2.857475075233785e+002 5.218311644581786e+000 5.506153910789141e+000 1.881177485906463e+000
6.391666666666736e+000 3.449551235367045e+001 1.701357483796079e+001 5.712097513285357e+002 -2.349481487097775e+000 -6.708942198782164e+000 5.528540758561906e-002 9.126489767139576e+001 4.794354910192221e+001 3.763372725814751e+002 4.719066617735780e+000 5.513267558390990e+000 1.888676162035745e+000
6.400000000000070e+000 4.609291509904178e+001 1.573608467636836e+001 6.523143367789339e+002 -2.963122913306575e+000 -6.113193554099765e+000 1.768602038925202e-001 9.496719829881960e+001 6.507975031350723e+001 4.779322766696180e+002 4.117937638773864e+000 5.580860722420777e+000 1.898685210765077e+000
6.408333333333403e+000 5.682544975379053e+001 1.407152204729303e+001 6.915701366684239e+002 -3.341821382946698e+000 -4.681116683689409e+000 3.062410559285382e-001 9.858245336884572e+001 8.677745407517053e+001 5.756628720559420e+002 3.398141622400506e+000 5.717258169058840e+000 1.906205986397705e+000
6.416666666666737e+000 6.362340998983575e+001 1.155635140918528e+001 6.741538247780251e+002 -3.427280045924880e+000 -2.413017445703120e+000 3.901537892155735e-001 1.004149312047235e+002 1.097467457527274e+002 6.534618744445378e+002 2.705755237118454e+000 5.927775009367521e+000 1.949682532694069e+000
6.425000000000071e+000 6.565045047518240e+001 9.386925642956186e+000 6.076556245568567e+002 -3.178333978721904e+000 9.897625432216561e-002 3.968168505617152e-001 1.034619246204182e+002 1.324958141285633e+002 7.139979515753189e+002 2.198986110930886e+000 6.206382366499999e+000 2.041634938541654e+000
6.433333333333405e+000 6.386749666642491e+001 7.597584846499274e+000 5.195435903013303e+002 -2.760362608049942e+000 2.360311922984971e+000 3.369891890186530e-001 1.084554974583927e+002 1.492241201126881e+002 7.618151350968312e+002 1.981572120147753e+000 6.508862320474357e+000 2.106195427051718e+000
6.441666666666738e+000 5.918279376925117e+001 6.541946889844809e+000 4.373597080552508e+002 -2.321938983306298e+000 3.846624248525342e+000 2.513232354219147e-001 1.094471140137589e+002 1.531882009285903e+002 7.896392226911199e+002 1.961684606617044e+000 6.765217724379580e+000 2.063652594464899e+000
6.450000000000072e+000 5.242945584172897e+001 5.806168266632625e+000 3.584144871732614e+002 -1.880138582443318e+000 4.641319121096927e+000 1.711408135573700e-001 1.072736439353708e+002 1.465699215004658e+002 7.928901268004656e+002 2.019736705528889e+000 6.905601642294236e+000 1.940705928733874e+000
6.458333333333406e+000 4.419871156168110e+001 5.698068375918695e+000 2.941573606556663e+002 -1.485688477343802e+000 4.622959909336406e+000 1.028908541022862e-001 1.029145391624200e+002 1.352148337741577e+002 7.652008345919387e+002 1.923434439156885e+000 6.862974400878180e+000 1.778939569210494e+000
6.466666666666740e+000 3.549407662263249e+001 5.730468241315137e+000 2.488955727073327e+002 -1.196675484960862e+000 3.966593447238487e+000 3.830221642351850e-002 9.327989816509938e+001 1.195452298078029e+002 7.118391952629785e+002 1.557407017299752e+000 6.621847121257376e+000 1.531964863441543e+000
6.475000000000073e+000 2.776951633666611e+001 4.783919520712367e+000 2.168922109220425e+002 -1.060238323902069e+000 3.181903564140363e+000 1.365225225108180e-003 7.652748139410903e+001 9.866083635407406e+001 6.561419526661557e+002 9.040246403780288e-001 6.164636436808658e+000 1.107016415858717e+000
6.483333333333407e+000 2.138308740838673e+001 3.895518692202359e+000 1.867470697960540e+002 -9.288266621954856e-001 2.573217427833634e+000 -3.145454363494915e-002 6.044926870047321e+001 7.718511351808385e+001 6.215906100006295e+002 1.179391563155006e-001 5.494435067205815e+000 5.500418374957471e-001
6.491666666666741e+000 1.670488404699918e+001 2.872803808850271e+000 1.502960661776828e+002 -7.693528376979814e-001 2.387461572402587e+000 -3.821787088560535e-002 4.791113068709979e+001 6.178132780700533e+001 6.019426361503787e+002 -6.924480827098556e-001 4.660930632850459e+000 6.718770060230658e-003
6.500000000000075e+000 1.178827670321536e+001 3.503051926247327e+000 1.044697723031869e+002 -4.456280936501613e-001 2.408481159046406e+000 -3.581244198865097e-002 3.609158711816379e+001 5.656873650825337e+001 5.836863450883442e+002 -1.589557619807928e+000 3.696931201890826e+000 -4.256128036481840e-001
6.508333333333408e+000 1.445285646048831e+001 3.622239047358143e+000 1.311586038801439e+002 -6.111078123571917e-001 2.841680533465814e+000 -3.347227158353661e-002 2.441465928146588e+001 5.797990704699082e+001 5.673812654609874e+002 -2.528327584288828e+000 2.665054894188051e+000 -7.548973403960978e-001
6.516666666666742e+000 2.419683901642674e+001 1.417838044317485e+000 2.163358056216183e+002 -1.298455447985602e+000 3.298774868329811e+000 2.344746472773363e-002 1.077972614749795e+001 5.640616991767547e+001 5.594525035940285e+002 -3.362865342784560e+000 1.692844489646740e+000 -1.062930926814225e+000
6.525000000000076e+000 3.319852773206425e+001 -2.608509967338222e-001 2.935686840655471e+002 -1.900515575779125e+000 3.518626947792590e+000 9.632014146496926e-002 -8.923150988435779e+000 4.669322807069344e+001 5.623727798392350e+002 -4.009012006196764e+000 8.335675367838419e-001 -1.416114192368647e+000
6.533333333333410e+000 3.868261735831712e+001 -1.895782591485869e+000 3.325782181708930e+002 -2.258838178151660e+000 3.726366952989651e+000 1.630345588815059e-001 -3.394244248217164e+001 3.076394731088881e+001 5.721484864006800e+002 -4.417585485700101e+000 -1.488046183607052e-002 -1.768928205676414e+000
6.541666666666743e+000 4.000061663036893e+001 -3.707112453322253e+000 3.393501633519052e+002 -2.424867300834824e+000 3.808298547913170e+000 2.017857171554699e-001 -5.680688358682561e+001 1.311531367856155e+001 5.802208266469421e+002 -4.503863503413009e+000 -8.806961553627118e-001 -1.994040525105985e+000
6.550000000000077e+000 3.715318347176719e+001 -4.666291961833039e+000 3.049667623823566e+002 -2.273398409168354e+000 3.810029565364657e+000 2.051140727907254e-001 -7.285830675470248e+001 -4.632989543562148e+000 5.910974133851373e+002 -4.387844027114011e+000 -1.697454470617126e+000 -2.077163202547569e+000
