Time(sec),PM,AM,AL,PL,GON,GRF
6.74,33.682109,19.294285,13.723676,19.509963,5.607632,0.139031
6.748333,33.929638,18.749965,12.100609,18.494425,5.614762,0.139672
6.756667,34.651335,18.222635,11.254328,17.924398,5.584922,0.140179
6.765,35.358599,17.834484,11.12697,17.753334,5.554374,0.139956
6.773333,35.100594,17.273064,10.738683,17.129632,5.569009,0.139245
6.781667,34.960919,16.54862,9.998575,16.26557,5.57281,0.138944
6.79,35.465877,15.804162,9.117841,15.472363,5.554926,0.139038
6.798333,36.231046,15.218686,8.375893,14.912186,5.561144,0.138641
6.806667,36.976948,14.718968,7.624938,14.406222,5.580475,0.137979
6.815,37.522801,14.163892,6.697798,13.739913,5.579558,0.1378
6.823333,37.764899,13.671415,6.184096,13.224312,5.563193,0.138362
6.831667,37.781379,13.328841,6.143156,12.965966,5.555149,0.139015
6.84,37.806843,13.092957,5.964615,12.729694,5.583686,0.138491
6.848333,37.87426,12.51596,5.807992,12.265787,5.604947,0.138043
6.856667,37.750837,11.517417,5.993023,11.597381,5.586644,0.138829
6.865,37.018763,11.116811,6.187994,11.227164,5.600302,0.138855
6.873333,36.200583,11.010568,6.258185,10.997026,5.6269,0.13808
6.881667,36.140066,10.264321,6.262979,10.447407,5.604584,0.137752
6.89,36.059071,9.561528,6.383837,9.973941,5.596532,0.138125
6.898333,35.297655,9.484964,6.72403,9.892733,5.650368,0.138836
6.906667,34.721642,9.170686,7.108763,9.699938,5.684837,0.139046
6.915,34.919621,8.554642,7.222733,9.347949,5.680804,0.138972
6.923333,35.988244,8.155363,6.800222,9.120927,5.670856,0.139442
6.931667,37.027203,7.763546,6.361992,8.888307,5.662906,0.140205
6.94,37.446687,7.164879,6.404577,8.57188,5.666117,0.140839
6.948333,37.857462,6.616016,6.79877,8.432219,5.703551,0.141417
6.956667,38.340682,5.919491,7.19643,8.204464,5.734364,0.142133
6.965,38.759427,4.928675,7.417175,7.681959,5.719612,0.142896
6.973333,39.3491,4.318499,7.907421,7.578499,5.716055,0.142826
6.981667,40.255594,4.211578,8.736744,8.043373,5.744787,0.142043
6.99,41.401265,3.904729,9.384375,8.349859,5.762704,0.142019
6.998333,42.64,3.42,9.76,8.44,5.766,0.143
7.006667,43.934866,2.948596,9.910343,8.4554,5.766525,0.144512
7.015,45.725074,2.352743,9.822934,8.391502,5.781122,0.144972
7.023333,47.756503,1.78781,9.680601,8.381673,5.811197,0.144116
7.031667,49.027452,1.72758,9.825641,8.68564,5.840009,0.143356
7.04,49.691215,1.956515,10.10678,9.118345,5.85852,0.143004
7.048333,50.332523,2.004206,10.191648,9.331885,5.860836,0.142944
7.056667,51.516385,1.419775,9.764426,8.994998,5.841734,0.143054
7.065,53.020344,0.524035,9.161415,8.431057,5.822042,0.143013
7.073333,53.935769,0.306063,9.202665,8.495417,5.8397,0.142446
7.081667,54.80027,0.318834,9.134109,8.669616,5.859849,0.14189
7.09,56.177739,0.078935,8.497135,8.539328,5.858837,0.141839
7.098333,57.904522,-0.209959,8.147799,8.57602,5.869922,0.142247
7.106667,59.524213,-0.471548,8.057841,8.718935,5.902444,0.143038
7.115,60.665788,-0.754873,7.461298,8.523392,5.93463,0.143919
7.123333,62.052591,-0.823528,6.748446,8.484294,5.94525,0.14375
7.131667,63.998994,-0.65917,6.247904,8.826017,5.93791,0.142933
7.14,65.893199,-0.619981,5.829962,9.105565,5.947291,0.143964
7.148333,67.29805,-0.712028,5.542737,9.237021,5.963549,0.145019
7.156667,68.094217,-0.77185,5.588318,9.390311,5.971454,0.143813
7.165,68.502845,-0.776474,6.190906,9.728705,6.002147,0.142654
7.173333,69.128645,-0.856848,6.952548,10.128486,6.048554,0.142277
7.181667,70.843886,-1.251058,6.86356,10.189786,6.057903,0.141105
7.19,72.807345,-1.522656,6.428747,10.252401,6.047502,0.139854
7.198333,73.679535,-1.264073,6.603415,10.710922,6.064392,0.139849
7.206667,73.699463,-1.150979,6.973174,10.951345,6.109264,0.140077
7.215,73.863269,-1.344229,7.202402,10.940347,6.161081,0.140028
7.223333,75.465785,-1.414176,7.221811,11.255695,6.187209,0.139961
7.231667,77.737744,-1.316711,7.078258,11.777044,6.183831,0.140041
7.24,79.664346,-1.284266,6.667169,12.062919,6.16869,0.140085
7.248333,81.788911,-1.568862,5.641323,11.906055,6.167606,0.139538
7.256667,84.01409,-1.778998,4.924499,11.953952,6.194446,0.139004
7.265,85.994927,-1.347556,5.604041,12.994592,6.246305,0.139476
7.273333,88.397976,-0.651222,5.955309,14.18315,6.273699,0.140524
7.281667,91.353674,-0.022155,5.224763,14.992942,6.265678,0.141644
7.29,94.121055,0.5705,4.57132,15.764695,6.265109,0.142734
7.298333,96.409835,1.116678,4.383783,16.589362,6.283882,0.14374
7.306667,98.237492,1.569902,4.512426,17.375861,6.312918,0.144622
7.315,99.626152,1.883148,4.799389,18.030361,6.342823,0.145344
7.323333,100.597943,2.009388,5.086814,18.459031,6.364201,0.145867
7.331667,101.223586,1.94059,5.222244,18.609103,6.370423,0.146212
7.34,102.196811,2.168675,5.122559,18.9543,6.390338,0.147123
7.348333,103.988426,3.104698,4.825689,19.909236,6.4468,0.14921
7.356667,105.14877,3.891703,4.591111,20.637749,6.472848,0.151174
7.365,105.537694,4.32441,4.600465,21.037523,6.460277,0.15262
7.373333,106.147839,4.802639,4.913173,21.647145,6.453551,0.15399
7.381667,107.465973,5.454873,5.231158,22.545665,6.487195,0.155154
7.39,109.443131,6.263808,5.243579,23.578325,6.551332,0.155857
7.398333,111.477246,7.232439,5.094816,24.665787,6.555158,0.15634
7.406667,113.354926,8.268616,4.922059,25.754261,6.536024,0.156937
7.415,115.122801,9.264255,4.812077,26.820099,6.582166,0.157977
7.423333,116.783458,10.309505,4.81978,27.950541,6.636333,0.159712
7.431667,118.184174,11.316293,5.059514,29.091983,6.643934,0.161616
7.44,118.990399,11.907446,5.681183,29.95756,6.62335,0.16224
7.448333,119.097552,12.35983,6.120092,30.489454,6.616669,0.161972
7.456667,118.602426,13.16633,5.889943,30.863773,6.649592,0.16194
7.465,117.74111,14.238348,5.964269,31.471719,6.671119,0.162016
7.473333,116.87089,15.126234,6.581131,32.169244,6.668685,0.162005
7.481667,116.393656,15.263961,6.674124,32.200952,6.698329,0.161966
7.49,116.080175,15.775314,6.704926,32.512138,6.738365,0.162009
7.498333,115.597465,17.49113,7.264469,33.86789,6.754674,0.162096
7.506667,115.007851,18.486667,7.522913,34.559237,6.768697,0.161722
7.515,114.390065,18.563329,7.432953,34.443548,6.790516,0.161069
7.523333,113.773733,19.364276,7.769572,35.027744,6.809937,0.16091
7.531667,113.247038,20.470765,8.084897,35.83976,6.822934,0.161025
7.54,112.749126,21.270263,8.067999,36.294446,6.830532,0.161028
7.548333,111.929773,22.312452,8.516939,37.044087,6.83784,0.160973
7.556667,110.968285,23.45538,9.226358,37.945219,6.85179,0.161005
7.565,110.378289,24.072096,9.302054,38.291666,6.875371,0.161151
7.573333,109.78995,24.818759,9.542595,38.798628,6.892457,0.160855
7.581667,108.986238,25.957117,10.326863,39.761886,6.891361,0.160116
7.59,108.398993,26.515811,10.550898,40.12993,6.87867,0.160165
7.598333,107.87,26.94,10.38,40.25,6.873,0.161
7.606667,106.984789,28.093637,10.581679,40.959057,6.889944,0.161803
7.615,105.977328,28.654436,10.73186,41.195464,6.909109,0.161972
7.623333,105.26223,28.536104,10.847543,41.002382,6.925886,0.161851
7.631667,105.197735,29.547025,11.706919,42.073728,6.961684,0.162705
7.64,105.166844,30.907479,12.676818,43.4455,6.998169,0.164325
7.648333,104.5296,31.174749,12.876875,43.576034,7.006408,0.165636
7.656667,104.077226,31.55493,13.102293,43.846751,6.997391,0.166015
7.665,104.115629,32.55766,13.759906,44.859156,6.988978,0.165936
7.673333,104.120707,33.433964,14.484047,45.793325,6.997724,0.166875
7.681667,103.884057,34.143789,15.06959,46.492233,7.019977,0.168168
7.69,103.652069,34.893115,15.471162,47.146194,7.04093,0.168828
7.698333,104.329695,35.709419,15.825368,48.029785,7.04041,0.16927
7.706667,105.384804,36.702878,16.249611,49.154038,7.030028,0.169853
7.715,105.480179,38.002326,16.78715,50.337215,7.041084,0.17064
7.723333,106.102779,39.253606,17.206608,51.556936,7.063799,0.171064
7.731667,108.193724,40.414212,17.32186,52.910289,7.077415,0.170979
7.74,110.116467,42.163679,17.195909,54.545895,7.074149,0.17117
7.748333,111.36,44.4,17,56.35,7.079,0.171
7.756667,112.499199,46.406525,17.024206,58.060104,7.120997,0.16927
7.765,113.926954,47.869188,17.717816,59.72411,7.138094,0.16761
7.773333,115.724527,48.974386,18.67259,61.32078,7.113558,0.16709
7.781667,117.569192,50.487674,18.260606,62.646356,7.13185,0.166751
7.79,119.233251,52.511472,17.624102,64.207053,7.1728,0.165905
7.798333,120.580343,54.618039,18.746236,66.499371,7.173149,0.164557
7.806667,121.478883,56.282511,20.002879,68.425751,7.180803,0.163895
7.815,121.95866,57.390576,20.385185,69.486914,7.206464,0.164031
7.823333,122.208341,58.342252,20.568183,70.307818,7.193108,0.163574
7.831667,121.939748,59.150762,20.811851,70.934412,7.172653,0.162949
7.84,120.939539,59.686715,21.199006,71.25105,7.194875,0.162987
7.848333,119.841144,60.052441,22.078296,71.634618,7.224044,0.162857
7.856667,118.808974,60.338671,23.071426,72.030631,7.232351,0.162173
7.865,117.444689,60.576185,23.218862,71.955989,7.219182,0.161327
7.873333,115.856799,60.724514,23.2395,71.709602,7.220085,0.161016
7.881667,114.313555,60.906225,23.855331,71.749538,7.251146,0.161562
7.89,112.912366,61.599615,24.282727,72.114627,7.260119,0.162312
7.898333,111.43,62.32,24.37,72.34,7.251,0.163
7.906667,109.466313,61.941659,24.74947,71.786623,7.277834,0.163755
7.915,107.303354,61.425291,25.432853,71.216378,7.29707,0.163961
7.923333,105.374119,61.516755,26.069744,71.117654,7.285811,0.163755
7.931667,104.018843,61.397625,25.983518,70.690097,7.315254,0.16513
7.94,103.085419,61.537655,25.797517,70.499577,7.355689,0.166966
7.948333,102.209717,62.896585,26.53191,71.586586,7.331911,0.166912
7.956667,101.568474,63.968391,26.821127,72.335697,7.318723,0.167582
7.965,101.070818,64.035725,26.525123,72.149417,7.356641,0.170081
7.973333,100.145177,64.248524,27.760995,72.60962,7.38871,0.1719
7.981667,99.249961,64.665528,29.327835,73.361698,7.400426,0.173298
7.99,99.10382,64.829607,29.039277,73.32767,7.4052,0.175666
7.998333,99.048784,65.30848,28.854175,73.585581,7.393124,0.177471
8.006667,98.548851,66.161945,29.702211,74.445428,7.380466,0.177969
8.015,97.687178,66.613032,30.299967,74.829997,7.414508,0.178085
8.023333,97.549388,66.785328,30.760633,75.115223,7.455222,0.177917
8.031667,98.593247,67.118115,31.595629,75.932906,7.456173,0.177358
8.04,99.201159,67.797428,32.68944,77.014205,7.43922,0.176744
8.048333,98.934096,68.628425,33.722363,77.987779,7.431247,0.176098
8.056667,98.830673,69.113178,34.315238,78.562472,7.447929,0.17508
8.065,98.898978,69.354445,34.61125,78.875725,7.461483,0.173704
8.073333,98.890146,69.69718,34.890887,79.238618,7.45979,0.172334
8.081667,98.891199,70.47046,35.311852,79.96705,7.493233,0.171743
8.09,99.203264,71.241143,35.932211,80.844854,7.5323,0.171935
8.098333,100.05361,71.312956,36.732288,81.422589,7.509257,0.172249
8.106667,100.45083,71.698915,37.563827,82.136989,7.506153,0.171504
8.115,99.996162,72.922156,38.245452,83.195087,7.556175,0.170105
8.123333,99.647429,74.015869,38.676763,84.082433,7.566706,0.170283
8.131667,100.057107,74.266721,39.134133,84.549047,7.549497,0.17101
8.14,101.346589,73.653285,39.851699,84.701688,7.548878,0.170579
8.148333,102.344066,74.065702,40.389614,85.446684,7.562962,0.169713
8.156667,102.751601,75.968852,40.577477,86.981014,7.575574,0.169102
8.165,103.703308,77.383894,40.806897,88.30967,7.570173,0.168604
8.173333,104.61,77.88,41.18,89.03,7.57,0.168
8.181667,104.515385,77.827425,41.647566,89.165933,7.596873,0.167235
8.19,104.272545,77.6524,42.149404,89.192653,7.599028,0.166897
8.198333,104.44,77.76,42.47,89.44,7.579,0.167
8.206667,104.896144,78.315826,42.495122,89.953269,7.585102,0.167045
8.215,105.372266,78.648266,43.036508,90.526718,7.598637,0.166983
8.223333,105.522017,78.493148,44.112849,90.898629,7.603334,0.166963
8.231667,105.010938,78.763009,43.818015,90.853216,7.622488,0.16728
8.24,104.457449,78.869382,43.018462,90.46922,7.648208,0.167966
8.248333,104.617599,77.870675,43.483665,89.980567,7.659632,0.168781
8.256667,104.708384,77.011526,44.130955,89.656985,7.661058,0.168924
8.265,104.319709,77.110908,44.149617,89.653905,7.659662,0.168229
8.273333,104.023137,77.620275,44.072135,89.918868,7.656968,0.167503
8.281667,103.736952,77.88008,43.864295,89.949956,7.653334,0.167028
8.29,103.042404,77.407527,43.19236,89.176278,7.651523,0.166621
8.298333,101.858685,76.665001,42.078652,87.91489,7.668181,0.165407
8.306667,100.149091,75.899223,40.870733,86.475158,7.694189,0.162958
8.315,97.795691,74.668142,40.143732,84.757464,7.683772,0.159823
8.323333,94.812079,73.13985,39.621256,82.770393,7.667298,0.156636
8.331667,91.406909,71.615215,38.659312,80.50645,7.688633,0.153813
8.34,88.087438,69.613351,37.110848,77.674447,7.692288,0.151143
8.348333,84.922286,66.981246,35.415662,74.363593,7.669276,0.148353
8.356667,81.412126,64.296676,34.523145,71.27051,7.69312,0.145269
8.365,78.251244,62.09714,33.774129,68.663809,7.729677,0.141893
8.373333,75.905567,60.587034,32.565544,66.545464,7.732151,0.138482
8.381667,73.756367,59.488461,31.341233,64.762496,7.702027,0.13559
8.39,71.344718,58.345783,30.399557,63.007538,7.674118,0.133326
8.398333,68.613559,56.731285,29.776084,60.973357,7.696486,0.131366
8.406667,66.520261,55.222089,29.277795,59.214222,7.725282,0.129462
8.415,65.334829,54.35625,28.779569,58.125486,7.722107,0.127686
8.423333,63.455162,53.869087,28.421849,57.202997,7.723245,0.126582
8.431667,61.226106,53.23275,28.015868,56.068662,7.724366,0.125973
8.44,60.345346,51.994887,27.324845,54.693751,7.692631,0.125237
8.448333,59.437633,50.624378,27.213916,53.460079,7.671526,0.12498
8.456667,57.862832,49.487501,27.562407,52.433368,7.680609,0.125083
8.465,56.439559,48.61291,27.086112,51.287518,7.696072,0.12445
8.473333,55.26,47.91,26.08,50.1,7.699,0.123
8.481667,54.05487,47.26097,25.590037,49.158321,7.685087,0.12145
8.49,53.079935,46.696171,25.58586,48.531958,7.689793,0.121005
8.498333,52.346828,46.280871,25.529315,48.046241,7.717113,0.12123
8.506667,51.443676,46.036339,24.713914,47.325109,7.725541,0.119864
8.515,50.208048,45.458122,23.80645,46.250587,7.713126,0.11761
8.523333,48.85223,44.310458,23.688635,45.072559,7.701117,0.116332
8.531667,47.964808,43.703401,23.6251,44.409244,7.697416,0.115744
8.54,47.342582,43.614285,23.409384,44.112429,7.703166,0.115224
8.548333,46.153825,42.95307,23.46076,43.391894,7.714872,0.114163
8.556667,45.218307,42.393882,23.355936,42.739798,7.728954,0.112477
8.565,45.166696,42.43971,22.768092,42.51885,7.737618,0.110516
8.573333,44.745553,41.697227,22.341326,41.709474,7.728785,0.108812
8.581667,43.835151,40.724803,22.119409,40.709942,7.722281,0.10715
8.59,42.959384,40.822503,21.815198,40.461049,7.742708,0.105127
8.598333,42.103887,40.917791,21.46995,40.197877,7.747079,0.103548
8.606667,41.232737,40.188355,21.199246,39.363848,7.717631,0.102482
8.615,40.507192,39.247952,21.061625,38.465574,7.701068,0.100545
8.623333,39.846401,38.521515,20.982827,37.759492,7.711403,0.098223
8.631667,39.014949,38.167482,20.82877,37.249087,7.736931,0.096843
8.64,37.821772,37.897405,20.581584,36.684695,7.753875,0.095454
8.648333,36.573443,37.522084,20.178295,35.97194,7.746397,0.093278
8.656667,36.064617,37.232121,19.520602,35.369299,7.721402,0.091013
8.665,35.500385,37.047848,19.101871,34.930083,7.705894,0.088826
8.673333,34.126768,36.81781,19.289556,34.541945,7.720895,0.086785
8.681667,33.124343,36.112932,19.407922,33.86389,7.748042,0.085355
8.69,32.812661,35.077228,19.258869,32.983819,7.762459,0.084227
8.698333,32.435637,34.341864,19.214947,32.350675,7.747754,0.082521
8.706667,31.930231,33.818292,19.131363,31.826357,7.735166,0.080957
8.715,31.378411,33.250699,18.789827,31.151156,7.75214,0.080335
8.723333,30.356232,32.836256,18.46754,30.486957,7.747902,0.079461
8.731667,29.076235,32.655433,18.184958,29.950667,7.724645,0.077938
8.74,28.30329,32.4668,17.737483,29.458383,7.736957,0.076433
8.748333,27.975718,31.695926,17.486199,28.729669,7.763695,0.074782
8.756667,27.730838,30.25384,17.675294,27.717029,7.772584,0.072837
8.765,26.951236,29.527831,17.876045,27.101918,7.751509,0.071052
8.773333,25.878952,29.678256,17.857395,26.960044,7.727937,0.06991
8.781667,25.266985,29.795571,17.70619,26.844168,7.736548,0.069471
8.79,25.136656,29.522818,17.646198,26.594212,7.745954,0.068794
8.798333,25.21304,28.845989,17.632629,26.118271,7.73723,0.067449
8.806667,24.907403,28.256275,17.066034,25.387415,7.741608,0.066439
8.815,24.270831,27.932313,16.472145,24.762461,7.750109,0.065902
8.823333,23.683072,27.752396,16.582598,24.547794,7.743309,0.065376
8.831667,23.20064,27.519356,16.738181,24.338475,7.7506,0.064716
8.84,22.857713,27.233187,16.556339,23.981475,7.777928,0.064071
8.848333,22.698103,27.115973,16.244275,23.73188,7.795837,0.06382
8.856667,22.637701,27.099937,15.925008,23.573547,7.797592,0.063756
8.865,22.540404,26.99407,15.67157,23.369611,7.786606,0.063427
8.873333,22.276193,26.62036,15.555616,22.993322,7.766932,0.06241
8.881667,21.872615,26.138083,15.617183,22.582126,7.758163,0.061084
8.89,21.494004,25.951411,15.817643,22.447116,7.783919,0.06038
8.898333,21.164129,25.92013,15.887249,22.381013,7.805989,0.059838
8.906667,20.88265,25.836682,15.663398,22.165972,7.796613,0.05913
8.915,20.687702,25.709555,15.348017,21.897227,7.786696,0.058992
8.923333,20.53909,25.511619,15.234653,21.670838,7.792197,0.059038
8.931667,20.364847,25.258069,15.485452,21.55416,7.810119,0.058391
8.94,20.20975,25.405574,15.363673,21.577127,7.8088,0.057861
8.948333,20.167727,25.859166,14.766764,21.646398,7.784032,0.057937
8.956667,20.32336,25.781055,14.632982,21.567124,7.773577,0.058049
8.965,20.531513,25.520436,14.825998,21.505542,7.785437,0.057991
8.973333,20.659536,25.886964,14.734214,21.764226,7.802386,0.057917
8.981667,21.104916,26.472511,14.707205,22.276379,7.79843,0.05815
8.99,22.037774,26.977122,14.862474,22.909863,7.773697,0.058741
8.998333,23.207411,27.55176,14.801376,23.556421,7.76232,0.059362
9.006667,24.526356,28.271504,14.64906,24.304876,7.767226,0.060031
9.015,26.021116,29.136504,14.820891,25.333722,7.770181,0.06098
9.023333,27.601397,30.16982,15.241267,26.607163,7.769054,0.062179
9.031667,29.150165,31.400061,15.723271,28.041029,7.765429,0.063543
9.04,30.643416,32.870227,16.112966,29.596181,7.762183,0.065047
9.048333,33.086539,34.782606,16.621495,31.731831,7.776478,0.067355
9.056667,37.009429,37.257783,17.434531,34.731663,7.80977,0.070861
9.065,40.079671,39.953742,18.103238,37.640102,7.802077,0.074192
9.073333,42.296791,42.919556,18.843071,40.580491,7.763748,0.077534
9.081667,45.210791,46.391144,20.20922,44.299465,7.748509,0.081903
9.09,49.013457,49.975893,21.9037,48.436902,7.765311,0.086328
9.098333,53.175057,53.611762,23.670138,52.723537,7.792356,0.090358
9.106667,56.846064,57.997008,25.764483,57.572412,7.788453,0.095414
9.115,59.758721,62.14113,27.848006,62.073689,7.762098,0.101499
9.123333,62.082376,64.839252,29.458132,65.212398,7.748954,0.108121
9.131667,64.02915,68.026991,31.136052,68.647491,7.757725,0.116681
9.14,65.717482,72.147606,33.061421,72.795866,7.770302,0.126598
9.148333,67.12502,74.41254,34.529168,75.358174,7.743443,0.133856
9.156667,68.466345,75.281999,35.513715,76.699809,7.715792,0.139213
9.165,69.862601,76.262098,36.31992,78.053378,7.730345,0.144716
9.173333,70.756528,77.399569,37.302229,79.477091,7.725228,0.149621
9.181667,71.233948,78.354318,38.305337,80.684782,7.69276,0.153674
9.19,72.217066,78.90252,38.666855,81.449997,7.710891,0.157987
9.198333,73.118129,79.86476,38.926509,82.454877,7.730401,0.162546
9.206667,73.43446,81.611366,39.645748,84.0843,7.702556,0.166676
9.215,74.235535,82.438418,40.351529,85.153059,7.696023,0.169093
9.223333,75.298716,82.442726,40.853722,85.603555,7.714407,0.170721
9.231667,75.439973,83.151348,41.33955,86.350845,7.701446,0.1738
9.24,75.659329,83.657137,41.881908,86.993607,7.678403,0.176774
9.248333,76.58413,83.077629,42.578895,87.075205,7.673939,0.178352
9.256667,77.022541,82.01089,43.611654,86.835082,7.681949,0.179821
9.265,76.978544,81.286064,44.523794,86.682977,7.678409,0.18105
9.273333,77.356617,81.24567,44.744724,86.832178,7.6469,0.181063
9.281667,77.866187,80.426893,45.248052,86.567048,7.638322,0.181107
9.29,78.170502,78.620878,46.415079,85.819102,7.667072,0.181833
9.298333,78.290628,78.145314,47.174554,85.818095,7.6666,0.182144
9.306667,78.299214,78.155019,47.850357,86.108715,7.642195,0.181993
9.315,78.262177,76.777952,49.195073,85.672149,7.631982,0.181931
9.323333,78.193666,75.297323,50.419378,85.104933,7.630513,0.182136
9.331667,78.120877,74.538924,51.052796,84.810109,7.629586,0.182543
9.34,78.097093,74.093877,51.329342,84.601757,7.628462,0.182909
9.348333,78.176734,73.494754,51.516582,84.266073,7.626757,0.182986
9.356667,78.32827,72.529042,51.856854,83.744986,7.629072,0.182862
9.365,78.300378,71.661831,52.504724,83.387455,7.6515,0.183498
9.373333,78.172016,70.831688,53.302142,83.098525,7.669256,0.184746
9.381667,78.250351,69.564079,53.909457,82.454835,7.63372,0.185546
9.39,78.104798,68.559153,54.603456,81.984291,7.605059,0.186302
9.398333,77.568451,68.198295,55.443718,81.954686,7.62734,0.187473
9.406667,77.459666,67.440683,55.679917,81.48319,7.633377,0.188439
9.415,77.74345,66.288737,55.444686,80.618383,7.620003,0.188983
9.423333,77.693018,65.590173,55.553401,80.15027,7.634003,0.189427
9.431667,77.476461,65.014608,55.827602,79.803016,7.63215,0.190332
9.44,77.352669,64.28337,56.004595,79.324028,7.591316,0.191642
9.448333,77.255683,63.792252,56.182595,79.026945,7.567433,0.192171
9.456667,76.829745,63.463817,56.366258,78.774132,7.56587,0.191993
9.465,75.847714,63.038406,56.474335,78.288595,7.557937,0.191968
9.473333,75.220968,63.077284,56.477022,78.175528,7.554185,0.192001
9.481667,75.260607,63.531931,56.280754,78.433672,7.554756,0.19199
9.49,75.131313,63.390141,55.754183,78.083046,7.5383,0.192078
9.498333,74.58,62.94,55.29,77.44,7.53,0.192
9.506667,73.75027,62.841842,55.24119,77.16425,7.555594,0.19144
9.515,73.13831,62.772737,54.874014,76.823825,7.558084,0.190648
9.523333,72.752246,62.6854,53.979222,76.299017,7.529953,0.190039
9.531667,72.053535,63.008836,53.188292,76.047562,7.530564,0.189942
9.54,71.225205,63.406306,52.620026,75.914697,7.532791,0.189994
9.548333,70.543627,63.498638,52.142074,75.630085,7.502345,0.189846
9.556667,69.888082,63.44986,51.511797,75.184408,7.461583,0.189721
9.565,69.084077,63.497545,50.471663,74.603704,7.440532,0.189918
9.573333,68.057384,63.822389,48.88328,73.944522,7.458834,0.190601
9.581667,67.38038,64.235357,47.377672,73.458559,7.468958,0.191041
9.59,67.323126,64.450849,46.329557,73.15682,7.438001,0.190928
9.598333,67.176542,64.290931,45.122577,72.504089,7.406236,0.191291
9.606667,66.851805,63.982754,43.598194,71.577266,7.38721,0.192018
9.615,66.844389,63.854998,42.158683,70.883055,7.368539,0.192084
9.623333,67.050258,63.182926,41.110321,70.005045,7.371674,0.191967
9.631667,67.249372,62.13424,40.502579,69.038521,7.393839,0.191994
9.64,67.289717,61.904297,40.127966,68.726414,7.400246,0.19198
9.648333,67.48,61.82,39.62,68.5,7.378,0.192
9.656667,68.160219,60.681893,38.750935,67.473598,7.33351,0.192385
9.665,68.67672,59.901646,38.189996,66.790098,7.291838,0.193739
9.673333,68.773017,59.676081,38.104547,66.607242,7.276214,0.19508
9.681667,68.921599,58.220536,37.859255,65.49525,7.297678,0.193822
9.69,69.208448,56.51721,37.460467,64.174158,7.308125,0.191746
9.698333,69.417887,56.12483,37.246034,63.845324,7.268978,0.191747
9.706667,69.355174,55.565545,37.222438,63.416203,7.247553,0.192425
9.715,69.283597,54.425322,37.187642,62.566094,7.25402,0.192937
9.723333,69.676051,53.239344,36.853836,61.660567,7.251502,0.193199
9.731667,70.306057,51.998402,36.112986,60.59763,7.222114,0.192898
9.74,70.796504,50.64296,35.103893,59.310144,7.171522,0.192136
9.748333,71.10603,49.513331,34.357201,58.255798,7.141543,0.192148
9.756667,71.344442,48.42751,33.820409,57.304614,7.13857,0.192196
9.765,71.717091,46.873641,33.028735,55.937946,7.136976,0.190386
9.773333,72.553276,45.239554,32.153792,54.584744,7.109952,0.188527
9.781667,73.6305,43.981595,31.578526,53.684182,7.065762,0.188097
9.79,73.912572,43.03374,31.522569,53.040015,7.059552,0.187716
9.798333,73.52,41.78,31.34,51.97,7.072,0.187
9.806667,73.318431,39.595401,30.21564,49.887752,7.04196,0.186424
9.815,73.000686,37.542479,29.540522,48.060653,7.006654,0.185753
9.823333,72.237489,36.367345,29.793317,47.146996,6.991935,0.185069
9.831667,71.163081,35.615722,29.305656,46.162356,6.969905,0.185082
9.84,70.059966,34.689402,28.071715,44.736044,6.950293,0.185026
9.848333,69.145749,33.100759,26.958485,42.922425,6.949448,0.183792
9.856667,68.111271,30.960557,26.500735,40.955699,6.91982,0.182215
9.865,66.677727,28.929686,26.382794,39.121049,6.860026,0.181154
9.873333,64.797864,27.839715,25.68191,37.625318,6.824376,0.1809
9.881667,63.002759,26.648688,24.59345,35.912017,6.810932,0.181007
9.89,61.780306,24.416275,23.615177,33.616685,6.791908,0.180983
9.898333,60.769478,22.836894,22.496509,31.787882,6.758845,0.181125
9.906667,59.997732,21.660961,21.73905,30.458064,6.72818,0.180977
9.915,59.55731,19.892404,21.794715,29.10928,6.716047,0.179948
9.923333,58.731104,18.6002,21.205632,27.748831,6.693833,0.178749
9.931667,57.194377,18.211481,19.536816,26.433624,6.655452,0.178081
9.94,55.70419,17.13494,18.988447,25.096759,6.652332,0.178003
9.948333,54.454937,15.588626,19.23219,23.801793,6.661291,0.177969
9.956667,53.160201,14.547738,18.793742,22.576555,6.634656,0.17744
9.965,51.406195,13.520664,17.971955,21.100062,6.598743,0.176825
9.973333,49.278166,12.223098,17.293153,19.405783,6.572958,0.176131
9.981667,47.583349,11.029966,17.05668,18.067939,6.545225,0.174657
9.99,46.539934,9.861185,17.036773,16.984061,6.50396,0.172866
9.998333,45.774253,8.641269,16.875781,15.867764,6.449527,0.171302
10.006667,43.812023,7.890824,16.379603,14.682425,6.415699,0.169388
10.015,40.582724,7.710833,15.664835,13.532954,6.403428,0.167249
10.023333,38.459391,7.370777,15.247575,12.639313,6.359032,0.166302
10.031667,37.11918,6.892144,15.046225,11.909835,6.325106,0.16582
10.04,35.608237,6.505329,14.812471,11.19413,6.334326,0.164764
10.048333,33.992495,6.210246,14.471799,10.479574,6.328835,0.163215
10.056667,32.463123,6.134757,14.140626,9.946745,6.284758,0.161974
10.065,31.145604,6.401915,14.01461,9.787715,6.227429,0.161912
10.073333,29.864142,6.558196,13.93153,9.57614,6.195823,0.161934
10.081667,28.685088,6.462843,13.776713,9.18168,6.196208,0.161311
10.09,28.266289,6.827331,13.690647,9.31417,6.166815,0.160909
10.098333,28.510369,7.468648,13.76821,9.859105,6.113294,0.161022
