time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed, sartorius
2.875837,-0.000157,0.005234,-0.010054,0.002138,0.053646,-0.010151,-0.007651,-0.082304,-0.124234,0.006526,-0.013200,0.039772,-0.003683,-0.005515,0.002935,
2.876670,0.001161,0.006263,0.006134,0.001566,0.008647,0.008449,0.008611,-0.100371,0.209443,0.007840,-0.001087,0.039608,-0.002305,0.009884,-0.002156,
2.877503,-0.002684,0.009870,0.015618,-0.010021,0.009837,-0.013622,-0.003928,-0.094745,0.614288,0.002277,0.005854,0.042165,-0.015057,-0.007504,0.001472,
2.878337,0.002799,0.002597,0.006346,-0.005456,0.043945,-0.004478,-0.000255,-0.107460,0.561736,0.030038,-0.005084,0.044284,-0.003297,0.009614,-0.001900,
2.879170,-0.003445,0.008217,0.003187,-0.009761,0.051159,0.009959,0.000249,-0.093435,0.518617,0.083560,-0.011664,0.031971,-0.014894,-0.009109,0.000699,
2.880003,0.002536,0.000453,-0.010031,0.001630,0.045367,0.002090,0.000634,-0.060394,0.398088,0.122925,-0.005830,0.078204,-0.006166,0.006670,-0.000958,
2.880837,-0.003367,-0.003637,0.004075,0.002008,0.037553,0.009777,0.070171,-0.031782,0.037985,0.083952,-0.001493,0.066138,0.002182,-0.004851,-0.001836,
2.881670,0.001579,-0.014915,0.004305,0.000367,0.041907,-0.005414,0.107996,-0.014255,-0.009680,0.086480,0.014909,0.020072,-0.002317,0.005155,0.001116,
2.882503,-0.001854,-0.006861,-0.002321,0.007224,0.016313,-0.012486,0.102967,-0.006837,0.130280,0.086467,0.004149,-0.007013,0.011206,-0.006498,-0.002939,
2.883337,0.000370,-0.008339,-0.004056,0.000288,-0.003679,-0.005009,0.023039,0.029605,0.380567,0.025231,0.002844,-0.033088,-0.003594,-0.003802,0.001867,
2.884170,-0.000448,-0.013116,0.011613,0.000902,-0.043857,0.005591,-0.086777,0.056248,0.251494,-0.067257,-0.010819,-0.051868,0.008409,0.004695,-0.003236,
2.885003,-0.002329,-0.015869,0.000283,0.000810,-0.089418,-0.001570,-0.086402,0.052747,-0.170400,-0.107608,-0.016690,-0.088497,0.008038,-0.005271,0.002044,
2.885837,0.000832,-0.011730,-0.015007,0.005637,-0.101906,-0.024946,-0.152988,0.022123,-0.397675,-0.114351,-0.019020,-0.115326,0.007837,0.008105,-0.003047,
2.886670,-0.002719,-0.014443,-0.009690,-0.004475,-0.097491,0.002922,-0.189485,0.004043,-0.497043,-0.079454,-0.051965,-0.144688,0.017754,-0.005838,0.001327,
2.887503,0.002734,-0.020655,-0.008179,0.000053,-0.067923,-0.008433,-0.050618,-0.035194,-0.543407,-0.024472,-0.057967,-0.120858,0.018126,0.013474,-0.002080,
2.888337,-0.003715,-0.003971,0.009363,-0.004452,-0.090095,-0.001624,0.029399,-0.041374,-0.617282,-0.007261,-0.025241,-0.079517,0.015226,-0.005524,-0.000603,
2.889170,0.001735,-0.006807,0.008145,-0.004585,-0.052758,0.031296,0.048443,-0.046619,-0.638624,-0.047054,0.004139,-0.025373,0.006928,0.009187,-0.000347,
2.890003,-0.003195,-0.003823,0.004344,-0.010591,-0.002898,-0.010373,0.031856,-0.063942,-0.264920,-0.070904,0.014347,-0.007387,0.018871,-0.030134,-0.000703,
2.890837,0.000568,0.002243,0.000707,-0.013491,0.033104,0.000179,0.031531,-0.055519,0.157422,-0.052544,0.021296,0.018549,0.011075,0.004229,0.001380,
2.891670,-0.001014,0.017207,-0.003527,-0.009795,0.047170,0.023892,0.043053,0.020932,0.192112,-0.072650,0.014046,0.057934,0.011911,0.002106,-0.001882,
2.892503,0.000297,0.007059,-0.017055,-0.017377,0.034883,0.008582,0.024319,0.058493,0.189745,-0.074558,0.020409,0.098096,0.013127,-0.002781,0.003244,
2.893337,0.001142,-0.005139,-0.006916,-0.004518,0.040345,-0.014625,0.013785,0.024583,0.270478,-0.056523,0.023643,0.118420,0.002800,0.006353,-0.002773,
2.894170,-0.000462,-0.014483,-0.005915,0.000689,0.054400,0.001873,-0.001362,0.021081,0.171424,-0.028689,0.031110,0.119489,0.011272,-0.005283,0.003258,
2.895003,0.003115,-0.004012,-0.002759,0.009517,0.064833,0.025109,0.015038,-0.031385,0.103126,0.000637,0.027889,0.072575,0.003268,0.009614,-0.001399,
2.895837,-0.001862,0.007682,0.019185,0.008370,0.091772,0.006854,0.014912,-0.090703,0.181451,0.026965,0.019960,0.020046,-0.007814,-0.008463,0.002789,
2.896670,0.003986,0.004447,0.010327,0.011882,0.094454,-0.011099,0.012438,-0.117183,0.265231,0.070987,0.018941,0.031264,-0.006597,0.009761,-0.000203,
2.897503,-0.001770,0.010720,-0.003394,0.009664,0.097420,-0.004045,0.011414,-0.103773,0.212453,0.061994,0.020575,0.016584,-0.019358,-0.008191,0.001223,
2.898337,0.003299,0.006227,-0.012974,0.007501,0.088277,-0.004201,0.041418,-0.118178,0.109281,0.063397,0.028688,0.025972,-0.016529,0.007415,0.000962,
2.899170,-0.002171,0.006704,0.007221,0.007518,0.048373,0.005960,0.086401,-0.104039,0.082226,0.071461,0.020852,0.095651,-0.020572,-0.004300,-0.000985,
2.900003,0.002880,-0.004772,0.030181,0.010468,0.015510,0.028705,0.088655,-0.016284,0.199720,0.105640,0.006068,0.117645,-0.010767,0.002440,0.001790,
2.900837,-0.000624,-0.001639,0.005703,0.004135,-0.022712,-0.006943,0.075000,0.081817,0.351884,0.144329,-0.013383,0.089112,-0.012471,0.003531,-0.002769,
2.901670,-0.000168,-0.004943,-0.011894,-0.002334,-0.035510,-0.005794,0.037925,0.143163,0.525801,0.161033,-0.009590,0.047188,-0.013657,-0.007435,0.003040,
2.902503,-0.000180,0.003934,-0.005066,0.004026,-0.079222,0.007257,-0.008110,0.136360,0.698405,0.140687,-0.013546,0.007042,0.003047,0.005861,-0.003216,
2.903337,-0.002336,0.019960,-0.002198,-0.006699,-0.078808,-0.006724,-0.058714,0.131162,0.441141,0.049298,-0.011234,-0.041019,-0.012729,-0.008001,0.001964,
2.904170,0.002060,0.026498,0.002200,0.001042,-0.066791,-0.025940,-0.097591,0.108045,0.030510,-0.029799,-0.014578,-0.105913,0.005526,0.008201,-0.002326,
2.905003,-0.002403,0.021406,-0.007440,-0.009679,-0.104070,0.015810,-0.180158,0.083314,-0.170507,-0.084839,-0.016432,-0.139473,0.002566,-0.010227,0.002072,
2.905837,0.002586,0.009098,-0.010524,-0.006513,-0.113289,0.025581,-0.183908,0.043806,-0.183014,-0.116883,-0.011938,-0.148749,-0.002542,0.010417,-0.000863,
2.906670,-0.003265,0.010310,0.003319,-0.011431,-0.111837,-0.014802,-0.108399,0.012643,-0.162703,-0.128372,-0.015010,-0.162747,-0.001103,-0.005549,-0.000603,
2.907503,0.002777,0.000918,0.002347,-0.010543,-0.056521,-0.021735,0.023470,-0.018510,-0.269982,-0.142958,-0.015602,-0.140867,-0.008527,0.008862,0.000870,
2.908337,-0.003241,0.008367,0.007306,-0.010252,-0.041922,-0.027429,0.035764,-0.029790,-0.733136,-0.135164,-0.014655,-0.109167,-0.001462,-0.004177,-0.002548,
2.909170,0.000043,0.002574,-0.001034,-0.008719,-0.018114,0.000002,0.090078,-0.021654,-1.288470,-0.076616,-0.005020,-0.095212,-0.007670,0.001567,0.000894,
2.910003,-0.001256,-0.001376,0.003721,0.000167,0.034929,-0.005369,0.140187,0.014570,-0.874805,-0.034616,-0.007626,-0.106858,-0.002878,0.001530,-0.003300,
2.910837,-0.000271,-0.007779,-0.002237,0.000243,0.056516,0.005133,0.089063,0.038852,-0.194070,-0.025652,0.002381,-0.069853,0.001333,-0.006882,0.001960,
2.911670,0.002237,-0.007505,0.002602,0.009070,0.027159,-0.020524,0.022327,0.032198,0.022728,0.001074,0.008046,0.014998,-0.003108,0.004561,-0.001786,
2.912503,-0.001210,-0.003018,0.006793,0.004075,-0.030366,0.003114,-0.046872,0.036475,0.045930,0.012894,0.012558,0.072441,0.005942,-0.009459,0.003162,
2.913337,0.002515,-0.009138,0.001939,0.011367,0.000406,0.007388,-0.012455,0.031885,0.052703,0.040919,0.011023,0.112068,0.001344,0.011176,-0.001353,
2.914170,-0.002917,-0.014748,0.001010,0.009749,-0.005004,0.005736,0.047181,0.033715,0.095303,0.054918,0.007245,0.115097,0.009209,-0.008758,0.001913,
2.915003,0.003553,-0.035579,-0.013697,0.012207,0.015840,0.008241,0.020836,0.007187,0.169277,0.058832,0.012662,0.110503,0.010179,0.006879,-0.000313,
2.915837,-0.002487,-0.028462,0.001460,0.012348,0.060515,-0.006293,-0.042163,-0.012750,0.211774,0.047139,-0.001112,0.087131,0.018466,-0.009205,-0.000097,
2.916670,0.002310,-0.022858,-0.013945,0.006676,0.098511,0.000449,-0.095696,-0.032654,0.252297,0.055970,-0.008748,0.071048,0.009980,0.003872,0.000732,
2.917503,-0.001892,-0.005803,-0.005283,0.000245,0.096560,-0.006610,-0.107673,-0.047030,0.366920,0.028521,-0.017264,0.042843,-0.000003,-0.002110,-0.001944,
2.918337,0.001236,-0.007667,-0.002764,-0.002507,0.105458,-0.008991,-0.039599,-0.061978,0.329616,0.025632,-0.007585,0.055569,0.009898,0.002146,0.001794,
2.919170,-0.000514,0.007410,-0.004248,-0.005530,0.111597,-0.006675,0.016558,-0.076722,0.246100,0.037181,-0.010067,0.075140,0.000482,0.005497,-0.002550,
2.920003,-0.000883,0.012727,0.010866,-0.012930,0.086101,0.012563,0.064351,-0.067442,0.138783,0.061438,-0.005326,0.026406,0.000755,-0.003196,0.002270,
2.920837,0.000891,0.004017,0.002760,-0.004703,0.048909,0.003574,0.098481,-0.056075,0.036190,0.043414,-0.003118,-0.015957,-0.000409,0.007954,-0.002820,
2.921670,-0.001751,0.008600,-0.003843,-0.015470,0.034907,-0.002194,0.066953,-0.038613,-0.174912,0.022264,-0.000380,-0.034358,-0.013073,-0.007898,0.002780,
2.922503,0.002331,0.009398,0.002203,-0.010735,-0.006320,-0.005029,0.001387,-0.033152,-0.556177,-0.007410,0.003968,-0.041741,0.009616,0.011194,-0.003053,
2.923337,-0.003191,0.007794,0.013425,-0.012456,-0.029673,0.004541,-0.065535,-0.013675,-0.623612,-0.016217,-0.001047,-0.043288,-0.001001,-0.009081,0.001500,
2.924170,0.003504,-0.003829,-0.008469,-0.012688,-0.040713,0.011726,-0.059019,-0.008929,0.288810,0.007993,0.007170,-0.026799,0.003451,0.011229,0.000876,
2.925003,-0.002759,-0.001501,-0.005488,-0.009282,-0.055521,0.001885,0.045976,-0.003698,1.148203,0.008712,0.005134,-0.015491,-0.013341,-0.012870,-0.000499,
2.925837,0.002584,-0.000772,-0.001737,-0.004825,-0.050662,0.007221,0.062540,0.004889,1.177855,-0.008916,0.012694,-0.004217,-0.002551,0.003459,0.001800,
2.926670,-0.001673,0.004320,0.018204,0.001453,-0.064941,-0.001104,-0.070665,0.015145,0.571831,-0.062174,0.010788,0.007580,-0.009345,-0.002806,-0.001688,
2.927503,0.000335,0.004787,0.002459,0.007268,-0.067578,0.003768,-0.091189,0.013799,-0.059855,-0.095088,0.008737,0.018920,-0.001531,0.001292,0.002770,
2.928337,0.000219,0.010406,-0.002883,0.011249,-0.094458,-0.004413,-0.078547,0.004379,-0.484085,-0.095319,0.000751,0.001649,-0.001543,0.005985,-0.003289,
2.929170,-0.000802,0.008829,-0.014145,0.012631,-0.112335,0.037215,-0.051985,0.014687,-1.086934,-0.064098,0.002099,0.000539,-0.001148,-0.004140,0.003022,
2.930003,0.002000,0.008457,-0.012400,0.013549,-0.102136,0.020306,0.010895,0.011196,-1.252117,-0.034225,-0.000639,0.015040,0.001631,0.010741,-0.001949,
2.930837,-0.002206,0.006858,0.012121,0.002396,-0.044011,0.015040,0.140267,0.013030,-0.693252,-0.048416,-0.000133,0.004916,-0.011374,-0.005068,0.002092,
2.931670,0.002294,0.011822,0.008915,0.012886,-0.019417,0.007979,0.126425,0.004381,-0.133902,-0.031420,0.000876,0.005922,0.008656,-0.012656,-0.001794,
2.932503,-0.002507,0.014810,0.008350,0.012808,-0.002528,-0.006538,-0.014972,0.013390,0.172332,0.005199,-0.004323,0.008790,-0.008480,-0.009736,0.001346,
2.933337,0.003685,0.002247,-0.015055,0.016337,0.006250,0.004892,-0.088831,0.010982,0.386898,0.025621,0.002431,0.014937,0.018077,0.008423,-0.000545,
2.934170,-0.002325,0.001146,0.000502,0.017046,0.014150,-0.008708,-0.085459,0.011726,0.390024,0.023639,0.003285,-0.002755,0.009426,-0.008227,-0.000600,
2.935003,0.002198,-0.006496,0.003597,0.013691,0.025967,-0.013174,0.122018,0.006999,0.142504,0.014868,0.005870,-0.000754,0.009348,0.010811,0.001636,
2.935837,-0.001211,0.001145,0.010099,0.007164,0.018888,-0.011113,0.390847,0.000081,-0.000292,0.016757,-0.005685,-0.008308,0.008062,0.005114,-0.002231,
2.936670,0.000265,-0.013311,0.002461,0.001105,0.033423,-0.006502,0.336421,0.013931,0.087200,0.017614,0.003866,-0.005371,0.000215,-0.001817,0.002294,
2.937503,0.001130,-0.014615,0.003569,0.006167,0.030432,-0.013848,0.077677,0.004216,0.102206,0.013070,0.003697,-0.007139,0.012648,0.003599,-0.001576,
2.938337,-0.001212,-0.009477,-0.005044,-0.001325,0.040202,-0.019731,-0.064880,0.007931,0.031844,0.004248,-0.004363,-0.013999,-0.015077,-0.012661,0.003248,
2.939170,0.002395,-0.005827,-0.004458,-0.005526,0.036404,-0.014542,-0.150070,0.003011,-0.149462,0.029957,-0.012232,-0.020374,-0.001644,0.008151,-0.002767,
2.940003,-0.002701,-0.004729,-0.000935,-0.016837,0.035733,-0.009575,-0.191077,0.003398,-0.352577,0.071323,-0.016709,-0.028308,-0.010694,-0.008423,0.002045,
2.940837,0.003032,-0.008163,-0.004548,-0.012542,0.048773,-0.007575,-0.182460,-0.011304,-0.356869,0.124573,-0.010932,-0.029912,-0.003939,0.012844,-0.000627,
2.941670,-0.003603,0.001885,0.002091,-0.018905,0.040323,0.002294,-0.172470,-0.010382,-0.140725,0.059584,-0.007265,-0.030107,-0.000768,-0.020055,-0.000105,
2.942503,0.002419,-0.002352,-0.004977,-0.016259,0.042462,-0.016429,-0.179587,-0.011345,0.314227,0.014631,-0.003271,-0.026777,-0.005155,0.007783,-0.000813,
2.943337,-0.002860,0.001717,0.004302,-0.017736,0.025461,-0.010026,-0.163830,0.013455,0.979472,-0.004617,-0.005059,-0.031987,-0.005663,-0.003129,-0.001837,
2.944170,0.001465,-0.008482,-0.008073,-0.015411,0.019701,-0.000915,-0.065213,0.029555,0.981269,-0.029121,0.009646,-0.033682,0.000908,0.004740,0.001706,
2.945003,-0.001700,-0.006543,-0.003960,-0.010050,0.017556,0.001455,-0.015224,0.014389,0.339091,-0.059329,0.003453,-0.024065,0.000058,0.001636,-0.003156,
2.945837,-0.000297,-0.010158,-0.003812,-0.008672,-0.002037,0.007169,0.000077,0.024727,0.101129,-0.064258,0.013284,0.000702,-0.000584,-0.001911,0.002498,
2.946670,0.000941,-0.003601,-0.001990,-0.001355,-0.005981,0.005408,0.006551,0.028988,0.041895,-0.049711,0.019299,0.030734,-0.004372,0.006156,-0.003303,
2.947503,-0.001952,0.003370,0.009741,-0.004723,-0.007269,0.004884,0.004436,0.032357,-0.128356,-0.029577,0.018744,0.029604,-0.000014,-0.006663,0.002633,
2.948337,0.002009,0.013205,0.021762,0.001683,-0.000133,0.007748,0.030295,0.036200,-0.217960,-0.007985,0.005053,0.037796,-0.004747,0.010444,-0.002276,
2.949170,-0.002129,0.019504,0.016365,-0.001806,-0.009327,0.012182,0.051881,0.043557,-0.260621,0.016424,-0.004688,0.035833,0.004173,-0.008747,0.001196,
2.950003,0.002726,0.007623,-0.005385,0.007409,-0.010324,0.001568,0.065788,0.013826,-0.265619,0.039821,-0.001788,0.020569,0.009510,0.011142,-0.001139,
2.950837,-0.003264,0.008239,-0.002449,0.005545,-0.015527,0.015284,0.076394,-0.006013,-0.278829,-0.000681,-0.006545,0.001373,0.000136,-0.005422,0.000026,
2.951670,0.002639,-0.001990,-0.012674,0.008643,-0.013534,0.010919,0.078917,-0.034287,-0.253783,-0.001952,-0.009046,0.001962,0.004747,0.009463,0.000268,
2.952503,-0.001843,-0.001089,-0.008445,0.004368,-0.018276,0.001451,0.063532,-0.067961,-0.234759,-0.006893,-0.005632,0.004544,-0.014789,-0.001885,-0.001022,
2.953337,0.000840,-0.008590,-0.004568,0.002964,-0.012398,0.010994,0.059622,-0.090878,-0.208928,-0.003321,0.000489,0.005218,0.001810,0.005240,0.002412,
2.954170,-0.000909,-0.002826,-0.005624,0.002623,-0.028746,-0.002411,0.054140,-0.095268,-0.171192,-0.003011,-0.006096,0.007557,-0.009069,-0.002888,-0.001329,
2.955003,0.000542,-0.005314,-0.002613,0.003519,-0.037755,0.003349,0.029906,-0.069854,-0.153022,-0.010872,-0.005094,0.003992,-0.000418,-0.001856,0.002862,
2.955837,0.000311,-0.002939,-0.001182,0.007657,-0.040983,0.001874,0.026182,-0.057066,-0.098865,0.008775,-0.004899,0.001296,-0.002739,0.008025,-0.002409,
2.956670,-0.001754,-0.001504,0.004006,-0.000966,-0.033725,0.002011,0.016911,-0.015563,-0.062371,0.017450,-0.000322,-0.001543,-0.018003,-0.021617,0.001629,
2.957503,0.001979,0.003558,0.009749,0.003607,-0.029891,-0.009829,0.003332,-0.018441,-0.038855,0.028556,0.001162,0.001631,-0.001642,0.011296,-0.001656,
2.958337,-0.002071,0.009183,0.000328,0.002775,-0.019273,0.003273,-0.006156,0.001428,-0.004976,0.002089,-0.000597,0.001865,-0.008271,-0.007682,0.001775,
2.959170,0.003190,-0.003256,-0.012200,0.007232,-0.008754,0.004990,-0.008663,0.022217,0.011834,-0.009335,0.002187,0.005764,0.005150,0.011322,-0.000588,
2.960003,-0.002228,0.004524,0.004514,0.001882,-0.003222,-0.014455,-0.009552,0.038117,0.033606,-0.026033,0.007228,-0.002347,-0.002723,-0.004937,0.000106,
2.960837,0.002583,0.003362,-0.003239,0.004738,0.018526,0.010843,-0.019840,0.051402,0.048370,-0.015068,0.008581,0.005645,0.009925,0.006558,0.000805,
2.961670,-0.001757,0.003309,-0.009516,0.004206,0.022766,0.008393,-0.017295,0.056868,0.068122,-0.019184,-0.005040,0.003831,0.004189,-0.002871,-0.001388,
2.962503,0.000622,-0.001910,0.012236,-0.000170,0.046425,0.004424,-0.016921,0.055867,0.063972,-0.004067,0.002230,0.003685,0.012264,0.003549,0.002377,
2.963337,-0.000501,0.002790,0.023110,0.003206,0.040828,-0.002753,0.002126,0.047458,0.089274,-0.004524,-0.008511,0.001110,0.016908,0.005066,-0.002396,
2.964170,0.000062,-0.002298,-0.037163,-0.001386,0.031307,0.001953,0.017353,0.037712,0.106732,0.020023,-0.006586,0.012148,0.010182,-0.037840,0.002758,
2.965003,0.001548,-0.005296,-0.015990,0.006950,0.010542,-0.003289,0.044865,0.027511,0.117337,0.019819,-0.003431,0.016980,0.015424,0.006515,-0.003067,
2.965837,-0.001078,0.000794,0.030174,0.006083,-0.017346,-0.008268,-0.012760,0.035734,0.109848,0.013779,0.001114,-0.008948,0.013399,-0.008656,0.001645,
2.966670,0.002255,0.006944,0.009934,0.006682,-0.013598,-0.024896,-0.075634,0.046164,0.114654,0.024177,-0.003318,-0.023512,0.011268,0.011099,-0.001722,
2.967503,-0.001423,0.015268,0.002944,0.004312,-0.004763,-0.015491,-0.043731,0.048988,0.125644,0.017444,-0.002682,-0.023957,0.017714,-0.005779,0.001785,
2.968337,0.002842,0.006518,-0.013528,0.003385,0.006410,0.002087,-0.002258,0.026155,0.116838,0.031273,0.008219,-0.010890,0.028604,0.012581,0.001027,
2.969170,-0.002500,0.007071,0.003248,-0.000537,0.017325,-0.007414,0.006608,0.006456,0.126459,0.033018,0.001467,-0.008113,0.004097,-0.004313,0.000886,
2.970003,0.001931,0.009432,0.022605,-0.002738,0.015926,-0.002342,0.002646,-0.011679,0.144631,0.026355,0.004841,-0.009064,0.015130,0.008241,0.001055,
2.970837,-0.001872,0.010226,0.020439,-0.003230,0.009071,0.001740,-0.010531,-0.033021,0.115206,-0.005029,-0.004238,-0.010391,-0.013995,-0.002245,-0.001363,
2.971670,0.001045,0.002726,-0.002025,-0.005841,0.008811,0.007730,-0.014197,-0.043721,0.074324,-0.040663,0.007042,-0.020491,-0.021036,0.001922,0.001411,
2.972503,-0.000611,0.015150,-0.011825,-0.006920,-0.006226,0.003424,-0.008541,-0.042127,0.028491,-0.041307,0.000690,-0.028692,-0.020347,0.005031,-0.003899,
2.973337,-0.000737,0.007208,-0.005445,-0.012580,-0.016821,0.010189,-0.017544,-0.030395,-0.073643,-0.015780,-0.001318,-0.017000,-0.027503,-0.016568,0.002087,
2.974170,0.001429,-0.010117,0.002471,-0.010013,-0.021152,0.000106,-0.017271,-0.047444,-0.122315,-0.034848,0.000866,0.007554,-0.025572,0.008236,-0.003065,
2.975003,-0.002202,-0.026143,-0.009587,-0.015704,-0.002289,-0.008203,-0.018872,-0.053753,-0.197446,-0.106559,0.003428,0.008025,-0.033633,-0.008293,0.001855,
2.975837,0.002256,-0.034152,-0.015824,-0.011350,0.001918,-0.009236,-0.018838,-0.070673,-0.216004,-0.107429,-0.000043,0.021929,-0.018725,0.009988,-0.001768,
2.976670,-0.002442,-0.030928,-0.046753,-0.014042,0.011297,-0.002529,-0.016709,-0.061099,-0.136315,-0.050230,-0.006039,0.025133,-0.033490,-0.007872,0.001017,
2.977503,0.002779,-0.036903,-0.003642,-0.006387,0.028287,0.003992,-0.003929,-0.051091,-0.126974,-0.015790,-0.000985,0.029513,-0.019023,0.010760,0.000444,
2.978337,-0.003597,-0.034209,0.045310,-0.007611,0.023587,-0.000648,-0.001690,-0.037705,-0.059026,-0.019935,-0.000144,0.019167,-0.009495,-0.003849,-0.000588,
2.979170,0.002690,-0.046013,0.023969,-0.003981,0.039006,0.010413,0.005593,-0.026533,0.033216,-0.011508,0.005938,0.023815,-0.010083,0.007048,0.001735,
2.980003,-0.001707,-0.019345,0.002687,-0.000834,0.019157,-0.006303,0.010318,-0.004698,0.116060,0.002205,-0.001668,0.017327,0.003030,-0.001870,-0.002353,
2.980837,0.000455,0.004319,-0.003271,-0.002440,0.008147,0.011927,0.018768,0.010165,0.157654,0.061211,0.004037,0.010650,0.004984,-0.000086,0.002254,
2.981670,0.000174,0.019668,-0.002745,0.007683,-0.004238,0.006515,0.022127,0.012480,0.147217,0.076424,0.003054,0.011673,0.017766,0.005226,-0.001991,
2.982503,-0.000722,0.025815,-0.006257,0.009397,-0.024084,0.009361,0.019204,0.026274,-0.000791,0.119420,0.004987,0.009215,0.015296,-0.004248,0.002610,
2.983337,0.001280,0.028130,-0.040502,0.016896,-0.041606,-0.009743,0.023766,0.037423,-0.172001,0.123982,-0.000401,0.001246,0.027036,0.009788,-0.003015,
2.984170,-0.003435,0.024046,-0.027805,0.012327,-0.059827,0.007041,0.033404,0.056827,-0.256455,0.109483,-0.001064,-0.004040,0.032396,-0.007144,0.000970,
2.985003,0.001003,0.014962,-0.003103,0.014766,-0.048807,0.001274,0.028311,0.049147,-0.146775,0.092845,0.003594,-0.003790,0.031690,0.011937,-0.003135,
2.985837,-0.004634,0.027756,0.054361,0.010327,-0.047422,-0.000185,0.008823,0.051362,-0.044250,0.066871,0.000134,-0.015440,0.034231,-0.006214,-0.000834,
2.986670,0.002546,0.027657,0.028625,0.011824,-0.027400,0.004194,0.012046,0.044137,-0.007491,0.008639,0.001056,-0.029879,0.023847,0.012402,-0.000519,
2.987503,-0.001873,0.038484,0.000563,0.011016,-0.028674,-0.002069,0.000926,0.036512,0.023166,-0.038405,0.001315,-0.036309,0.031665,-0.002105,0.000861,
2.988337,0.004235,0.031868,-0.040962,0.012782,-0.015339,0.000100,0.001578,0.034157,0.085420,-0.033414,0.005172,-0.015082,0.010230,0.008397,0.003308,
2.989170,0.000576,0.023685,-0.011724,0.009027,-0.011149,0.000477,-0.012375,0.021063,0.095215,-0.046019,-0.001268,-0.003002,-0.005675,-0.023692,0.000107,
2.990003,0.001189,0.006615,0.007557,-0.001169,-0.002018,0.006385,-0.011770,0.014325,0.043727,-0.062693,0.002891,-0.001924,-0.020786,-0.011707,0.002549,
2.990837,0.000276,-0.001642,0.007567,-0.001485,0.005541,-0.005218,-0.012155,0.007220,0.010182,-0.111259,-0.008145,-0.003478,-0.019395,0.007729,-0.002181,
2.991670,-0.000943,-0.009633,-0.004682,-0.005204,0.007605,-0.010685,-0.022673,0.008582,0.030167,-0.089535,-0.007374,-0.003557,-0.016769,-0.002007,0.002243,
2.992503,0.001500,-0.006222,0.000556,-0.003483,0.020081,-0.010933,-0.018896,-0.004506,0.033374,-0.045174,-0.011431,-0.005528,-0.027872,0.013404,-0.002337,
2.993337,-0.003380,-0.005303,0.006789,-0.008686,0.019811,0.001969,-0.020347,-0.022922,0.032351,-0.042613,-0.007502,-0.009243,-0.007241,-0.019891,0.001626,
2.994170,0.002573,-0.018937,0.006984,-0.000678,0.031079,-0.001585,-0.012522,-0.059069,0.026823,-0.021770,-0.004283,-0.000052,-0.006764,-0.009119,-0.001430,
2.995003,-0.002307,-0.035839,0.016689,-0.004180,0.033761,-0.002831,-0.018302,-0.060810,0.016973,0.010306,-0.005282,-0.001446,0.000102,-0.006767,0.000548,
2.995837,0.003035,-0.045642,0.007962,-0.005156,0.035493,-0.007112,-0.002283,-0.032624,0.030138,0.024139,0.005526,0.015120,0.002519,0.008984,0.000083,
2.996670,-0.001997,-0.019207,0.022438,-0.009556,0.036881,0.008607,-0.001388,0.001782,0.041160,0.003537,0.004191,0.007244,-0.011419,-0.004586,-0.000840,
2.997503,0.003193,-0.014525,-0.005057,-0.009750,0.036842,0.010907,0.006509,0.021294,0.016484,-0.003753,0.010098,0.016754,-0.004634,0.004864,0.003271,
2.998337,0.001669,-0.029921,0.074225,-0.005274,0.031686,0.000545,0.025068,0.035310,0.013186,-0.006282,-0.000090,0.022772,-0.014206,0.001631,-0.001317,
2.999170,0.000602,-0.039916,-0.004019,-0.007869,0.030229,0.006511,0.022549,0.033856,0.002890,0.001444,-0.001948,0.001217,-0.014037,0.000062,0.002334,
3.000003,-0.000314,-0.009570,-0.109656,-0.000132,0.019911,-0.007363,0.024733,-0.011814,0.021299,0.015004,-0.003095,-0.010801,-0.010839,0.008708,-0.003782,
3.000837,-0.002146,-0.000836,-0.047244,-0.009058,0.015172,0.008816,0.015440,-0.027901,0.020804,0.041579,-0.005196,-0.005311,-0.016048,-0.005693,0.002155,
3.001670,0.001513,0.012838,0.064636,-0.007626,0.009082,0.002097,0.019074,0.019419,0.015893,0.065160,-0.007170,-0.000740,-0.000512,0.010272,-0.002589,
3.002503,-0.003222,0.031451,0.100079,-0.014589,-0.000411,0.001163,0.002515,0.055942,-0.015718,0.028085,-0.000459,0.001729,-0.008167,-0.009008,0.001057,
3.003337,0.001807,0.046611,-0.002579,-0.010703,-0.007429,0.007080,0.007254,0.051417,-0.026584,0.028183,0.003507,0.011295,0.009520,0.011852,-0.001858,
3.004170,-0.003848,0.057861,-0.040867,-0.016094,-0.017237,-0.002735,-0.002883,0.028851,-0.014727,0.021529,-0.005023,0.004957,0.008002,-0.006339,-0.000349,
3.005003,0.002092,0.047194,-0.048521,-0.013958,0.008390,-0.007686,-0.010820,-0.035125,-0.032795,-0.008485,-0.001012,-0.002594,0.013687,0.007834,0.000092,
3.005837,-0.002040,0.039635,-0.022801,-0.016488,-0.002034,-0.008383,-0.007720,-0.085141,-0.039438,-0.028876,-0.003825,-0.017722,0.009038,-0.004983,-0.000382,
